probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.0447, 0.18]","(0.0447, 0.18]",32,0.13768418121617287,0.65625,1.4455144950612777,1.4455144950612777,1.4948347753033975,4.046906503590771,-1.905299509324887,2.6013920085294933,3.054311604158629,1.412220730117652,24.0
"(0.18, 0.224]","(0.18, 0.224]",31,0.20587565245166903,0.5483870967741935,0.30317474298730024,0.30317474298730024,0.6053120373781751,4.307936834051567,-3.328046293374621,4.004762091064267,1.1777921431422043,0.2618351486140416,24.129032258064516
"(0.224, 0.263]","(0.224, 0.263]",31,0.24436015563626443,0.6774193548387096,0.7248034655106266,0.7248034655106266,0.6066861603016066,3.378037584376669,-2.1842947381114692,2.6532341188660413,1.8992834720021161,0.686697037346458,24.419354838709676
"(0.263, 0.296]","(0.263, 0.296]",31,0.27709794429040724,0.6129032258064516,-0.4748928323360137,-0.4748928323360137,1.1060689210700168,2.9762013980313333,-3.5986289515990593,3.451094230367347,0.741646324330612,-0.5187886870220579,24.032258064516128
"(0.296, 0.677]","(0.296, 0.677]",31,0.5611549817746685,0.5806451612903226,0.7992616846497043,0.7992616846497043,0.6665580908914474,3.5069980719968714,-2.747652166783577,2.707736387347167,1.6821096862415745,0.7587300776582661,24.0
"(0.677, 0.71]","(0.677, 0.71]",31,0.693156203915996,0.5161290322580645,0.5129519704197686,0.5129519704197686,0.2322479208440311,4.362373607866214,-3.6199285700256842,3.8494216374464463,1.2570258394148752,0.47338359412190834,24.096774193548388
"(0.71, 0.747]","(0.71, 0.747]",31,0.7272644658242503,0.7419354838709677,1.0901521771862503,1.0901521771862503,0.9860550180987044,3.240205463761968,-2.1202727904760343,2.150053286575717,3.527542666367327,1.0518060263746032,24.0
"(0.747, 0.78]","(0.747, 0.78]",31,0.7624424830559762,0.5161290322580645,0.49464745676637334,0.49464745676637334,0.05398672981815942,2.7494625315778527,-2.5734385718828263,2.254815074811479,1.4713123294809387,0.4570911746734815,24.0
"(0.78, 0.829]","(0.78, 0.829]",31,0.8001948248955512,0.3548387096774194,-0.010874279648735696,-0.010874279648735696,-0.5477234929424641,2.9243383230282936,-3.0850804085699712,2.9352126026770295,0.9913368333244337,-0.057049716837695136,24.032258064516128
"(0.829, 0.975]","(0.829, 0.975]",31,0.8646038328447649,0.4838709677419355,0.5239026253131344,0.5239026253131344,-0.047590292716555266,3.058248612384854,-2.398389981280512,2.53434598707172,1.702965075809572,0.48181957254879026,24.419354838709676
