timestamp,open,high,low,close,volume
2016-01-03 23:00:00,1062.341,1066.321,1062.231,1063.062,0.6198
2016-01-03 23:30:00,1063.062,1063.069,1061.729,1063.059,0.9916
2016-01-04 00:00:00,1063.059,1064.41,1062.729,1064.309,1.763
2016-01-04 00:30:00,1064.31,1064.74,1063.519,1064.459,1.016
2016-01-04 01:00:00,1064.46,1065.31,1062.239,1062.921,1.7804
2016-01-04 01:30:00,1062.921,1063.582,1062.249,1063.459,1.1279
2016-01-04 02:00:00,1063.459,1064.609,1063.249,1064.41,1.7088
2016-01-04 02:30:00,1064.409,1064.509,1063.549,1064.259,1.5517
2016-01-04 03:00:00,1064.238,1064.66,1063.721,1064.128,1.5085
2016-01-04 03:30:00,1064.079,1064.238,1063.729,1063.738,1.3246
2016-01-04 04:00:00,1063.738,1064.289,1063.438,1063.888,1.6717
2016-01-04 04:30:00,1063.888,1065.359,1063.888,1065.309,1.6442
2016-01-04 05:00:00,1065.358,1066.598,1065.049,1066.269,1.7075
2016-01-04 05:30:00,1066.249,1068.949,1065.568,1068.659,2.2581
2016-01-04 06:00:00,1068.66,1069.618,1067.909,1069.519,1.1761
2016-01-04 06:30:00,1069.619,1070.119,1069.218,1069.801,1.2304
2016-01-04 07:00:00,1069.809,1069.959,1068.518,1069.078,1.8033
2016-01-04 07:30:00,1069.078,1073.052,1068.949,1071.321,1.6521
2016-01-04 08:00:00,1071.419,1072.59,1070.469,1072.419,1.9039
2016-01-04 08:30:00,1072.44,1074.11,1072.179,1072.612,1.7437
2016-01-04 09:00:00,1072.659,1072.93,1071.352,1071.361,1.1718
2016-01-04 09:30:00,1071.362,1073.729,1071.272,1073.61,1.2429
2016-01-04 10:00:00,1073.608,1073.93,1072.781,1073.062,0.9744
2016-01-04 10:30:00,1073.072,1073.482,1072.449,1072.699,0.8676
2016-01-04 11:00:00,1072.699,1074.642,1071.948,1074.438,1.7639
2016-01-04 11:30:00,1074.488,1074.589,1070.339,1072.578,1.9318
2016-01-04 12:00:00,1072.578,1072.979,1071.159,1071.991,1.5513
2016-01-04 12:30:00,1072.031,1072.742,1071.321,1072.331,1.4738
2016-01-04 13:00:00,1072.359,1078.449,1070.5,1077.839,2.6062
2016-01-04 13:30:00,1077.839,1079.502,1076.368,1078.489,3.3057
2016-01-04 14:00:00,1078.498,1078.872,1077.561,1077.852,1.8664
2016-01-04 14:30:00,1077.869,1081.629,1077.348,1080.362,2.0244
2016-01-04 15:00:00,1080.401,1083.488,1079.001,1079.301,3.0718
2016-01-04 15:30:00,1079.301,1080.043,1076.681,1077.932,2.7207
2016-01-04 16:00:00,1077.912,1078.732,1074.688,1075.262,2.0101
2016-01-04 16:30:00,1075.262,1075.361,1071.271,1073.351,2.1144
2016-01-04 17:00:00,1073.351,1076.199,1073.148,1076.138,1.9503
2016-01-04 17:30:00,1076.138,1077.159,1075.141,1076.109,1.2911
2016-01-04 18:00:00,1076.099,1076.47,1075.318,1075.738,2.2627
2016-01-04 18:30:00,1075.759,1075.928,1074.979,1074.999,1.9229
2016-01-04 19:00:00,1074.989,1075.638,1074.838,1075.339,1.857
2016-01-04 19:30:00,1075.339,1075.389,1074.841,1075.118,1.6279
2016-01-04 20:00:00,1075.118,1075.418,1074.241,1074.642,1.2117
2016-01-04 20:30:00,1074.639,1075.249,1073.941,1075.048,1.5238
2016-01-04 21:00:00,1075.09,1075.129,1073.338,1074.282,1.0828
2016-01-04 21:30:00,1074.282,1074.681,1073.809,1074.232,0.5216
2016-01-04 23:00:00,1073.55,1073.739,1073.069,1073.469,0.9395
2016-01-04 23:30:00,1073.47,1073.68,1072.979,1072.979,1.1085
2016-01-05 00:00:00,1072.99,1075.188,1072.629,1075.169,1.5547
2016-01-05 00:30:00,1075.169,1076.568,1075.078,1075.749,1.1375
2016-01-05 01:00:00,1075.749,1076.949,1074.429,1075.12,1.7163
2016-01-05 01:30:00,1075.119,1076.579,1075.002,1076.178,1.579
2016-01-05 02:00:00,1076.178,1076.458,1075.818,1076.279,1.1274
2016-01-05 02:30:00,1076.28,1076.299,1075.669,1076.068,0.8573
2016-01-05 03:00:00,1076.069,1076.92,1075.848,1076.602,1.0866
2016-01-05 03:30:00,1076.62,1076.92,1076.469,1076.899,0.5641
2016-01-05 04:00:00,1076.899,1076.899,1076.309,1076.399,1.0237
2016-01-05 04:30:00,1076.471,1077.709,1076.471,1077.368,1.0184
2016-01-05 05:00:00,1077.368,1077.368,1076.898,1077.179,0.9232
2016-01-05 05:30:00,1077.179,1078.861,1077.029,1078.291,1.0907
2016-01-05 06:00:00,1078.291,1078.35,1077.528,1078.129,0.8479
2016-01-05 06:30:00,1078.13,1079.119,1077.481,1078.949,1.2372
2016-01-05 07:00:00,1078.949,1079.694,1077.658,1077.738,1.8767
2016-01-05 07:30:00,1077.758,1077.758,1076.389,1076.748,1.9583
2016-01-05 08:00:00,1076.731,1077.369,1076.43,1076.931,1.939
2016-01-05 08:30:00,1076.931,1077.111,1076.309,1076.849,1.1202
2016-01-05 09:00:00,1076.869,1079.281,1076.741,1078.5,1.5178
2016-01-05 09:30:00,1078.528,1079.729,1077.638,1077.951,1.2359
2016-01-05 10:00:00,1077.931,1080.122,1077.011,1077.679,1.8545
2016-01-05 10:30:00,1077.679,1078.429,1077.278,1077.429,1.0949
2016-01-05 11:00:00,1077.478,1078.23,1077.041,1078.219,0.9247
2016-01-05 11:30:00,1078.208,1080.858,1078.141,1079.798,1.5492
2016-01-05 12:00:00,1079.798,1080.999,1079.64,1080.928,1.6444
2016-01-05 12:30:00,1080.928,1082.048,1079.062,1079.272,1.933
2016-01-05 13:00:00,1079.328,1081.931,1078.311,1079.792,3.451
2016-01-05 13:30:00,1079.822,1080.132,1075.261,1075.261,2.4355
2016-01-05 14:00:00,1075.308,1078.179,1075.182,1077.678,2.7812
2016-01-05 14:30:00,1077.71,1078.178,1075.668,1076.861,3.8442
2016-01-05 15:00:00,1076.871,1079.252,1076.371,1078.322,3.3433
2016-01-05 15:30:00,1078.329,1078.548,1075.748,1076.949,2.4967
2016-01-05 16:00:00,1076.952,1078.189,1076.922,1078.151,2.2171
2016-01-05 16:30:00,1078.151,1080.235,1077.951,1079.672,2.6569
2016-01-05 17:00:00,1079.672,1081.238,1078.451,1079.831,1.5902
2016-01-05 17:30:00,1079.912,1080.412,1079.611,1079.611,1.2179
2016-01-05 18:00:00,1079.611,1079.678,1076.729,1078.809,2.6421
2016-01-05 18:30:00,1078.809,1079.412,1078.211,1078.478,1.5476
2016-01-05 19:00:00,1078.478,1078.612,1077.611,1077.812,1.2025
2016-01-05 19:30:00,1077.812,1078.63,1077.711,1078.611,1.221
2016-01-05 20:00:00,1078.611,1078.812,1078.111,1078.112,1.2951
2016-01-05 20:30:00,1078.112,1078.92,1078.078,1078.511,1.0697
2016-01-05 21:00:00,1078.511,1078.652,1077.719,1077.788,0.868
2016-01-05 21:30:00,1077.749,1078.052,1077.031,1077.232,0.3502
2016-01-05 23:00:00,1076.969,1077.99,1076.969,1077.99,0.8616
2016-01-05 23:30:00,1077.989,1078.09,1077.332,1077.632,0.9351
2016-01-06 00:00:00,1077.632,1078.339,1077.501,1077.628,1.2488
2016-01-06 00:30:00,1077.679,1077.748,1077.201,1077.498,1.613
2016-01-06 01:00:00,1077.498,1077.658,1074.928,1076.738,2.2132
2016-01-06 01:30:00,1076.738,1076.938,1075.632,1075.739,1.6951
2016-01-06 02:00:00,1075.739,1076.449,1075.648,1075.939,1.5676
2016-01-06 02:30:00,1075.931,1076.97,1075.352,1076.749,1.7155
2016-01-06 03:00:00,1076.759,1078.809,1076.729,1077.799,1.7272
2016-01-06 03:30:00,1077.751,1079.249,1077.648,1078.101,0.6867
2016-01-06 04:00:00,1078.142,1078.641,1077.741,1078.52,0.6685
2016-01-06 04:30:00,1078.519,1078.719,1078.239,1078.289,0.7225
2016-01-06 05:00:00,1078.29,1078.589,1078.149,1078.252,0.8322
2016-01-06 05:30:00,1078.252,1079.339,1077.939,1079.188,1.2779
2016-01-06 06:00:00,1079.209,1080.79,1078.848,1080.449,1.6077
2016-01-06 06:30:00,1080.432,1081.052,1079.758,1080.341,1.4946
2016-01-06 07:00:00,1080.348,1082.269,1079.349,1079.699,1.4253
2016-01-06 07:30:00,1079.699,1083.29,1079.029,1081.89,1.5376
2016-01-06 08:00:00,1081.889,1082.798,1081.691,1081.799,1.8317
2016-01-06 08:30:00,1081.8,1085.669,1081.098,1083.13,2.0985
2016-01-06 09:00:00,1083.079,1083.83,1082.749,1083.03,1.4036
2016-01-06 09:30:00,1083.05,1083.67,1082.818,1083.269,1.5569
2016-01-06 10:00:00,1083.251,1084.299,1082.199,1083.998,2.1573
2016-01-06 10:30:00,1083.998,1086.139,1083.728,1085.271,1.57
2016-01-06 11:00:00,1085.321,1088.042,1085.221,1085.918,2.2848
2016-01-06 11:30:00,1085.912,1086.431,1084.511,1084.991,1.8431
2016-01-06 12:00:00,1085.041,1085.898,1084.502,1084.662,1.4307
2016-01-06 12:30:00,1084.662,1089.528,1084.662,1088.402,2.4124
2016-01-06 13:00:00,1088.602,1088.953,1081.059,1085.731,3.8666
2016-01-06 13:30:00,1085.652,1086.379,1083.351,1084.628,3.0596
2016-01-06 14:00:00,1084.628,1092.399,1084.271,1090.901,3.1618
2016-01-06 14:30:00,1090.901,1092.954,1089.869,1090.102,4.1304
2016-01-06 15:00:00,1090.151,1091.439,1087.622,1088.091,2.7808
2016-01-06 15:30:00,1088.061,1088.901,1086.241,1087.601,2.1136
2016-01-06 16:00:00,1087.601,1091.05,1087.459,1090.229,2.5626
2016-01-06 16:30:00,1090.229,1091.389,1088.158,1090.649,1.5294
2016-01-06 17:00:00,1090.689,1091.178,1089.729,1091.078,1.3309
2016-01-06 17:30:00,1091.078,1091.548,1090.351,1090.879,1.1855
2016-01-06 18:00:00,1090.879,1092.599,1090.642,1092.039,1.6766
2016-01-06 18:30:00,1092.04,1094.578,1091.49,1093.769,1.4079
2016-01-06 19:00:00,1093.77,1095.18,1092.222,1092.728,1.826
2016-01-06 19:30:00,1092.728,1094.821,1092.529,1093.731,0.9388
2016-01-06 20:00:00,1093.74,1094.221,1093.189,1093.239,0.8587
2016-01-06 20:30:00,1093.231,1094.06,1092.721,1093.66,0.9608
2016-01-06 21:00:00,1093.66,1093.762,1092.759,1093.638,0.8528
2016-01-06 21:30:00,1093.761,1094.689,1093.13,1093.222,0.6182
2016-01-06 23:00:00,1093.41,1094.91,1093.379,1093.66,0.8993
2016-01-06 23:30:00,1093.629,1094.15,1092.511,1092.559,1.1744
2016-01-07 00:00:00,1092.559,1094.02,1092.511,1093.189,1.7756
2016-01-07 00:30:00,1093.221,1093.571,1092.139,1092.501,1.1963
2016-01-07 01:00:00,1092.501,1093.071,1091.35,1092.522,1.5431
2016-01-07 01:30:00,1092.522,1097.18,1092.141,1097.089,2.6427
2016-01-07 02:00:00,1097.09,1102.699,1096.481,1099.889,2.5243
2016-01-07 02:30:00,1099.889,1100.119,1097.579,1098.148,3.3008
2016-01-07 03:00:00,1098.152,1100.03,1098.039,1099.129,1.653
2016-01-07 03:30:00,1099.121,1099.349,1097.69,1097.719,2.3967
2016-01-07 04:00:00,1097.759,1098.53,1097.512,1098.259,1.1371
2016-01-07 04:30:00,1098.291,1099.359,1098.012,1099.308,1.2837
2016-01-07 05:00:00,1099.408,1099.679,1099.149,1099.538,1.413
2016-01-07 05:30:00,1099.63,1099.748,1097.859,1098.771,1.1682
2016-01-07 06:00:00,1098.789,1100.031,1098.601,1098.921,1.3871
2016-01-07 06:30:00,1098.921,1100.639,1098.668,1099.532,1.6482
2016-01-07 07:00:00,1099.621,1099.938,1096.262,1097.029,1.5372
2016-01-07 07:30:00,1097.091,1097.949,1096.961,1097.019,1.9328
2016-01-07 08:00:00,1096.992,1097.499,1092.418,1093.91,3.2344
2016-01-07 08:30:00,1093.909,1095.828,1093.759,1095.439,2.7154
2016-01-07 09:00:00,1095.488,1098.508,1095.108,1097.599,3.4535
2016-01-07 09:30:00,1097.599,1097.682,1095.749,1096.301,2.9323
2016-01-07 10:00:00,1096.292,1096.489,1095.469,1095.888,1.7327
2016-01-07 10:30:00,1095.899,1096.329,1095.271,1095.778,1.8376
2016-01-07 11:00:00,1095.729,1099.479,1095.729,1099.378,2.4108
2016-01-07 11:30:00,1099.378,1099.521,1097.231,1097.918,2.0985
2016-01-07 12:00:00,1097.901,1098.929,1097.768,1098.862,2.0526
2016-01-07 12:30:00,1098.841,1100.571,1097.718,1100.159,2.313
2016-01-07 13:00:00,1100.159,1104.758,1100.071,1104.319,3.2319
2016-01-07 13:30:00,1104.299,1104.369,1100.838,1101.272,2.8569
2016-01-07 14:00:00,1101.271,1106.259,1100.199,1106.108,2.6211
2016-01-07 14:30:00,1106.108,1106.809,1103.369,1105.752,3.6154
2016-01-07 15:00:00,1105.751,1107.519,1104.618,1104.728,3.5194
2016-01-07 15:30:00,1104.678,1104.829,1099.331,1102.772,3.839
2016-01-07 16:00:00,1102.772,1106.32,1102.752,1106.12,2.3646
2016-01-07 16:30:00,1106.119,1106.448,1104.64,1105.729,1.9685
2016-01-07 17:00:00,1105.709,1108.241,1105.441,1108.139,2.0492
2016-01-07 17:30:00,1108.14,1108.849,1107.242,1108.742,1.882
2016-01-07 18:00:00,1108.742,1109.008,1107.632,1107.908,2.7636
2016-01-07 18:30:00,1107.941,1108.23,1107.079,1108.079,1.9812
2016-01-07 19:00:00,1108.08,1109.53,1107.929,1109.53,1.8634
2016-01-07 19:30:00,1109.529,1109.83,1108.83,1109.729,1.524
2016-01-07 20:00:00,1109.819,1110.08,1108.779,1109.341,1.6756
2016-01-07 20:30:00,1109.379,1109.43,1108.229,1109.139,1.4647
2016-01-07 21:00:00,1109.158,1109.63,1108.409,1109.478,0.678
2016-01-07 21:30:00,1109.459,1109.69,1108.571,1108.671,0.4298
2016-01-07 23:00:00,1108.269,1109.639,1108.269,1108.829,0.7125
2016-01-07 23:30:00,1108.83,1109.49,1108.729,1109.21,0.6373
2016-01-08 00:00:00,1109.199,1112.949,1108.858,1109.189,1.444
2016-01-08 00:30:00,1109.19,1109.19,1108.269,1108.36,0.8231
2016-01-08 01:00:00,1108.359,1108.599,1102.201,1102.218,1.792
2016-01-08 01:30:00,1102.281,1104.679,1101.669,1103.659,2.0217
2016-01-08 02:00:00,1103.659,1103.768,1101.292,1102.939,2.1285
2016-01-08 02:30:00,1102.939,1104.768,1102.939,1104.518,2.3369
2016-01-08 03:00:00,1104.518,1104.518,1102.818,1103.068,1.5437
2016-01-08 03:30:00,1103.068,1103.419,1102.418,1103.368,1.4726
2016-01-08 04:00:00,1103.399,1103.519,1102.968,1103.119,0.8842
2016-01-08 04:30:00,1103.071,1103.468,1102.849,1102.852,0.6352
2016-01-08 05:00:00,1102.852,1102.852,1102.149,1102.578,1.1432
2016-01-08 05:30:00,1102.628,1103.479,1102.499,1103.278,1.6224
2016-01-08 06:00:00,1103.378,1104.049,1102.491,1102.509,1.3818
2016-01-08 06:30:00,1102.569,1102.698,1101.729,1102.122,1.6782
2016-01-08 07:00:00,1102.122,1102.122,1098.478,1099.639,2.7552
2016-01-08 07:30:00,1099.64,1101.261,1099.089,1100.969,2.4131
2016-01-08 08:00:00,1100.97,1101.378,1099.498,1101.169,2.0369
2016-01-08 08:30:00,1101.169,1101.478,1099.098,1099.198,1.9378
2016-01-08 09:00:00,1099.198,1099.35,1095.879,1097.301,2.3154
2016-01-08 09:30:00,1097.349,1097.598,1095.859,1096.078,1.6665
2016-01-08 10:00:00,1096.059,1097.309,1095.982,1097.048,1.3924
2016-01-08 10:30:00,1097.068,1098.198,1096.801,1097.749,1.6045
2016-01-08 11:00:00,1097.75,1099.992,1096.598,1099.45,1.9304
2016-01-08 11:30:00,1099.449,1099.809,1098.491,1099.291,1.3427
2016-01-08 12:00:00,1099.292,1100.92,1098.59,1100.528,2.03
2016-01-08 12:30:00,1100.559,1101.589,1099.298,1099.509,2.8425
2016-01-08 13:00:00,1099.548,1100.582,1097.431,1098.73,3.0835
2016-01-08 13:30:00,1098.722,1101.991,1092.229,1099.269,6.0088
2016-01-08 14:00:00,1099.218,1104.579,1098.829,1102.17,3.2719
2016-01-08 14:30:00,1102.302,1104.09,1100.551,1101.131,3.9297
2016-01-08 15:00:00,1101.171,1104.66,1101.079,1102.298,4.5297
2016-01-08 15:30:00,1102.28,1103.399,1101.551,1102.978,3.0674
2016-01-08 16:00:00,1102.978,1105.138,1101.938,1104.098,3.3023
2016-01-08 16:30:00,1104.088,1105.551,1103.029,1103.13,2.0773
2016-01-08 17:00:00,1103.129,1103.52,1100.39,1100.559,1.624
2016-01-08 17:30:00,1100.559,1101.659,1100.358,1100.609,2.0163
2016-01-08 18:00:00,1100.609,1100.61,1097.829,1097.899,3.2768
2016-01-08 18:30:00,1097.899,1098.979,1097.83,1098.272,1.8448
2016-01-08 19:00:00,1098.272,1101.649,1098.109,1101.579,1.5946
2016-01-08 19:30:00,1101.58,1102.79,1100.429,1102.44,1.1258
2016-01-08 20:00:00,1102.439,1103.2,1101.889,1102.13,1.0191
2016-01-08 20:30:00,1102.109,1104.24,1102.109,1104,1.1213
2016-01-08 21:00:00,1104.029,1104.09,1102.69,1103.401,0.5939
2016-01-08 21:30:00,1103.449,1104.589,1103.201,1104.031,0.3739
2016-01-10 23:00:00,1103.751,1108.151,1103.531,1106.511,0.2663
2016-01-10 23:30:00,1106.511,1107.019,1105.872,1106.622,0.3301
2016-01-11 00:00:00,1106.622,1108.401,1106.071,1106.589,0.4847
2016-01-11 00:30:00,1106.618,1107.481,1106.241,1106.592,0.5865
2016-01-11 01:00:00,1106.581,1106.689,1104.682,1105.731,1.2103
2016-01-11 01:30:00,1105.711,1108.132,1105.311,1105.392,0.9552
2016-01-11 02:00:00,1105.392,1105.559,1103.388,1104.441,0.9275
2016-01-11 02:30:00,1104.441,1105.119,1103.698,1104.688,0.4629
2016-01-11 03:00:00,1104.668,1105.299,1104.312,1105.193,0.9326
2016-01-11 03:30:00,1105.193,1105.449,1103.538,1103.948,0.6671
2016-01-11 04:00:00,1103.909,1104.098,1102.598,1103.509,0.5013
2016-01-11 04:30:00,1103.558,1104.479,1103.508,1103.908,0.5846
2016-01-11 05:00:00,1103.908,1103.909,1103.148,1103.898,0.9476
2016-01-11 05:30:00,1103.892,1105.268,1103.648,1104.991,1.1346
2016-01-11 06:00:00,1104.982,1106.829,1104.881,1106.621,0.8007
2016-01-11 06:30:00,1106.639,1107.759,1106.418,1106.812,0.9863
2016-01-11 07:00:00,1106.828,1107.272,1104.848,1105.838,1.7769
2016-01-11 07:30:00,1105.889,1107.249,1104.161,1106.079,1.8518
2016-01-11 08:00:00,1106.129,1106.228,1104.421,1104.959,2.6695
2016-01-11 08:30:00,1104.959,1105.308,1100.049,1100.171,3.3984
2016-01-11 09:00:00,1100.171,1101.809,1100.081,1100.709,2.415
2016-01-11 09:30:00,1100.709,1101.078,1098.969,1099.488,2.0187
2016-01-11 10:00:00,1099.488,1101.788,1099.431,1101.499,2.187
2016-01-11 10:30:00,1101.499,1104.619,1101.498,1103.939,2.2414
2016-01-11 11:00:00,1103.988,1103.988,1102.311,1102.499,1.7914
2016-01-11 11:30:00,1102.498,1103.988,1102.319,1102.811,1.5921
2016-01-11 12:00:00,1102.839,1104.998,1102.729,1103.322,2.5383
2016-01-11 12:30:00,1103.321,1104.609,1103.072,1103.342,2.2148
2016-01-11 13:00:00,1103.341,1105.669,1101.621,1102.072,3.6783
2016-01-11 13:30:00,1102.089,1103.029,1099.148,1100.889,4.0353
2016-01-11 14:00:00,1100.889,1103.342,1100.338,1102.088,3.0503
2016-01-11 14:30:00,1102.079,1103.289,1101.339,1101.43,3.3313
2016-01-11 15:00:00,1101.429,1101.699,1097.13,1097.479,3.5772
2016-01-11 15:30:00,1097.469,1099.719,1096.258,1099.418,3.5848
2016-01-11 16:00:00,1099.418,1101.629,1099.418,1099.948,3.5556
2016-01-11 16:30:00,1099.928,1100.562,1097.388,1098.248,3.4223
2016-01-11 17:00:00,1098.248,1099.328,1098.019,1099.218,2.4031
2016-01-11 17:30:00,1099.268,1099.859,1098.278,1099.129,2.4181
2016-01-11 18:00:00,1099.178,1099.178,1095.938,1096.338,4.0287
2016-01-11 18:30:00,1096.338,1097.768,1096.138,1096.639,2.4741
2016-01-11 19:00:00,1096.648,1096.819,1094.559,1094.959,2.2097
2016-01-11 19:30:00,1094.819,1096.348,1094.229,1096.229,2.2489
2016-01-11 20:00:00,1096.229,1096.82,1094.719,1094.95,2.3678
2016-01-11 20:30:00,1094.949,1095.271,1094.409,1094.939,2.6714
2016-01-11 21:00:00,1094.87,1095.659,1094.759,1094.769,1.0632
2016-01-11 21:30:00,1094.759,1095.019,1093.559,1093.881,0.7488
2016-01-11 23:00:00,1093.439,1095.569,1093.439,1095.069,0.623
2016-01-11 23:30:00,1095.07,1096.119,1094.999,1095.69,1.1054
2016-01-12 00:00:00,1095.699,1097.03,1095.5,1095.909,1.3015
2016-01-12 00:30:00,1095.9,1096.15,1094.729,1094.899,1.312
2016-01-12 01:00:00,1094.899,1095.12,1093.02,1093.93,2.1607
2016-01-12 01:30:00,1093.919,1095.779,1093.859,1095.258,1.9881
2016-01-12 02:00:00,1095.209,1096.532,1094.989,1095.931,1.5528
2016-01-12 02:30:00,1095.931,1096.549,1095.229,1095.529,1.2632
2016-01-12 03:00:00,1095.529,1096.669,1094.899,1096.419,0.89
2016-01-12 03:30:00,1096.42,1097.309,1096.062,1096.911,0.7215
2016-01-12 04:00:00,1096.889,1097.771,1096.82,1096.889,0.4718
2016-01-12 04:30:00,1096.889,1098.049,1096.281,1097.791,0.6839
2016-01-12 05:00:00,1097.791,1097.791,1096.819,1096.889,0.8238
2016-01-12 05:30:00,1096.889,1097.23,1095.202,1095.789,1.2745
2016-01-12 06:00:00,1095.768,1096.288,1094.568,1094.789,1.1243
2016-01-12 06:30:00,1094.789,1095.149,1093.939,1094.312,1.1705
2016-01-12 07:00:00,1094.309,1095.768,1094.019,1095.01,1.7019
2016-01-12 07:30:00,1095.009,1095.392,1094.689,1094.811,1.2185
2016-01-12 08:00:00,1094.811,1099.192,1094.738,1096.161,1.9962
2016-01-12 08:30:00,1096.162,1097.629,1095.859,1096.189,1.4143
2016-01-12 09:00:00,1096.238,1096.698,1095.288,1095.428,1.4631
2016-01-12 09:30:00,1095.389,1095.389,1094.379,1094.829,1.2538
2016-01-12 10:00:00,1094.778,1095.448,1093.879,1094.738,1.8233
2016-01-12 10:30:00,1094.749,1094.949,1090.181,1091.682,2.8381
2016-01-12 11:00:00,1091.682,1093.201,1091.131,1092.159,1.9852
2016-01-12 11:30:00,1092.159,1092.458,1090.838,1090.932,1.5957
2016-01-12 12:00:00,1090.981,1092.529,1090.981,1091.988,1.8456
2016-01-12 12:30:00,1091.988,1092.099,1086.008,1087.128,3.0379
2016-01-12 13:00:00,1087.161,1087.24,1085.378,1086.798,4.0025
2016-01-12 13:30:00,1086.898,1089.309,1086.399,1088.408,3.7062
2016-01-12 14:00:00,1088.369,1089.878,1086.888,1087.989,3.0732
2016-01-12 14:30:00,1087.989,1088.169,1083.449,1085.312,4.4022
2016-01-12 15:00:00,1085.312,1087.949,1084.529,1087.129,3.4674
2016-01-12 15:30:00,1087.129,1089.229,1085.548,1088.308,3.3082
2016-01-12 16:00:00,1088.23,1089.522,1087.592,1088.009,2.8916
