trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,timestamp,bar_in_trade,open_r,high_r,low_r,close_r,mfe_so_far_r,mae_so_far_r,drawdown_from_mfe_r,exit_reason,trade_r
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2022-03-17 20:30:00,20,1.9312048252908514,2.0629930810849486,1.4268613079248589,1.7816758427551955,3.236415435559567,-0.8186078196442585,1.4547395928043716,position_exit,2.420108841612632
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2022-03-17 21:00:00,21,1.7842102322896842,2.1618342729305566,1.5257024997704434,2.156765493861556,3.236415435559567,-0.8186078196442585,1.079649941698011,position_exit,2.420108841612632
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2022-03-17 21:30:00,22,2.1542311043270446,2.478632964743357,2.0452523543434595,2.445685900794821,3.236415435559567,-0.8186078196442585,0.7907295347647461,position_exit,2.420108841612632
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2022-03-17 22:00:00,23,2.453289069398333,2.5901461042614766,1.9312048252908283,2.1947813368790925,3.236415435559567,-0.8186078196442585,1.0416340986804746,position_exit,2.420108841612632
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2022-03-17 22:30:00,24,2.189712557810069,2.509045639157381,2.113680871774997,2.4482202903293326,3.236415435559567,-0.8186078196442585,0.7881951452302345,position_exit,2.420108841612632
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 15:00:00,0,1.6166644925134137,1.6656543256198861,-0.560661423329581,0.0,1.6656543256198861,-0.560661423329581,1.6656543256198861,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 15:30:00,1,0.0027216573947888914,0.02449491655322379,-1.4778599653784377,-1.295508919926592,1.6656543256198861,-1.4778599653784377,2.9611632455464783,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 16:00:00,2,-1.2927872625317782,-0.5388881641711462,-1.7010358717523397,-1.6166644925134386,1.6656543256198861,-1.7010358717523397,3.2823188181333247,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 16:30:00,3,-1.6193861499082274,-1.1430961058175724,-2.8169154036218744,-2.7216573948037435,1.6656543256198861,-2.8169154036218744,4.38731172042363,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 17:00:00,4,-2.727100709593371,-2.324295415162412,-3.9382382502810365,-3.5572062150085126,1.6656543256198861,-3.9382382502810365,5.222860540628399,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 17:30:00,5,-3.5381546132448665,-2.9720498751257076,-3.7803821213824147,-3.3857417991358716,1.6656543256198861,-3.9382382502810365,5.051396124755758,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 18:00:00,6,-3.383020141741083,-2.991101476889329,-3.5817011315617364,-3.08635948570746,1.6656543256198861,-3.9382382502810365,4.7520138113273465,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 18:30:00,7,-3.089081143102249,-2.702605793040122,-3.587144446351339,-3.2224423554476473,1.6656543256198861,-3.9382382502810365,4.888096681067534,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 19:00:00,8,-3.2088340684736285,-3.1680092075515724,-3.7722171491979983,-3.3340303086345857,1.6656543256198861,-3.9382382502810365,4.999684634254471,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 19:30:00,9,-3.295927105107343,-3.2523805867904736,-5.127602531810267,-4.999684634254496,1.6656543256198861,-5.127602531810267,6.665338959874383,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 20:00:00,10,-5.010571263833702,-4.5696627658755,-6.023027814700714,-4.624095913771575,1.6656543256198861,-6.023027814700714,6.289750239391461,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 20:30:00,11,-4.621374256376761,-4.017166314730336,-4.675807404272836,-4.0280529443095405,1.6656543256198861,-6.023027814700714,5.693707269929426,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 21:30:00,12,-4.25667216547307,-4.251228850683467,-4.297497026395126,-4.278445424631505,1.6656543256198861,-6.023027814700714,5.944099750251391,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 22:00:00,13,-4.281167082026293,-3.312257049476176,-4.713910607800104,-3.5272679836656615,1.6656543256198861,-6.023027814700714,5.192922309285548,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 22:30:00,14,-3.5245463262708476,-3.0809161709178574,-3.6334126220629974,-3.1217410318399135,1.6656543256198861,-6.023027814700714,4.7873953574598,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-18 23:00:00,15,-3.127184346629516,-3.0972461152866653,-3.407515058294307,-3.4020717435046794,1.6656543256198861,-6.023027814700714,5.067726069124566,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 00:00:00,16,-3.50821638190204,-3.467391520979984,-4.877210051488328,-4.77650872788057,1.6656543256198861,-6.023027814700714,6.442163053500456,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 00:30:00,17,-4.773787070485781,-4.741127181748141,-5.775356991773563,-5.007849606438888,1.6656543256198861,-6.023027814700714,6.6735039320587735,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 01:00:00,18,-5.0132929212285156,-4.406363322187276,-5.094942643072628,-4.596879339823538,1.6656543256198861,-6.023027814700714,6.262533665443424,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 01:30:00,19,-4.602322654613141,-4.411806636976878,-4.830941875776645,-4.515229617979426,1.6656543256198861,-6.023027814700714,6.180883943599312,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 02:00:00,20,-4.512507960584612,-3.8429802414629055,-4.523394590163842,-4.4281365813457105,1.6656543256198861,-6.023027814700714,6.093790906965596,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 02:30:00,21,-4.425414923950897,-3.976341453808279,-4.583271052849519,-4.278445424631505,1.6656543256198861,-6.023027814700714,5.944099750251391,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 03:00:00,22,-4.275723767236691,-3.7722171491979983,-4.566941108480687,-3.8729184728057318,1.6656543256198861,-6.023027814700714,5.5385727984256174,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 03:30:00,23,-3.8838051023849616,-3.0400913099958013,-4.177744101023746,-4.019887972125149,1.6656543256198861,-6.023027814700714,5.685542297745036,position_exit,-4.01308600596404
1,ETHUSD,short,2022-03-18 15:00:00,2022-03-18 15:00:00,2022-03-19 04:00:00,2022-03-19 04:00:00,24,-4.030774601704354,-3.5898661037461523,-4.101537693969261,-3.9817847685978816,1.6656543256198861,-6.023027814700714,5.647439094217768,position_exit,-4.01308600596404
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 05:30:00,0,1.3460505144717805,1.4681921352293958,-0.18196608806748596,0.0,1.4681921352293958,-0.18196608806748596,1.4681921352293958,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 06:00:00,1,-0.002492686137919773,0.21686369399822675,-1.1242014481977367,-0.40880052661734645,1.4681921352293958,-1.1242014481977367,1.8769926618467423,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 06:30:00,2,-0.413785898893186,0.31657113951465493,-0.6705325710979704,-0.45865424937556054,1.4681921352293958,-1.1242014481977367,1.9268463846049564,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 07:00:00,3,-0.4636396216514001,0.7428204690973944,-0.47111768006511406,0.29662965041136474,1.4681921352293958,-1.1242014481977367,1.171562484818031,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 07:30:00,4,0.294136964273445,0.5832885562710958,0.17448802965374932,0.5184787166854311,1.4681921352293958,-1.1242014481977367,0.9497134185439647,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 08:00:00,5,0.5159860305475112,0.8275717977863494,0.35645411772123525,0.548390950340355,1.4681921352293958,-1.1242014481977367,0.9198011848890408,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 08:30:00,6,0.5458982642024351,0.5508836364782748,-0.3365126286179451,-0.002492686137919773,1.4681921352293958,-1.1242014481977367,1.4706848213673156,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 09:00:00,7,-0.004985372275816875,0.19442951875703948,-0.7253716661320241,-0.5783031839952789,1.4681921352293958,-1.1242014481977367,2.046495319224675,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 09:30:00,8,-0.5832885562710958,0.42126395730689997,-0.8973670096478535,0.024926861379107046,1.4681921352293958,-1.1242014481977367,1.443265273850289,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 10:00:00,9,0.022434175241187272,0.4312347018585564,-0.15454654055045913,-0.012463430689553523,1.4681921352293958,-1.1242014481977367,1.4806555659189493,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 10:30:00,10,-0.004985372275816875,0.07976595641313801,-0.732849724545738,-0.29413696427346764,1.4681921352293958,-1.1242014481977367,1.7623290995028635,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 11:00:00,11,-0.2916442781355479,-0.002492686137919773,-0.7104155493045508,-0.34648337316957883,1.4681921352293958,-1.1242014481977367,1.8146755083989747,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 11:30:00,12,-0.34399068703168173,0.17199534351582954,-0.48856648303050715,-0.004985372275816875,1.4681921352293958,-1.1242014481977367,1.4731775075052127,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 12:00:00,13,0.004985372275816875,0.5434055780645382,-0.40880052661734645,0.523464088961248,1.4681921352293958,-1.1242014481977367,0.9447280462681479,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 12:30:00,14,0.5284494612370648,1.96174399053572,0.3639321761349719,1.7822705886061536,1.96174399053572,-1.1242014481977367,0.1794734019295663,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 13:00:00,15,1.7847632747440734,1.8695146034330283,1.201474718472955,1.7598364133649664,1.96174399053572,-1.1242014481977367,0.20190757717075347,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 13:30:00,16,1.7573437272270467,2.2608663270850045,0.7428204690973944,0.9920890828884649,2.2608663270850045,-1.1242014481977367,1.2687772441965395,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 14:00:00,17,0.994581769026362,1.3161382808168565,0.37639560682452544,1.1690697986801113,2.2608663270850045,-1.1242014481977367,1.0917965284048932,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 14:30:00,18,1.1590990541284776,1.3784554342646014,-1.535494660953003,-1.535494660953003,2.2608663270850045,-1.535494660953003,3.7963609880380074,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 15:00:00,19,-1.5429727193667169,-1.2363723244037184,-2.4627739042557804,-2.3082273637053214,2.2608663270850045,-2.4627739042557804,4.569093690790326,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 15:30:00,20,-2.318198108256955,-1.9542659321219833,-4.00574662362252,-3.3501701693519776,2.2608663270850045,-4.00574662362252,5.6110364964369825,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 16:00:00,21,-3.3526628554898976,-2.4328616706008566,-3.674219367280369,-2.6497253645990835,2.2608663270850045,-4.00574662362252,4.910591691684088,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 16:30:00,22,-2.6522180507369804,-2.298256619153665,-3.210579745628992,-3.0684966357680863,2.2608663270850045,-4.00574662362252,5.329362962853091,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 17:00:00,23,-3.0759746941818,-2.9289062120450775,-3.721580403900686,-3.5545704326606735,2.2608663270850045,-4.00574662362252,5.815436759745678,position_exit,-2.5205992372830193
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,2022-03-24 17:30:00,24,-3.5595558049364904,-2.460281218117861,-3.6667413088666554,-2.4901934517727846,2.2608663270850045,-4.00574662362252,4.751059778857789,position_exit,-2.5205992372830193
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 18:00:00,0,1.0388539358525888,1.1414876981898416,-0.38550242438866245,0.0,1.1414876981898416,-0.38550242438866245,1.1414876981898416,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 18:30:00,1,-0.0025032624960394413,0.2603392995871457,-0.28286866205143235,0.03504567494441558,1.1414876981898416,-0.38550242438866245,1.106442023245426,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 19:00:00,2,0.030039149952359463,1.6221140974276613,-0.03504567494441558,1.6221140974276613,1.6221140974276613,-0.38550242438866245,0.0,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 19:30:00,3,1.6271206224197174,2.080211134201217,0.41554157434104466,0.45309051178149967,2.080211134201217,-0.38550242438866245,1.6271206224197174,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 20:00:00,4,0.4430774617973647,0.6858939239123026,0.14268596227372451,0.355463274436303,2.080211134201217,-0.38550242438866245,1.7247478597649142,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 20:30:00,5,0.3604697994283591,0.8035472612257465,-0.30039149952364014,-0.09512397484915727,2.080211134201217,-0.38550242438866245,2.1753351090503745,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 21:30:00,6,0.05256851241664613,0.10263376233725283,0.04505872492855058,0.04505872492855058,2.080211134201217,-0.38550242438866245,2.0351524092726665,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 22:00:00,7,0.05256851241664613,1.1364811731977629,0.0325424124483989,0.7534820113051398,2.080211134201217,-0.38550242438866245,1.3267291228960771,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 22:30:00,8,0.7559852738011565,1.3242258604000379,0.5982797365512409,1.264147560495319,2.080211134201217,-0.38550242438866245,0.8160635737058981,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-25 23:00:00,9,1.2616442979992795,1.511970547602313,0.9912919484280216,1.0688930858049484,2.080211134201217,-0.38550242438866245,1.0113180483962687,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 00:00:00,10,1.0463637233406844,1.1740301106382178,0.3254241244839435,0.5407046991425614,2.080211134201217,-0.38550242438866245,1.5395064350586556,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 00:30:00,11,0.5356981741504825,1.824878359606105,0.5256851241663703,1.6646695598601726,2.080211134201217,-0.38550242438866245,0.41554157434104444,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 01:00:00,12,1.657159772372077,1.9200023344552621,0.9837821609399261,1.2366116730389762,2.080211134201217,-0.38550242438866245,0.8435994611622408,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 01:30:00,13,1.2316051480469201,1.446885722705538,0.6558547739599431,0.8661288236265049,2.080211134201217,-0.38550242438866245,1.214082310574712,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 02:00:00,14,0.861122298634426,1.0588800358208132,0.580756899079033,0.650848248967887,2.080211134201217,-0.38550242438866245,1.42936288523333,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 02:30:00,15,0.6583580364559826,1.361774797840493,0.5682405865988814,1.1014354982533472,2.080211134201217,-0.38550242438866245,0.9787756359478699,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 03:00:00,16,1.0939257107652516,1.2316051480469201,0.5331949116544659,0.7534820113051398,2.080211134201217,-0.38550242438866245,1.3267291228960771,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 03:30:00,17,0.763495061289252,0.9136908110510722,0.5832601615750725,0.7484754863130609,2.080211134201217,-0.38550242438866245,1.3317356478881561,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 04:00:00,18,0.7534820113051398,1.146494223181875,0.6483449864718476,0.7234428613527576,2.080211134201217,-0.38550242438866245,1.3567682728484596,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 04:30:00,19,0.7084232863765892,0.8786451361066566,0.3980187368688141,0.5432079616385781,2.080211134201217,-0.38550242438866245,1.537003172562639,position_exit,0.21152568091455873
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,2022-03-26 05:00:00,20,0.538201436646522,0.8886581860907687,0.4080317868529491,0.5081622866941625,2.080211134201217,-0.38550242438866245,1.5720488475070544,position_exit,0.21152568091455873
