trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available
12,ETHUSD,short,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,3140.2,3047.1,24,1.0,0.030203035897709896,0.029998484809878656,0.0001,0.00010455108783123954,0.0,0.00020455108783123954,1.0,1.0,0.0,2.0,4.730865209002442,4.76299573360538,0.032130524602937985,4.929265724305868,-0.2148719879822118,24,1,position_exit,19.546521812549948,atr_48,0.00020455108783123954,4.76299573360538,4.730865209002442,4.929265724305868,-0.2148719879822118,0.0,,,,fractional_return,R,False
13,ETHUSD,short,2022-04-18 14:00:00,2022-04-18 14:00:00,2022-04-19 02:00:00,2935.4,3049.7,2935.4,3049.7,24,1.0,-0.03810434819319641,-0.03829660443697536,0.0001,9.225624377894323e-05,0.0,0.00019225624377894324,1.0,1.0,0.0,2.0,-7.5199942106159785,-7.481566580623394,0.03842762999258437,2.5920388153340896,-10.36160970877239,4,20,position_exit,15.277548995691193,atr_48,0.00019225624377894324,-7.481566580623394,-7.5199942106159785,2.5920388153340896,-10.36160970877239,0.0,,,,fractional_return,R,False
14,ETHUSD,long,2022-04-19 15:00:00,2022-04-19 15:00:00,2022-04-20 03:00:00,3119.7,3082.0,3119.7,3082.0,24,1.0,-0.012084495304035325,-0.012282257627656112,0.0001,9.776232362078705e-05,0.0,0.00019776232362078705,1.0,1.0,0.0,2.0,-2.274596826944229,-2.237564832211861,0.03703199473236804,0.4035925957305341,-3.080361135060884,2,18,position_exit,16.84867381595951,atr_48,0.00019776232362078705,-2.237564832211861,-2.274596826944229,0.4035925957305341,-3.080361135060884,0.0,,,,fractional_return,R,False
15,ETHUSD,long,2022-04-20 22:00:00,2022-04-20 22:00:00,2022-04-21 11:30:00,3089.9,3151.7,3089.9,3151.7,27,1.0,0.020000647270138616,0.019796953437166254,0.0001,0.00010369383297236254,0.0,0.00020369383297236254,1.0,1.0,0.0,2.0,3.5211746268300415,3.5567408846274864,0.03556625779744505,4.017160416618101,-1.274786579199021,27,16,position_exit,17.375457477688123,atr_48,0.00020369383297236254,3.5567408846274864,3.5211746268300415,4.017160416618101,-1.274786579199021,0.0,,,,fractional_return,R,False
16,ETHUSD,long,2022-04-25 00:30:00,2022-04-25 00:30:00,2022-04-25 12:30:00,2856.9,2860.05,2856.9,2860.05,24,1.0,0.0011025937204660607,0.0009020944670790065,0.0001,0.0001004992533870542,0.0,0.0002004992533870542,1.0,1.0,0.0,2.0,0.17209349111071948,0.21022659290580345,0.03813310179508397,1.5283139611246919,-3.9042081539648086,5,17,position_exit,14.9838322376823,atr_48,0.0002004992533870542,0.21022659290580345,0.17209349111071948,1.5283139611246919,-3.9042081539648086,0.0,,,,fractional_return,R,False
17,ETHUSD,long,2022-04-29 17:30:00,2022-04-29 17:30:00,2022-04-30 05:30:00,2823.05,2836.85,2823.05,2836.85,24,1.0,0.004888329997697616,0.004687617398381416,0.0001,0.00010071259931619955,0.0,0.00020071259931619956,1.0,1.0,0.0,2.0,0.6282907076753019,0.6550930320843719,0.026802324409069895,0.9043132073338661,-2.219246322459782,24,4,position_exit,21.065710248956478,atr_48,0.00020071259931619956,0.6550930320843719,0.6282907076753019,0.9043132073338661,-2.219246322459782,0.0,,,,fractional_return,R,False
18,ETHUSD,long,2022-05-02 12:30:00,2022-05-02 12:30:00,2022-05-03 00:30:00,2795.05,2836.8,2795.05,2836.8,24,1.0,0.014937120981735719,0.014733750193377304,0.0001,0.0001033707883584146,0.0,0.0002033707883584146,1.0,1.0,0.0,2.0,2.43452695979683,2.4675663433075448,0.03303938351071499,5.150860043574889,-0.9722506909558961,19,2,position_exit,16.91950456093431,atr_48,0.0002033707883584146,2.4675663433075448,2.43452695979683,5.150860043574889,-0.9722506909558961,0.0,,,,fractional_return,R,False
19,ETHUSD,long,2022-05-05 14:30:00,2022-05-05 14:30:00,2022-05-06 02:30:00,2830.2,2745.8,2830.2,2745.8,24,1.0,-0.029821214048477374,-0.030015609298813195,0.0001,9.43952503358215e-05,0.0,0.0001943952503358215,1.0,1.0,0.0,2.0,-5.157517032320647,-5.123157881994531,0.03435915032611608,0.0,-8.598285710717139,1,9,position_exit,16.474214135899576,atr_48,0.0001943952503358215,-5.123157881994531,-5.157517032320647,0.0,-8.598285710717139,0.0,,,,fractional_return,R,False
20,ETHUSD,short,2022-05-07 15:00:00,2022-05-07 15:00:00,2022-05-08 03:00:00,2694.95,2538.25,2694.95,2538.25,24,1.0,0.06077262078940171,0.06056093258362294,0.0001,0.00011168820577877056,0.0,0.00021168820577877057,1.0,1.0,0.0,2.0,8.967952252627336,8.99890515556158,0.030952902934244683,10.156071325852372,-0.2900093875914976,24,6,position_exit,17.413229419709435,atr_48,0.00021168820577877057,8.99890515556158,8.967952252627336,10.156071325852372,-0.2900093875914976,0.0,,,,fractional_return,R,False
21,ETHUSD,short,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,2532.3,2420.5,2532.3,2420.5,24,1.0,0.04519292221625992,0.044984922622411494,0.0001,0.00010799959384842914,0.0,0.00020799959384842914,1.0,1.0,0.0,2.0,5.759571596509563,5.785781497198931,0.026209900689368213,6.21790381832246,-0.5537375851523024,24,1,position_exit,19.32323231600189,atr_48,0.00020799959384842914,5.785781497198931,5.759571596509563,6.21790381832246,-0.5537375851523024,0.0,,,,fractional_return,R,False
22,ETHUSD,long,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1908.9,2073.9,24,1.0,0.08643721515008651,0.08621969761904791,0.0001,0.00011751753103860238,0.0,0.00021751753103860239,1.0,1.0,0.0,2.0,2.9121867887790174,2.9189406868118115,0.006753898032794022,4.051135862302454,-0.2839333213535158,16,2,position_exit,56.52735622395255,atr_48,0.00021751753103860239,2.9189406868118115,2.9121867887790174,4.051135862302454,-0.2839333213535158,0.0,,,,fractional_return,R,False
23,ETHUSD,short,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,2005.65,1981.8,2005.65,1981.8,24,1.0,0.011065712622663426,0.010863004675235377,0.0001,0.00010270794742804909,0.0,0.0002027079474280491,1.0,1.0,0.0,2.0,0.594549250110309,0.6047199551675995,0.010170705057290475,0.9774404306797039,-1.5377889006672854,24,4,position_exit,39.43974363040501,atr_48,0.0002027079474280491,0.6047199551675995,0.594549250110309,0.9774404306797039,-1.5377889006672854,0.0,,,,fractional_return,R,False
24,ETHUSD,long,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,1953.3,1949.7,1953.3,1949.7,24,1.0,-0.0018430348640759986,-0.002042702346797598,0.0001,9.96674827215994e-05,0.0,0.0001996674827215994,1.0,1.0,0.0,2.0,-0.2056784211888051,-0.18554382389872767,0.02013459729007744,0.9483350999268589,-2.7058474318565136,2,12,position_exit,19.402424313324694,atr_48,0.0001996674827215994,-0.18554382389872767,-0.2056784211888051,0.9483350999268589,-2.7058474318565136,0.0,,,,fractional_return,R,False
25,ETHUSD,long,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,1965.5,1949.1,1965.5,1949.1,24,1.0,-0.008343932841516244,-0.00854268146781989,0.0001,9.874862630364642e-05,0.0,0.00019874862630364643,1.0,1.0,0.0,2.0,-0.9111901142038729,-0.8898605899413162,0.021329524262556677,0.5751537959376719,-2.4091347678898964,16,6,position_exit,18.429853153831235,atr_48,0.00019874862630364643,-0.8898605899413162,-0.9111901142038729,0.5751537959376719,-2.4091347678898964,0.0,,,,fractional_return,R,False
26,ETHUSD,long,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,1968.2,1970.1,1968.2,1970.1,24,1.0,0.00096534904989376,0.0007651405883544182,0.0001,0.00010020846153934179,0.0,0.0002002084615393418,1.0,1.0,0.0,2.0,0.10397082604831961,0.13114034460010288,0.027169518551783265,1.6012926288013742,-1.2147737184010496,13,22,position_exit,14.488295007868793,atr_48,0.0002002084615393418,0.13114034460010288,0.10397082604831961,1.6012926288013742,-1.2147737184010496,0.0,,,,fractional_return,R,False
27,ETHUSD,long,2022-05-26 03:00:00,2022-05-26 03:00:00,2022-05-26 15:00:00,1935.9,1850.1,1935.9,1850.1,24,1.0,-0.04432047109871384,-0.04451170591352849,0.0001,9.123481481464477e-05,0.0,0.00019123481481464477,1.0,1.0,0.0,2.0,-6.262363542449795,-6.23423102997676,0.02813251247303493,0.9155164449616136,-14.444815020505576,2,20,position_exit,13.762723836739177,atr_48,0.00019123481481464477,-6.23423102997676,-6.262363542449795,0.9155164449616136,-14.444815020505576,0.0,,,,fractional_return,R,False
28,ETHUSD,short,2022-05-28 05:30:00,2022-05-28 05:30:00,2022-05-28 17:30:00,1769.4,1774.65,1769.4,1774.65,24,1.0,-0.003444874244305729,-0.0036443386711145775,0.0001,9.946442680884857e-05,0.0,0.00019946442680884857,1.0,1.0,0.0,2.0,-0.26453517896924894,-0.24783001948445663,0.01670515948479229,1.0503272254341258,-1.7985378556871952,6,20,position_exit,21.183874378580956,atr_48,0.00019946442680884857,-0.24783001948445663,-0.26453517896924894,1.0503272254341258,-1.7985378556871952,0.0,,,,fractional_return,R,False
29,ETHUSD,long,2022-05-31 06:00:00,2022-05-31 06:00:00,2022-05-31 18:00:00,1968.8,1960.0,1968.8,1960.0,24,1.0,-0.004469727752946406,-0.00466913873323882,0.0001,9.941098029241377e-05,0.0,0.00019941098029241378,1.0,1.0,0.0,2.0,-0.6061284581321803,-0.5801685525359793,0.025959905596200955,1.9580688648089433,-2.6503154331757406,20,16,position_exit,15.168005851979059,atr_48,0.00019941098029241378,-0.5801685525359793,-0.6061284581321803,1.9580688648089433,-2.6503154331757406,0.0,,,,fractional_return,R,False
30,ETHUSD,short,2022-06-01 14:00:00,2022-06-01 14:00:00,2022-06-02 02:00:00,1921.0,1827.6,1921.0,1827.6,24,1.0,0.04935009608009522,0.049140003004343846,0.0001,0.00011009307575137192,0.0,0.00021009307575137193,1.0,1.0,0.0,2.0,6.110072914451215,6.135310454887701,0.025237540436486645,10.424772689407668,-0.3153050340841612,13,1,position_exit,15.223353518417783,atr_48,0.00021009307575137193,6.135310454887701,6.110072914451215,10.424772689407668,-0.3153050340841612,0.0,,,,fractional_return,R,False
31,ETHUSD,long,2022-06-07 05:30:00,2022-06-07 05:30:00,2022-06-07 17:30:00,1752.9,1781.55,1752.9,1781.55,24,1.0,0.016344343659078886,0.016141067841006995,0.0001,0.00010327581807189076,0.0,0.00020327581807189077,1.0,1.0,0.0,2.0,1.9622606078339069,1.9865695627133502,0.02430895487944327,2.7597022197553636,-1.220370830846595,18,13,position_exit,14.42184584811032,atr_48,0.00020327581807189077,1.9865695627133502,1.9622606078339069,2.7597022197553636,-1.220370830846595,0.0,,,,fractional_return,R,False
32,ETHUSD,long,2022-06-11 08:30:00,2022-06-11 08:30:00,2022-06-11 20:30:00,1577.5,1521.65,1577.5,1521.65,24,1.0,-0.03540412044373964,-0.035598031458319745,0.0001,9.391101458010595e-05,0.0,0.00019391101458010596,1.0,1.0,0.0,2.0,-4.049531561909051,-4.026784017459481,0.02274754444956971,2.5126843869017508,-5.584143637461728,2,14,position_exit,13.869628904317537,atr_48,0.00019391101458010596,-4.026784017459481,-4.049531561909051,2.5126843869017508,-5.584143637461728,0.0,,,,fractional_return,R,False
33,ETHUSD,short,2022-06-15 01:30:00,2022-06-15 01:30:00,2022-06-15 13:30:00,1219.25,1137.95,1219.25,1137.95,24,1.0,0.06235429854855301,0.06214066964394371,0.0001,0.00011362890460929762,0.0,0.00021362890460929762,1.0,1.0,0.0,2.0,2.8079399897219393,2.8163874198860133,0.00844743016407386,7.14143009359781,-0.03810610285208315,15,1,position_exit,28.866767201825656,atr_48,0.00021362890460929762,2.8163874198860133,2.8079399897219393,7.14143009359781,-0.03810610285208315,0.0,,,,fractional_return,R,False
34,ETHUSD,long,2022-06-18 20:00:00,2022-06-18 20:00:00,2022-06-19 08:00:00,900.1500000000001,960.45,900.1500000000001,960.45,24,1.0,0.06698883519413346,0.06677614791034725,0.0001,0.00011268728378620593,0.0,0.00021268728378620594,1.0,1.0,0.0,2.0,3.4813013619543023,3.49172616230255,0.010424800348247573,6.404393259546634,-0.7875203284795222,5,1,position_exit,17.269395478663856,atr_48,0.00021268728378620594,3.49172616230255,3.4813013619543023,6.404393259546634,-0.7875203284795222,0.0,,,,fractional_return,R,False
35,ETHUSD,long,2022-06-19 20:00:00,2022-06-19 20:00:00,2022-06-20 08:00:00,1124.1,1114.45,1124.1,1114.45,24,1.0,-0.008584645494173149,-0.00877969861889527,0.0001,9.50531247221221e-05,0.0,0.0001950531247221221,1.0,1.0,0.0,2.0,-0.4598669237518377,-0.44939713475336585,0.010469788998471827,1.5251560790852787,-3.3739712344955164,1,13,position_exit,21.47321211848823,atr_48,0.0001950531247221221,-0.44939713475336585,-0.4598669237518377,1.5251560790852787,-3.3739712344955164,0.0,,,,fractional_return,R,False
36,ETHUSD,long,2022-06-20 20:00:00,2022-06-20 20:00:00,2022-06-21 08:00:00,1116.85,1156.05,1116.85,1156.05,24,1.0,0.03509871513632157,0.03489247569011056,0.0001,0.00010623944621100953,0.0,0.00020623944621100954,1.0,1.0,0.0,2.0,1.8684161002645525,1.8791237500617795,0.010707649797227018,2.3680794197207136,-1.3038817857571428,24,4,position_exit,20.860786842117918,atr_48,0.00020623944621100954,1.8791237500617795,1.8684161002645525,2.3680794197207136,-1.3038817857571428,0.0,,,,fractional_return,R,False
37,ETHUSD,long,2022-06-25 15:30:00,2022-06-25 15:30:00,2022-06-26 03:30:00,1183.05,1232.6,1183.05,1232.6,24,1.0,0.04188326782469032,0.04167480439330551,0.0001,0.00010846343138480882,0.0,0.00020846343138480883,1.0,1.0,0.0,2.0,3.7243813565958153,3.7422512672384243,0.01786991064260917,5.44533433638529,-0.27566533048273967,12,1,position_exit,13.240692957681896,atr_48,0.00020846343138480883,3.7422512672384243,3.7243813565958153,5.44533433638529,-0.27566533048273967,0.0,,,,fractional_return,R,False
38,ETHUSD,long,2022-06-26 23:30:00,2022-06-26 23:30:00,2022-06-27 11:30:00,1197.15,1219.25,1197.15,1219.25,24,1.0,0.01846051037881602,0.018256335673474178,0.0001,0.0001041747053418419,0.0,0.0002041747053418419,1.0,1.0,0.0,2.0,1.797281390278614,1.8169662879402217,0.019684897661607654,3.313291466243944,-0.15620977136138464,21,1,position_exit,12.163131559833872,atr_48,0.0002041747053418419,1.8169662879402217,1.797281390278614,3.313291466243944,-0.15620977136138464,0.0,,,,fractional_return,R,False
39,ETHUSD,long,2022-07-02 00:00:00,2022-07-02 00:00:00,2022-07-02 12:00:00,1061.6,1045.25,1061.6,1045.25,24,1.0,-0.01540128108515415,-0.015597927256499666,0.0001,9.664617134551587e-05,0.0,0.00019664617134551587,1.0,1.0,0.0,2.0,-1.184901827551314,-1.169712025879465,0.015189801671848892,0.13950693886637852,-2.5433188085636185,1,18,position_exit,13.97779935425296,atr_48,0.00019664617134551587,-1.169712025879465,-1.184901827551314,0.13950693886637852,-2.5433188085636185,0.0,,,,fractional_return,R,False
40,ETHUSD,long,2022-07-05 02:00:00,2022-07-05 02:00:00,2022-07-05 14:00:00,1145.15,1100.05,1145.15,1100.05,24,1.0,-0.03938348687944759,-0.039575076679473575,0.0001,9.158980002598191e-05,0.0,0.00019158980002598192,1.0,1.0,0.0,2.0,-4.56971494638243,-4.546625949901147,0.023088996481282854,2.706805027823614,-5.968076634903487,8,23,position_exit,9.919443670306924,atr_48,0.00019158980002598192,-4.546625949901147,-4.56971494638243,2.706805027823614,-5.968076634903487,0.0,,,,fractional_return,R,False
41,ETHUSD,long,2022-07-06 13:00:00,2022-07-06 13:00:00,2022-07-07 01:00:00,1141.55,1184.45,1141.55,1184.45,24,1.0,0.03758048267706182,0.03737306454776457,0.0001,0.00010741812929725433,0.0,0.00020741812929725434,1.0,1.0,0.0,2.0,3.4855586977017268,3.5042077811168033,0.018649083415076356,5.011262176492212,-1.2252474759149636,20,1,position_exit,12.242424730398753,atr_48,0.00020741812929725434,3.5042077811168033,3.4855586977017268,5.011262176492212,-1.2252474759149636,0.0,,,,fractional_return,R,False
42,ETHUSD,long,2022-07-07 14:30:00,2022-07-07 14:30:00,2022-07-08 02:30:00,1222.15,1253.05,1222.15,1253.05,24,1.0,0.025283312195719887,0.02507892848627402,0.0001,0.00010438370944586559,0.0,0.0002043837094458656,1.0,1.0,0.0,2.0,2.8315135572454833,2.8540904285545965,0.022576871309113376,4.913838537187854,-0.877471167354977,21,2,position_exit,10.826566562450727,atr_48,0.0002043837094458656,2.8540904285545965,2.8315135572454833,4.913838537187854,-0.877471167354977,0.0,,,,fractional_return,R,False
43,ETHUSD,long,2022-07-08 18:30:00,2022-07-08 18:30:00,2022-07-09 06:30:00,1227.8,1217.0,1227.8,1217.0,24,1.0,-0.008796220882879902,-0.008994272562306005,0.0001,9.805167942610335e-05,0.0,0.00019805167942610336,1.0,1.0,0.0,2.0,-0.9112867646019405,-0.8910274406821344,0.020259323919806095,2.1161901716200853,-1.9800609792936215,4,17,position_exit,12.120838828186834,atr_48,0.00019805167942610336,-0.8910274406821344,-0.9112867646019405,2.1161901716200853,-1.9800609792936215,0.0,,,,fractional_return,R,False
44,ETHUSD,long,2022-07-11 21:00:00,2022-07-11 21:00:00,2022-07-12 09:00:00,1130.1999999999998,1064.75,1130.1999999999998,1064.75,24,1.0,-0.057910104406299956,-0.0580986191298003,0.0001,8.85147235003437e-05,0.0,0.0001885147235003437,1.0,1.0,0.0,2.0,-7.936989463379402,-7.909672391608597,0.027317071770805376,0.47735990751499163,-8.465585195296892,1,22,position_exit,8.274678995483553,atr_48,0.0001885147235003437,-7.909672391608597,-7.936989463379402,0.47735990751499163,-8.465585195296892,0.0,,,,fractional_return,R,False
45,ETHUSD,long,2022-07-12 22:00:00,2022-07-12 22:00:00,2022-07-13 10:00:00,1046.85,1069.0,1046.85,1069.0,24,1.0,0.021158714237952125,0.020954115421980113,0.0001,0.00010459881597201246,0.0,0.00020459881597201246,1.0,1.0,0.0,2.0,2.451062423588945,2.4744518586063906,0.023389435017445503,3.518972169124198,-1.3740748469913484,21,3,position_exit,8.951477444574312,atr_48,0.00020459881597201246,2.4744518586063906,2.451062423588945,3.518972169124198,-1.3740748469913484,0.0,,,,fractional_return,R,False
46,ETHUSD,long,2022-07-14 12:30:00,2022-07-14 12:30:00,2022-07-15 00:30:00,1086.15,1181.55,1086.15,1181.55,24,1.0,0.08783317221378195,0.0876154047217228,0.0001,0.00011776749205915102,0.0,0.00021776749205915102,1.0,1.0,0.0,2.0,8.956302336852646,8.97674277535464,0.020440438501994673,11.940761616273631,-1.0773973247150022,14,2,position_exit,10.62746280999802,atr_48,0.00021776749205915102,8.97674277535464,8.956302336852646,11.940761616273631,-1.0773973247150022,0.0,,,,fractional_return,R,False
47,ETHUSD,long,2022-07-15 12:30:00,2022-07-15 12:30:00,2022-07-16 00:30:00,1227.05,1212.6,1227.05,1212.6,24,1.0,-0.011776211238336276,-0.011975084733303887,0.0001,9.887349496761075e-05,0.0,0.00019887349496761075,1.0,1.0,0.0,2.0,-1.155734428180841,-1.136433926458204,0.01930050172263716,4.679433814827885,-1.8560443366376074,15,7,position_exit,12.715213496867994,atr_48,0.00019887349496761075,-1.136433926458204,-1.155734428180841,4.679433814827885,-1.8560443366376074,0.0,,,,fractional_return,R,False
48,ETHUSD,long,2022-07-16 12:30:00,2022-07-16 12:30:00,2022-07-17 00:30:00,1215.15,1363.4,1215.15,1363.4,24,1.0,0.12200139900423834,0.1217769976015306,0.0001,0.00012440140270774124,0.0,0.00022440140270774123,1.0,1.0,0.0,2.0,12.21641792611682,12.23647749526133,0.02005956914450834,17.003132303702085,-0.19809474528585702,7,1,position_exit,12.115414755382908,atr_48,0.00022440140270774123,12.23647749526133,12.21641792611682,17.003132303702085,-0.19809474528585702,0.0,,,,fractional_return,R,False
