asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,trade_id,signal_timestamp,entry_timestamp,exit_timestamp,raw_entry_price,raw_exit_price,position_size,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,risk_distance,risk_distance_source,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-04-11 18:30:00,2022-04-11 18:30:00,2022-04-12 06:30:00,short,,,3037.1,3006.9,,,position_exit,24,0.009461252491596905,0.009259667333982868,0.00020158515761403706,,,,1.4688853605849828,1.439341309401985,4.216965588169487,-0.14591576429652234,,,,,,,,10,2022-04-11 18:30:00,2022-04-11 18:30:00,2022-04-12 06:30:00,3037.1,3006.9,1.0,0.0001,0.00010158515761403705,0.0,0.00020158515761403706,1.0,1.0,0.0,2.0,1.439341309401985,1.4688853605849828,0.029544051182997865,4.216965588169487,-0.14591576429652234,6,1,20.55980732762745,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-12 19:00:00,2022-04-12 19:00:00,2022-04-13 07:00:00,long,,,2976.4,3058.3,,,position_exit,24,0.027516462841015388,0.027311275531514134,0.00020518730950125352,,,,3.698674102260616,3.6717907479310226,4.242862416451594,-0.3928994467602971,,,,,,,,11,2022-04-12 19:00:00,2022-04-12 19:00:00,2022-04-13 07:00:00,2976.4,3058.3,1.0,0.0001,0.00010518730950125352,0.0,0.00020518730950125352,1.0,1.0,0.0,2.0,3.6717907479310226,3.698674102260616,0.02688335432959337,4.242862416451594,-0.3928994467602971,21,3,22.14307012070707,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,short,,,3140.2,3047.1,,,position_exit,24,0.030203035897709896,0.029998484809878656,0.00020455108783123954,,,,4.76299573360538,4.730865209002442,4.929265724305868,-0.2148719879822118,,,,,,,,12,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,1.0,0.0001,0.00010455108783123954,0.0,0.00020455108783123954,1.0,1.0,0.0,2.0,4.730865209002442,4.76299573360538,0.032130524602937985,4.929265724305868,-0.2148719879822118,24,1,19.546521812549948,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-18 12:00:00,2022-04-18 12:00:00,2022-04-19 00:00:00,short,,,2936.1,3073.75,,,position_exit,24,-0.045411589433081545,-0.045603048845413774,0.00019145941233222885,,,,-9.410595429918969,-9.450741378690179,2.755154346717992,-10.774499380713605,,,,,,,,13,2022-04-18 12:00:00,2022-04-18 12:00:00,2022-04-19 00:00:00,2936.1,3073.75,1.0,0.0001,9.145941233222885e-05,0.0,0.00019145941233222885,1.0,1.0,0.0,2.0,-9.450741378690179,-9.410595429918969,0.04014594877120968,2.755154346717992,-10.774499380713605,8,24,14.627129709813202,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-19 14:00:00,2022-04-19 14:00:00,2022-04-20 02:00:00,long,,,3114.3500000000004,3085.9,,,position_exit,24,-0.009135132531667756,-0.009333359808949004,0.00019822727728124878,,,,-1.681412188391413,-1.7182241817054147,0.9722049384547689,-2.751133123712472,,,,,,,,14,2022-04-19 14:00:00,2022-04-19 14:00:00,2022-04-20 02:00:00,3114.3500000000004,3085.9,1.0,0.0001,9.822727728124878e-05,0.0,0.00019822727728124878,1.0,1.0,0.0,2.0,-1.7182241817054147,-1.681412188391413,0.03681199331400175,0.9722049384547689,-2.751133123712472,2,20,16.92030080215967,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-20 22:00:00,2022-04-20 22:00:00,2022-04-21 11:30:00,long,,,3089.9,3151.7,,,position_exit,27,0.020000647270138616,0.019796953437166254,0.00020369383297236254,,,,3.5567408846274864,3.5211746268300415,4.017160416618101,-1.274786579199021,,,,,,,,15,2022-04-20 22:00:00,2022-04-20 22:00:00,2022-04-21 11:30:00,3089.9,3151.7,1.0,0.0001,0.00010369383297236254,0.0,0.00020369383297236254,1.0,1.0,0.0,2.0,3.5211746268300415,3.5567408846274864,0.03556625779744505,4.017160416618101,-1.274786579199021,27,16,17.375457477688123,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-25 00:30:00,2022-04-25 00:30:00,2022-04-25 12:30:00,long,,,2856.9,2860.05,,,position_exit,24,0.0011025937204660607,0.0009020944670790065,0.0002004992533870542,,,,0.21022659290580345,0.17209349111071948,1.5283139611246919,-3.9042081539648086,,,,,,,,16,2022-04-25 00:30:00,2022-04-25 00:30:00,2022-04-25 12:30:00,2856.9,2860.05,1.0,0.0001,0.0001004992533870542,0.0,0.0002004992533870542,1.0,1.0,0.0,2.0,0.17209349111071948,0.21022659290580345,0.03813310179508397,1.5283139611246919,-3.9042081539648086,5,17,14.9838322376823,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-28 01:00:00,2022-04-28 01:00:00,2022-04-28 13:00:00,short,,,2894.95,2908.2,,,position_exit,24,-0.0048019900273083005,-0.0050008050402198245,0.00019881501291152404,,,,-0.621941144917254,-0.6491183300867364,1.1382696425844083,-2.452560363918983,,,,,,,,17,2022-04-28 01:00:00,2022-04-28 01:00:00,2022-04-28 13:00:00,2894.95,2908.2,1.0,0.0001,9.881501291152403e-05,0.0,0.00019881501291152404,1.0,1.0,0.0,2.0,-0.6491183300867364,-0.621941144917254,0.027177185169482334,1.1382696425844083,-2.452560363918983,1,16,21.304266662986,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-29 18:30:00,2022-04-29 18:30:00,2022-04-30 06:30:00,long,,,2816.05,2832.15,,,position_exit,24,0.00571722803217245,0.005516256201416603,0.00020097183075584724,,,,0.7607577759272208,0.7341449568601418,1.2309155318573917,-1.878268421932124,,,,,,,,18,2022-04-29 18:30:00,2022-04-29 18:30:00,2022-04-30 06:30:00,2816.05,2832.15,1.0,0.0001,0.00010097183075584723,0.0,0.00020097183075584724,1.0,1.0,0.0,2.0,0.7341449568601418,0.7607577759272208,0.02661281906707904,1.2309155318573917,-1.878268421932124,22,2,21.1631093489344,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-01 20:30:00,2022-05-01 20:30:00,2022-05-02 08:30:00,short,,,2813.9,2838.95,,,position_exit,24,-0.009145010706630319,-0.009343069058363351,0.00019805835173303254,,,,-1.430712973328334,-1.462855753652874,1.190832953848142,-3.466837424392437,,,,,,,,19,2022-05-01 20:30:00,2022-05-01 20:30:00,2022-05-02 08:30:00,2813.9,2838.95,1.0,0.0001,9.805835173303254e-05,0.0,0.00019805835173303254,1.0,1.0,0.0,2.0,-1.462855753652874,-1.430712973328334,0.032142780324540064,1.190832953848142,-3.466837424392437,1,19,17.508752955335794,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-05 14:30:00,2022-05-05 14:30:00,2022-05-06 02:30:00,long,,,2830.2,2745.8,,,position_exit,24,-0.029821214048477374,-0.030015609298813195,0.0001943952503358215,,,,-5.123157881994531,-5.157517032320647,0.0,-8.598285710717139,,,,,,,,20,2022-05-05 14:30:00,2022-05-05 14:30:00,2022-05-06 02:30:00,2830.2,2745.8,1.0,0.0001,9.43952503358215e-05,0.0,0.0001943952503358215,1.0,1.0,0.0,2.0,-5.157517032320647,-5.123157881994531,0.03435915032611608,0.0,-8.598285710717139,1,9,16.474214135899576,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-07 15:00:00,2022-05-07 15:00:00,2022-05-08 03:00:00,short,,,2694.95,2538.25,,,position_exit,24,0.06077262078940171,0.06056093258362294,0.00021168820577877057,,,,8.99890515556158,8.967952252627336,10.156071325852372,-0.2900093875914976,,,,,,,,21,2022-05-07 15:00:00,2022-05-07 15:00:00,2022-05-08 03:00:00,2694.95,2538.25,1.0,0.0001,0.00011168820577877056,0.0,0.00021168820577877057,1.0,1.0,0.0,2.0,8.967952252627336,8.99890515556158,0.030952902934244683,10.156071325852372,-0.2900093875914976,24,6,17.413229419709435,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,short,,,2532.3,2420.5,,,position_exit,24,0.04519292221625992,0.044984922622411494,0.00020799959384842914,,,,5.785781497198931,5.759571596509563,6.21790381832246,-0.5537375851523024,,,,,,,,22,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,2532.3,2420.5,1.0,0.0001,0.00010799959384842914,0.0,0.00020799959384842914,1.0,1.0,0.0,2.0,5.759571596509563,5.785781497198931,0.026209900689368213,6.21790381832246,-0.5537375851523024,24,1,19.32323231600189,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,long,,,1908.9,2073.9,,,position_exit,24,0.08643721515008651,0.08621969761904791,0.00021751753103860239,,,,2.9189406868118115,2.9121867887790174,4.051135862302454,-0.2839333213535158,,,,,,,,23,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1.0,0.0001,0.00011751753103860238,0.0,0.00021751753103860239,1.0,1.0,0.0,2.0,2.9121867887790174,2.9189406868118115,0.006753898032794022,4.051135862302454,-0.2839333213535158,16,2,56.52735622395255,atr_48,0.0,fractional_return,R,False
