probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.353, 0.385]","(0.353, 0.385]",6,0.3702023873726527,0.6666666666666666,1.858611122581549,1.858611122581549,1.6637310492820516,3.3659189472845177,-2.2943478027765587,1.5073078247029683,6.68086191203733,1.8253473972588925,44.5
"(0.385, 0.402]","(0.385, 0.402]",5,0.3927250862121582,0.6,0.4203857555442815,0.4203857555442815,0.39560296142646384,3.024673242423745,-3.1554758484606813,2.6042874868794637,1.9145389650218214,0.37876440159390806,52.0
"(0.402, 0.407]","(0.402, 0.407]",6,0.4044027427832286,0.3333333333333333,-3.7308581434907406,-3.7308581434907406,-2.1433374988848133,3.137015564027388,-7.2830119785433105,6.867873707518129,0.28711080778216447,-3.7634294024972483,87.83333333333333
"(0.407, 0.413]","(0.407, 0.413]",5,0.4099246382713318,0.8,20.56775058355894,20.56775058355894,9.836293167872114,33.37508469518238,-14.65384488054247,12.807334111623438,37.87194646356458,20.529890687616934,1821.8
"(0.413, 0.417]","(0.413, 0.417]",6,0.4150957514842351,0.5,-1.414204439969442,-1.414204439969442,-2.361718412677828,3.6490635932908173,-25.002375103541965,5.06326803326026,0.4675285704871697,-1.4490707398298905,2111.0
"(0.417, 0.42]","(0.417, 0.42]",5,0.4186541080474854,0.6,-1.5230758515599951,-1.5230758515599951,0.24016593045766632,2.825831501395247,-6.5239859554010025,4.3489073529552424,0.47808364344909227,-1.5612723737856933,75.6
"(0.42, 0.428]","(0.42, 0.428]",5,0.4233259499073029,0.4,-3.632645927346739,-3.632645927346739,-1.9949135810616614,5.581210840531275,-7.435504313571208,9.213856767878017,0.33638728438424287,-3.6686874784984,46.4
"(0.428, 0.434]","(0.428, 0.434]",6,0.4305446793635686,0.5,-29.639185423273066,-29.639185423273066,-3.5343260902276246,11.331848585887156,-39.36411605712811,40.97103400916023,0.05160770485163062,-29.68785791833277,3090.8333333333335
"(0.434, 0.438]","(0.434, 0.438]",5,0.43626495003700255,0.4,-0.19820245045863488,-0.19820245045863488,-1.6610289617896505,2.9094045958852575,-3.0579455793748,3.1076070463438925,0.8743709760971314,-0.22902703445202527,39.6
"(0.438, 0.439]","(0.438, 0.439]",6,0.4386221220095952,0.8333333333333334,5.364777620290849,5.364777620290849,2.779215612358126,7.549269379138483,-0.76133891398066,2.184491758847635,111.1383211803451,5.3373040955402535,50.333333333333336
