name,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate,active_rows,long_rate,short_rate,flat_rate
model_strategy,0.2717272961648176,0.6172903158106777,0.31351918454473016,1.9689076338567988,3.104408382307302,3.31706869142689,-0.18609512591828192,1.1291545928793303,0.5069967707212056,0.008447488584474886,74.0,0.27217786087174345,0.2647778608717435,0.0074,0.007399999999999962,0.027188104044535248,74.0,0.008447488584474886,318.0,0.0319634703196347,0.0043378995433789955,0.9636986301369863
buy_and_hold,-0.3921295716830623,-0.6304935423777827,0.9418847854411253,-0.6693956119935575,-0.9391971469655667,-0.8429792729872511,-0.7479348100025207,0.9864045484492336,0.5057800160238068,0.00011415525114155251,1.0,-0.27567995500495435,-0.27577995500495434,0.0001,9.999999999998899e-05,0.000362739467213722,1.0,0.00011415525114155251,8760.0,1.0,0.0,0.0
random_sign_same_rate,-0.15024555638721504,-0.2779173855603263,0.5352283986108414,-0.5192500739528153,-0.7310094914027183,-0.5714873841453059,-0.4863053730853021,0.9860732954862387,0.480497646267653,0.0271689497716895,238.0,-0.0674217259926746,-0.0912217259926745,0.0238,0.023799999999999905,0.3530019389089191,237.0,0.027054794520547945,316.0,0.031735159817351595,0.0043378995433789955,0.9639269406392694
volatility_regime_only,-0.3557712565784097,-0.5849693261494388,0.5798449773111559,-1.008837446280979,-1.384919951807258,-0.9992006216391721,-0.5854373120683274,0.954198549685252,0.48304058146577833,0.019406392694063926,170.0,-0.33831545585724354,-0.3553154558572435,0.016999999999999998,0.01699999999999996,0.05024896056529372,170.0,0.019406392694063926,3117.0,0.3558219178082192,0.0,0.6441780821917809
simple_trend,-0.1696668672869528,-0.3105468887189371,0.9421922595256261,-0.32960033961146196,-0.4664467260860925,-0.762369387791161,-0.4073443840901,1.0017893350927995,0.5008584182213575,0.03344748858447488,293.0,0.0653300539486602,0.0360300539486602,0.0293,0.029300000000000007,0.4484918996550268,147.0,0.01678082191780822,8760.0,0.49246575342465754,0.5075342465753425,0.0
