fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.2637678077373524,1.5507573874599099,0.2965675013198173,5.229019972041977,7.783808211676648,16.793215437071257,-0.0923442799427554,1.183010401171996,0.5056179775280899,0.014611872146118721,64.0,0.2514892505542955,0.2450892505542955,0.0064,0.006399999999999989,0.025448403802126988,63.0,0.014383561643835616
1,0.5963081070631202,5.4933210621833055,0.5499196803289029,9.989315274001088,16.33983553006679,35.41095437790491,-0.15513055659440034,1.2012655770894738,0.48715313463514903,0.01780821917808219,78.0,0.5130215835944328,0.5052215835944328,0.0078000000000000005,0.007800000000000029,0.015204038678743504,76.0,0.017351598173515982
2,0.40984017640008097,2.9507498311898064,0.3764900452151411,7.837524175449666,13.152270111412252,42.91753121156706,-0.06875395084222657,1.2620639355725525,0.4994124559341951,0.015525114155251141,68.0,0.3678133620045959,0.3610133620045959,0.0068,0.006800000000000028,0.01848763721616789,66.0,0.015068493150684932
3,0.03653023947549605,0.1543244813971416,0.25530582816858277,0.6044690891084498,0.8731623916199225,0.9876340371137823,-0.15625674652539578,1.0371899256470603,0.4809081527347781,0.01780821917808219,78.0,0.05182166856098369,0.044021668560983745,0.0078000000000000005,0.007799999999999946,0.1505161878533681,77.0,0.017579908675799085
4,0.04619311912426438,0.19797412344067533,0.17154612051524112,1.1540577125618308,1.8343445775224303,2.650406619033388,-0.07469575499055958,1.0738326110210394,0.4948148148148148,0.012328767123287671,54.0,0.05421584487435105,0.04881584487435105,0.0054,0.005400000000000002,0.09960187861159171,54.0,0.012328767123287671
5,-0.08248446066915838,-0.29131422858292244,0.1551779691418831,-1.8772911528218712,-2.4229968629709067,-2.4012630074860177,-0.12131708508178429,0.877732270186015,0.4718019257221458,0.013242009132420091,58.0,-0.07726792483271228,-0.08306792483271228,0.0058000000000000005,0.0058,0.0750634886669624,58.0,0.013242009132420091
6,0.01553722644927591,0.06361239958991005,0.18504806082910846,0.34376150338941397,0.4803501799906813,0.823028138844132,-0.07729067402148349,1.021459765427886,0.47892271662763464,0.015525114155251141,68.0,0.02650090896403534,0.01970090896403535,0.0068000000000000005,0.00679999999999999,0.256594972241456,68.0,0.015525114155251141
7,0.0595187833774149,0.26018597388823195,0.24883008322135108,1.0456371292404345,1.5139288015010468,2.543234925464797,-0.10230512772652367,1.0583529991803402,0.47701149425287354,0.012785388127853882,56.0,0.07115311693011939,0.06555311693011939,0.005600000000000001,0.005599999999999994,0.07870350929952724,56.0,0.012785388127853882
8,0.11501589854502137,0.5456965565005796,0.2804427066183957,1.945839715643311,2.9655228177700326,5.879720703415424,-0.0928099452383162,1.1268488291543415,0.488929889298893,0.009817351598173516,43.0,0.12295592714604342,0.11865592714604344,0.0043,0.004299999999999984,0.03497188057386275,43.0,0.009817351598173516
9,0.458881530590425,3.5298112356274,0.2898096677223641,12.179756677437474,24.698655638929065,63.16414006229098,-0.055883151929977726,1.501118393323966,0.5256410256410257,0.011643835616438357,51.0,0.3930792332960622,0.38797923329606215,0.0051,0.005100000000000049,0.012974483432348475,49.0,0.011187214611872146
