feature,bucket,row_count,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
atr_pct_rank_192,low,13584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atr_pct_rank_192,medium,21669.0,0.9307070588242199,0.7021968640735696,0.3347805017916807,2.0974843526297007,3.176392327659067,2.4815746717987146,-0.2829642291459228,1.08355156567682,0.4843318720571521,0.02270524712723245,492.0,0.776121345623134,0.726921345623134,0.04920000000000001,0.04919999999999991,0.06339214902084442,482.0,0.022243758364483824
atr_pct_rank_192,high,8547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bollinger_bandwidth_rank_192,low,22514.0,0.34607680596552304,0.2602011946241707,0.1892594347385952,1.3748386968584163,2.229342481050957,2.4413748159689446,-0.10657978157315462,1.1192187570764516,0.48538880633977216,0.007195522785822155,162.0,0.3362783369140091,0.32007833691400905,0.0162,0.016200000000000048,0.0481743788454103,161.0,0.007151105978502265
bollinger_bandwidth_rank_192,high,21286.0,2.0722472155285265,1.5189152945886017,0.390554021194374,3.8891298313701297,6.204209403272508,7.198791715262007,-0.21099586634356726,1.1304355326605577,0.48879142300194933,0.02316076294277929,493.0,1.263701890863308,1.214401890863308,0.049300000000000004,0.0492999999999999,0.039012365460908124,486.0,0.02283190829653293
ema_trend_48_192,negative,21826.0,2.5783820249822957,1.7826024381851826,0.3342986051493667,5.3323657673914155,8.783448427941709,11.490982030354727,-0.15513055659440045,1.2258435135796044,0.4986163522012579,0.014615596078072024,319.0,1.3758194875104002,1.3439194875104004,0.031900000000000005,0.03189999999999982,0.02318618124658513,317.0,0.014523962246861541
ema_trend_48_192,positive,21974.0,0.59612736216117,0.45180053233956463,0.27708177812426066,1.6305674642269303,2.429801349757161,3.139801945114696,-0.14389459597683651,1.085927194378445,0.48840078973346496,0.0147446982797852,324.0,0.5480266916765757,0.5156266916765758,0.032400000000000005,0.03239999999999987,0.05912120794861073,321.0,0.014608173295713116
range_to_atr,calm,21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
range_to_atr,shock,21900.0,1.2006362192993199,0.8794838801535263,0.44400339728167615,1.9808043937005755,2.949081490921733,3.2885118607944497,-0.26744129788270177,1.0765834100936749,0.49163819456932206,0.020182648401826483,442.0,0.9558227058829626,0.9116227058829626,0.0442,0.04420000000000002,0.046242885556029206,432.0,0.019726027397260273
