regime,rows,realized_mean,sharpe,hit_rate,calibration_slope,prediction_correlation,turnover_mean,cost_mean,asset
low_volatility,14580,-0.026520931283371286,-0.010524319491879819,0.5191358024691358,0.10870979108487204,0.044674735758541674,,,ETHUSD
high_volatility,14554,0.03077043643605342,0.012654449174247332,0.5342861069121891,0.12743996062067214,0.04964067174933875,,,ETHUSD
