probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.0427, 0.18]","(0.0427, 0.18]",31,0.1350011603245812,0.5806451612903226,1.403976017008262,1.403976017008262,1.5413020206121548,4.800580983273494,-2.6151990563573033,3.396604966265231,2.1600115730877882,1.3706283817214076,24.032258064516128
"(0.18, 0.229]","(0.18, 0.229]",31,0.20610501497022568,0.5483870967741935,-0.6307624050727166,-0.6307624050727166,0.19102924002778326,3.024283114723153,-3.532720816845635,3.655045519795869,0.6166802713731937,-0.670539259444562,24.06451612903226
"(0.229, 0.275]","(0.229, 0.275]",31,0.25044089123126,0.6129032258064516,0.6279621671608432,0.6279621671608432,0.8884547371437519,3.126695884052839,-2.3986077770584733,2.4987337168919956,1.7696640952096032,0.5878395122910272,24.193548387096776
"(0.275, 0.307]","(0.275, 0.307]",30,0.28918293019135793,0.5333333333333333,-0.37105380909530356,-0.37105380909530356,0.03458440584927673,2.950700183947752,-3.453756305699978,3.321753993043055,0.7766273993772317,-0.41497481745833215,24.033333333333335
"(0.307, 0.683]","(0.307, 0.683]",31,0.5699992900894534,0.5806451612903226,0.5735941059246398,0.5735941059246398,0.6514524305334122,3.3144754889775134,-2.976963517810139,2.7408813830528738,1.4518373011229266,0.5258941530834778,24.096774193548388
"(0.683, 0.713]","(0.683, 0.713]",31,0.6983684916650096,0.5806451612903226,0.7307253444858475,0.7307253444858475,0.33929083537460647,3.250699675787367,-2.9253297824038733,2.5199743313015186,1.557969366289082,0.6888677160765014,24.032258064516128
"(0.713, 0.74]","(0.713, 0.74]",30,0.7283912062644958,0.5333333333333333,0.44663692861562443,0.44663692861562443,0.21392122810145636,3.1143719597857236,-2.8036789538976117,2.667735031170099,1.4207057160388963,0.41016734430291224,24.0
"(0.74, 0.776]","(0.74, 0.776]",31,0.7556882039193185,0.6129032258064516,0.37918306339413116,0.37918306339413116,0.8302915824697308,2.5516418907162888,-2.799955077908373,2.1724588273221586,1.4376922406116928,0.3447295396554395,24.096774193548388
"(0.776, 0.821]","(0.776, 0.821]",31,0.7961324760990758,0.5161290322580645,0.0887626091179207,0.0887626091179207,0.08867823447823861,2.9025743652317955,-2.587140719252364,2.813811756113875,1.071463202655907,0.046977713075767,24.06451612903226
"(0.821, 0.974]","(0.821, 0.974]",31,0.8714950392323155,0.5161290322580645,0.4772070834253353,0.4772070834253353,0.10397082604831977,2.981097384318497,-2.1546334294982166,2.5038903008931617,1.6075283998549592,0.43950834770064845,24.322580645161292
