fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.7744689396598401,8.91456369980546,0.6185691044260795,14.41158899792864,21.1922729685712,64.1422859896876,-0.13898107250556502,1.130096835593398,0.497265625,0.0408675799086758,179.0,0.6392273117333482,0.6213273117333483,0.017900000000000003,0.017899999999999916,0.0280025582002462,161.0,0.03675799086757991
1,0.0925372468641934,0.4247708055638164,0.7938546800907786,0.5350737562134711,0.7770664804248022,0.9837243513475707,-0.4317986079961701,1.0248838277362158,0.4912152269399707,0.04269406392694064,187.0,0.1858722836758001,0.16717228367580012,0.0187,0.018699999999999994,0.10060671569848836,161.0,0.03675799086757991
2,0.11990939503778897,0.5730102479894392,0.6471892549498065,0.8853828205690462,1.2491466882790958,2.2216227487109106,-0.257924190019177,1.0359654778269487,0.4835423197492163,0.04132420091324201,181.0,0.18377163422409282,0.16567163422409278,0.018099999999999998,0.018100000000000033,0.09849180520389067,155.0,0.03538812785388128
3,0.004758560994751804,0.019170538917767654,0.3923448190178771,0.04886145550680549,0.07337123307184366,0.12253475136742743,-0.15644981283949155,1.0086964376579892,0.47870909905871806,0.03767123287671233,165.0,0.040427186405180615,0.023927186405180642,0.0165,0.016499999999999973,0.4081411907974278,144.0,0.03287671232876712
4,0.09930637215659832,0.4604106168217901,0.3420896112358757,1.3458772254394196,1.8542095505365408,2.6657089203784285,-0.17271601310334717,1.0452404891608058,0.48225377107364686,0.03812785388127854,167.0,0.12604800989877785,0.10934800989877785,0.0167,0.016699999999999993,0.13248920005489054,151.0,0.03447488584474886
5,-0.11559168847487289,-0.38819748011635213,0.2641188265369321,-1.469783450147466,-2.194490325956107,-2.1540290943590006,-0.18021923711846266,0.9297384488951771,0.47041593438781487,0.030821917808219176,135.0,-0.10065238661429243,-0.11415238661429243,0.013500000000000002,0.013499999999999998,0.1341249865413825,121.0,0.027625570776255708
6,0.0504656325439381,0.21766379614116582,0.3162708045695305,0.6882196933650686,1.0004862882598453,1.8012423006337268,-0.12084093076460933,1.0261818484555378,0.48003802281368824,0.03584474885844749,157.0,0.07743771561552726,0.06173771561552725,0.0157,0.015700000000000006,0.2027435839914155,145.0,0.033105022831050226
7,-0.3309269452171396,-0.7996016411879612,0.444403418325504,-1.79926978104901,-2.4700719680667205,-2.1737837798621102,-0.3678386270959674,0.9045150309532108,0.46206070287539935,0.04360730593607306,191.0,-0.3580294570258603,-0.3771294570258603,0.0191,0.019100000000000006,0.05334756575244705,162.0,0.036986301369863014
8,0.2073071407314313,1.1245701591541724,0.4936148684703489,2.2782339653565855,3.6235944014479853,6.3118944246691004,-0.17816682021152908,1.0570325904176159,0.4691904953685058,0.04132420091324201,181.0,0.23678634378930874,0.2186863437893088,0.018099999999999998,0.01809999999999995,0.07644021910362062,159.0,0.036301369863013695
9,-0.09395155493285268,-0.32608413953553084,0.5331263657630744,-0.6116451191994605,-0.8994367442685679,-1.0366391760327582,-0.3145589584829914,0.9843271032323944,0.4697028174450019,0.04315068493150685,189.0,-0.04434812026719426,-0.06324812026719434,0.0189,0.018900000000000083,0.42617364357562054,160.0,0.0365296803652968
