timestamp,open,high,low,close,volume
2021-10-01 00:00:00,15256.233,15275.943,15250.021,15254.921,0.3767
2021-10-01 00:30:00,15254.913,15267.931,15217.803,15217.951,0.4661
2021-10-01 01:00:00,15217.933,15224.451,15120.431,15128.411,0.798
2021-10-01 01:30:00,15127.411,15127.911,15079.401,15092.911,0.6313
2021-10-01 02:00:00,15092.421,15108.451,15085.903,15108.301,0.3889
2021-10-01 02:30:00,15108.451,15113.401,15084.803,15099.801,0.3424
2021-10-01 03:00:00,15099.953,15117.801,15094.303,15110.411,0.2506
2021-10-01 03:30:00,15110.401,15127.901,15096.401,15096.421,0.3492
2021-10-01 04:00:00,15096.303,15117.951,15092.423,15092.431,0.2909
2021-10-01 04:30:00,15092.453,15114.451,15090.401,15102.901,0.276
2021-10-01 05:00:00,15102.913,15115.921,15089.801,15108.931,0.3037
2021-10-01 05:30:00,15108.903,15120.731,15102.901,15120.201,0.3883
2021-10-01 06:00:00,15120.243,15152.301,15034.701,15070.331,1.4017
2021-10-01 06:30:00,15069.851,15078.341,15036.201,15063.201,1.0367
2021-10-01 07:00:00,15061.721,15128.101,14982.731,15115.241,3.5787
2021-10-01 07:30:00,15117.101,15180.211,15094.101,15140.601,2.333
2021-10-01 08:00:00,15139.731,15151.269,15057.601,15102.249,1.8984
2021-10-01 08:30:00,15102.741,15149.231,15099.251,15133.241,1.8478
2021-10-01 09:00:00,15133.279,15173.241,15131.221,15152.751,1.5201
2021-10-01 09:30:00,15152.231,15162.741,15116.101,15146.241,1.2906
2021-10-01 10:00:00,15146.279,15181.251,15138.201,15143.721,1.2388
2021-10-01 10:30:00,15143.241,15161.251,15136.103,15158.201,1.0493
2021-10-01 11:00:00,15157.103,15219.779,15155.601,15214.741,1.4959
2021-10-01 11:30:00,15214.779,15266.251,15212.701,15238.741,1.2473
2021-10-01 12:00:00,15238.747,15262.221,15230.789,15258.251,0.719
2021-10-01 12:30:00,15257.751,15259.101,15193.201,15207.231,0.9519
2021-10-01 13:00:00,15207.779,15248.251,15207.711,15237.701,0.673
2021-10-01 13:30:00,15237.221,15247.251,15134.211,15146.701,1.9291
2021-10-01 14:00:00,15147.289,15191.251,15110.221,15114.731,2.704
2021-10-01 14:30:00,15114.211,15152.231,15106.601,15143.299,2.4443
2021-10-01 15:00:00,15143.731,15183.201,15122.201,15124.601,2.3518
2021-10-01 15:30:00,15124.731,15180.321,15119.331,15166.841,1.6886
2021-10-01 16:00:00,15166.833,15184.351,15155.201,15175.811,1.2878
2021-10-01 16:30:00,15176.301,15185.321,15162.201,15167.701,0.9955
2021-10-01 17:00:00,15167.803,15193.811,15160.201,15188.321,0.8177
2021-10-01 17:30:00,15188.203,15219.831,15188.203,15208.811,0.6811
2021-10-01 18:00:00,15208.833,15244.831,15208.833,15236.701,0.7462
2021-10-01 18:30:00,15236.833,15255.851,15233.703,15250.841,0.5646
