trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
0,ETHUSD,short,2022-03-16 01:00:00,2022-03-16 01:00:00,2022-03-16 13:00:00,2626.2,2674.9,2626.2,2674.9,24,1.0,-0.019132872235749332,-0.01932914609681824,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.759866432337856,-2.7304182824675634,0.029448149870292713,1.0400258550261248,-5.987857752926789,6,2,position_exit,17.836095045477272,atr_48,True,True,True,True,True,False,False,False,False,True,3.7998922873639804,-2.6536517520216165,-2.6536517520216165,5.987857752926789,0.2814638316631317,True
1,ETHUSD,long,2022-03-18 00:00:00,2022-03-18 00:00:00,2022-03-18 12:00:00,2809.1,2804.1,2809.1,2804.1,24,1.0,-0.001779929514791334,-0.001979314381474806,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.3021536549755927,-0.27163199723794795,0.030521657737644783,0.3123767968236401,-2.156758058069297,17,1,position_exit,18.407257064122792,atr_48,True,False,False,False,False,False,False,False,False,True,0.6145304517992328,-0.9672730434782609,-0.9672730434782609,2.156758058069297,0.7823125123977661,True
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,3049.5,3099.45,3049.5,3099.45,24,1.0,-0.01677584747175176,-0.016971814464463608,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.5205992372830193,-2.4901934517727846,0.030405785510234772,2.2608663270850045,-4.00574662362252,16,20,position_exit,20.058682575219244,atr_48,True,True,True,True,True,True,True,True,True,True,4.781465564368023,-1.1148820286659298,-1.1148820286659298,4.00574662362252,0.16660483181476593,True
3,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,3125.0,3120.15,3125.0,3120.15,24,1.0,0.001236421651939823,0.001036251670329058,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.21152568091455873,0.2428164621149379,0.03129078120037918,2.080211134201217,-0.4080317868529491,3,22,position_exit,19.973934047783576,atr_48,True,True,False,True,False,True,False,True,False,False,1.8686854532866584,0.10168471720818029,0.10168471720818029,0.4080317868529491,0.2500091791152954,True
4,ETHUSD,long,2022-03-28 13:30:00,2022-03-28 13:30:00,2022-03-29 01:30:00,3380.3,3390.8500000000004,3380.3,3390.8500000000004,24,1.0,0.003121024761115976,0.0029208542905958534,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5954139873923537,0.6361814601860376,0.04076747279368391,3.1477414428161588,-3.7899530590229387,12,20,reversal,16.58331884886281,atr_48,True,True,False,True,False,True,False,True,False,False,2.552327455423805,0.18915593869732217,0.18915593869732217,3.7899530590229387,0.8314061760902405,True
5,ETHUSD,short,2022-03-29 01:30:00,2022-03-29 01:30:00,2022-03-29 13:30:00,3390.8500000000004,3445.45,3390.8500000000004,3445.45,24,1.0,-0.016144767156005657,-0.016341152932975667,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.7366606227671055,-2.703086408307003,0.03357421446010218,1.0817296340935822,-4.576929275604111,3,21,position_exit,20.19913230750049,atr_48,True,True,True,True,True,False,False,False,False,True,3.818390256860688,-2.5298933638443266,-2.5298933638443266,4.576929275604111,0.21540138125419617,True
6,ETHUSD,short,2022-03-30 11:00:00,2022-03-30 11:00:00,2022-03-30 23:00:00,3413.3,3391.65,3413.3,3391.65,24,1.0,0.005836750693178461,0.005635550367325326,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.9883816260852935,1.0205616069919503,0.0321799809066569,2.976834433327551,-1.6239421413797854,8,14,position_exit,21.213809976462162,atr_48,True,True,False,True,False,True,False,True,False,False,1.9884528072422576,0.33202438638163206,0.33202438638163206,1.6239421413797854,0.19060418009757996,True
7,ETHUSD,short,2022-04-02 12:30:00,2022-04-02 12:30:00,2022-04-03 00:30:00,3508.8,3467.65,3508.8,3467.65,24,1.0,0.01153262993307047,0.01133008143034342,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,1.8003466879053627,1.8315819478747573,0.03123525996939458,3.3070847807313366,-0.7989525143220289,11,1,position_exit,22.466917217516663,atr_48,True,True,False,True,False,True,False,True,False,False,1.506738092825974,0.5443908479138626,0.5443908479138626,0.7989525143220289,0.26332327723503113,True
8,ETHUSD,short,2022-04-04 03:30:00,2022-04-04 03:30:00,2022-04-04 15:30:00,3490.4,3425.2,3490.4,3425.2,24,1.0,0.018756796054102187,0.01855330936864119,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.0150714464569393,3.047702429772516,0.03263098331557652,3.2300036487312838,-1.004993899388172,23,8,reversal,21.393164687953764,atr_48,True,True,False,True,False,True,False,True,False,False,0.2149322022743445,0.9334575976845203,0.9334575976845203,1.004993899388172,0.22929883003234863,True
9,ETHUSD,long,2022-04-04 15:30:00,2022-04-04 15:30:00,2022-04-05 03:30:00,3425.2,3524.6,3425.2,3524.6,24,1.0,0.029020203199813244,0.028814425505225838,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,4.6933900213187805,4.725960159626127,0.032570138307346876,5.790965266020751,-0.7583406895979456,14,5,position_exit,21.032763003203918,atr_48,True,True,False,True,False,True,False,True,False,False,1.0975752447019707,0.810467651888341,0.810467651888341,0.7583406895979456,0.724144697189331,True
10,ETHUSD,short,2022-04-07 16:30:00,2022-04-07 16:30:00,2022-04-08 04:30:00,3221.25,3258.65,3221.25,3258.65,24,1.0,-0.011762558480213237,-0.011960227946410384,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.4478390267666217,-1.4233209907166433,0.024518036049978483,0.8543731615397943,-2.089313432896889,9,20,position_exit,26.276574464885226,atr_48,True,True,True,False,False,False,False,False,False,True,2.3022121883064157,-1.6946213808463428,-1.6946213808463428,2.089313432896889,0.263165682554245,True
11,ETHUSD,long,2022-04-08 19:30:00,2022-04-08 19:30:00,2022-04-09 08:00:00,3238.45,3202.65,3238.45,3202.65,24,1.0,-0.011054671216167988,-0.01125268196158602,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.479249899061353,-1.4529630378879,0.026286861173453104,0.5296415543138968,-2.636032103654178,2,7,position_exit,24.63930538249645,atr_48,True,True,True,False,False,False,False,False,False,True,2.0088914533752495,-2.7929264367815487,-2.7929264367815487,2.636032103654178,0.6793290376663208,True
12,ETHUSD,short,2022-04-11 14:00:00,2022-04-11 14:00:00,2022-04-12 02:00:00,3026.6,2956.6,3026.6,2956.6,24,1.0,0.022935586803065178,0.02273156427770129,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.6051773123944533,3.6366247652934165,0.03144745289896301,3.958725815933681,-0.701349061878016,15,10,position_exit,19.248617747988124,atr_48,True,True,False,True,False,True,False,True,False,False,0.3535485035392276,0.9106913385826794,0.9106913385826794,0.701349061878016,0.2733112871646881,True
13,ETHUSD,short,2022-04-12 14:00:00,2022-04-12 14:00:00,2022-04-13 02:00:00,3018.0,3025.3500000000004,3018.0,3025.3500000000004,24,1.0,-0.0029202153332048564,-0.003119462002248885,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.36639280989560913,-0.3385871998507264,0.02780561004488277,2.3171341704069057,-2.100622627645215,13,4,position_exit,21.707849567971774,atr_48,True,True,True,True,True,True,True,True,True,True,2.683526980302515,-0.1581232604373824,-0.1581232604373824,2.100622627645215,0.2421000897884369,True
14,ETHUSD,short,2022-04-18 12:30:00,2022-04-18 12:30:00,2022-04-19 00:30:00,2942.3,3060.5,2942.3,3060.5,24,1.0,-0.039267924764742834,-0.039459649248949624,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-8.11679461597319,-8.07658524748979,0.040209368483399746,3.1773368359414196,-10.345135418527523,7,23,position_exit,14.634897840858732,atr_48,True,True,True,True,True,True,True,True,True,True,11.294131451914609,-2.5545905376344047,-2.5545905376344047,10.345135418527523,0.275112122297287,True
15,ETHUSD,long,2022-04-19 15:00:00,2022-04-19 15:00:00,2022-04-20 03:00:00,3119.7,3082.0,3119.7,3082.0,24,1.0,-0.012084495304035325,-0.012282257627656112,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.274596826944233,-2.2375648322118646,0.0370319947323681,0.40359259573053474,-3.080361135060889,2,18,position_exit,16.848673815959483,atr_48,True,False,False,False,False,False,False,False,False,True,2.678189422674768,-5.635873529411588,-5.635873529411588,3.080361135060889,0.6787208318710327,True
16,ETHUSD,long,2022-04-20 22:00:00,2022-04-20 22:00:00,2022-04-21 11:00:00,3089.9,3142.55,3089.9,3142.55,26,1.0,0.017039386387909472,0.016836401274475055,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.9945697871158,3.030136044913245,0.03556625779744509,3.130852817536192,-1.2747865791990225,26,16,position_exit,17.3754574776881,atr_48,True,True,False,True,False,True,False,True,False,False,0.13628303042039214,0.9564709558823531,0.9564709558823531,1.2747865791990225,0.7090524435043335,True
17,ETHUSD,long,2022-04-25 00:00:00,2022-04-25 00:00:00,2022-04-25 12:00:00,2880.3,2868.3,2880.3,2868.3,24,1.0,-0.004166232684095661,-0.004365202017498682,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.860090545780179,-0.8206931701472597,0.0393973756329192,0.3043403839295964,-5.6012308862550535,1,18,position_exit,14.621786115079768,atr_48,True,False,False,False,False,False,False,False,False,True,1.1644309297097752,-2.82608089887652,-2.82608089887652,5.6012308862550535,0.7434766888618469,True
18,ETHUSD,short,2022-04-27 08:00:00,2022-04-27 08:00:00,2022-04-27 20:00:00,2890.05,2872.9,2890.05,2872.9,24,1.0,0.004678841667362876,0.004477203126765028,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.8362472162286834,0.8654144588743969,0.02916724264571356,3.4490424643769697,-1.5062753118017802,13,11,position_exit,19.817094369218506,atr_48,True,True,False,True,False,True,False,True,False,False,2.612795248148286,0.24245779078273597,0.24245779078273597,1.5062753118017802,0.11724621802568436,True
19,ETHUSD,short,2022-04-28 08:00:00,2022-04-28 08:00:00,2022-04-28 20:00:00,2930.8,2946.9,2930.8,2946.9,24,1.0,-0.0060973789103462295,-0.006296122531231019,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.8256509255470976,-0.796647035705535,0.02900388984156267,3.802628862979565,-2.409733580053393,12,20,position_exit,20.209703015766898,atr_48,True,True,True,True,True,True,True,True,True,True,4.628279788526663,-0.2171263500325287,-0.2171263500325287,2.409733580053393,0.12704217433929443,True
20,ETHUSD,long,2022-04-29 16:30:00,2022-04-29 16:30:00,2022-04-30 04:30:00,2814.9,2821.8,2814.9,2821.8,24,1.0,0.0024512416071620358,0.002250988722156455,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.3037083186988812,0.33068972466905233,0.026981405970171107,1.109487989288187,-1.8499454162645248,19,6,position_exit,20.865480495063682,atr_48,True,True,False,True,False,False,False,False,False,False,0.8057796705893059,0.273737365010802,0.273737365010802,1.8499454162645248,0.7168909907341003,True
21,ETHUSD,long,2022-05-02 12:30:00,2022-05-02 12:30:00,2022-05-03 00:30:00,2795.05,2836.8,2795.05,2836.8,24,1.0,0.014937120981735719,0.014733750193377304,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.434526959796833,2.4675663433075483,0.03303938351071504,5.150860043574896,-0.9722506909558974,19,2,position_exit,16.919504560934286,atr_48,True,True,False,True,False,True,False,True,False,False,2.7163330837780633,0.4726447504302946,0.4726447504302946,0.9722506909558974,0.8351784348487854,True
22,ETHUSD,long,2022-05-07 21:30:00,2022-05-07 21:30:00,2022-05-08 09:30:00,2620.0,2550.85,2620.0,2550.85,24,1.0,-0.026393129770992618,-0.026587908196183507,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-4.153560531012908,-4.122322684495545,0.031237846517363162,2.0656324080661,-6.074688091830742,4,11,position_exit,16.77452380428149,atr_48,True,True,True,True,True,True,True,True,True,True,6.219192939079008,-2.0107936507936484,-2.0107936507936484,6.074688091830742,0.77387934923172,True
23,ETHUSD,long,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1908.9,2073.9,24,1.0,0.08643721515008651,0.08621969761904791,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.912186788779024,2.918940686811818,0.006753898032794038,4.051135862302463,-0.28393332135351645,16,2,position_exit,56.527356223952424,atr_48,True,True,False,True,False,True,False,True,False,False,1.1389490735234387,0.7188568558951965,0.7188568558951965,0.28393332135351645,0.8269990086555481,True
