rank,feature,mean_abs_shap,asset,fold
1,bollinger_bandwidth,0.34163253991143777,asset,0
2,atr_over_price_48,0.25203130433449245,asset,0
3,ema_trend_48_192,0.22396908607316038,asset,0
4,vol_rolling_192,0.2175331964680414,asset,0
5,vol_rolling_96,0.19568805712649456,asset,0
6,atr_48,0.18711649722186072,asset,0
7,hurst_96,0.17907750772836867,asset,0
8,ret_48,0.1477847752234142,asset,0
9,bollinger_bandwidth_rank_192,0.14166331889694464,asset,0
10,atr_pct_rank_192,0.11559422679765075,asset,0
11,bollinger_percent_b,0.10968393428563067,asset,0
12,close_over_bb_upper_192,0.1031139335725618,asset,0
13,vol_rolling_48,0.10077461016376457,asset,0
14,mama_minus_fama_over_atr,0.08322793245312772,asset,0
15,close_over_bb_mid_192,0.08222121162244286,asset,0
16,atr_pct,0.07156684807623619,asset,0
17,vol_rolling_24,0.06952895927549617,asset,0
18,frama_slope_over_atr,0.06760219614735512,asset,0
19,ret_16,0.061557313868045326,asset,0
20,ret_24,0.0421074763715909,asset,0
21,close_minus_decycler_over_atr,0.03984845151126915,asset,0
22,rolling_return_48,0.03634779544834285,asset,0
23,distance_from_ema96_atr,0.03559960415873628,asset,0
24,instantaneous_trendline_slope_over_atr,0.03367893385631883,asset,0
25,roofing_filter_over_atr,0.031331478140733636,asset,0
26,lag_close_ret_1,0.018721848559819475,asset,0
27,decycler_slope_over_atr,0.017535754676562033,asset,0
28,ema_alignment_score,0.01735614582727637,asset,0
29,ret_4,0.01669196282122719,asset,0
30,close_location,0.016079143646982322,asset,0
31,distance_from_ema24_atr,0.015067066648382898,asset,0
32,lag_close_ret_2,0.014343575454514389,asset,0
33,range_to_atr,0.013508435641110136,asset,0
34,close_ret,0.013400287086843337,asset,0
35,lag_close_ret_4,0.012878610884641936,asset,0
36,rolling_return_24,0.01043344433924713,asset,0
37,lower_wick_ratio,0.010212156132275605,asset,0
38,upper_wick_ratio,0.009940181704354343,asset,0
39,ret_8,0.008372758476832705,asset,0
40,lag_close_ret_16,0.008359493368402044,asset,0
41,lag_close_ret_48,0.008226798997162547,asset,0
42,supersmoother_slope_over_atr,0.008204247846112962,asset,0
43,lag_close_ret_24,0.00736907821942172,asset,0
44,ret_1,0.006090971987095855,asset,0
45,lag_close_ret_8,0.005112312119466222,asset,0
46,body_ratio,0.0029265966496347627,asset,0
47,dominant_cycle_phase_normalized,0.0025783278653043295,asset,0
1,bollinger_bandwidth,0.28666420256637065,asset,1
2,ema_trend_48_192,0.2030783160856717,asset,1
3,atr_48,0.1924846707985724,asset,1
4,vol_rolling_192,0.18263244467160283,asset,1
