fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.2233312703607493,1.239630166900164,0.6048571404098219,2.049459424518409,3.054266392884337,4.116501270714113,-0.3011368357199895,1.0471678702129545,0.48879231473010065,0.026739517269345522,117.11908563973338,0.258911239575528,0.2471993310115547,0.01171190856397334,0.011711908563973278,0.0452352264937375,180.0,0.0410958904109589
1,1.0787101592039012,17.671351473588302,0.7570505796341134,23.342365687282033,35.59502841837616,65.24310776228367,-0.27085391974236883,1.1188244753901517,0.5051522784520266,0.021762911857301705,95.32155393498147,0.8127063723470282,0.8031742169535301,0.009532155393498144,0.009532155393498165,0.011728904457793378,174.0,0.03972602739726028
2,-0.10698530254249294,-0.36403322583661035,0.5435814408932284,-0.6696939933019433,-0.9449273607399155,-1.2227775592738899,-0.2977100970455989,0.9830916028026003,0.4967816091954023,0.025836969705699698,113.16592731096468,-0.06491122856051437,-0.0762278212916109,0.011316592731096468,0.01131659273109653,0.17433952464089356,177.0,0.04041095890410959
3,0.5100120803884269,4.1990223807381595,0.39200004410631967,10.711790582348215,17.688414046588793,34.39865742438099,-0.12206936825859915,1.1344780367610343,0.4989648033126294,0.02548484801695237,111.62363431425139,0.44242116419161814,0.43125880076019296,0.01116236343142514,0.011162363431425182,0.025230175079487337,177.0,0.04041095890410959
4,0.3685947606332991,2.508322366812612,0.3154748129609526,7.9509433519279895,11.902106741688327,29.730872070204878,-0.08436760149145961,1.1252065676487426,0.5089655172413793,0.027510118118122418,120.49431735737619,0.3382752261420665,0.3262257944063288,0.01204943173573762,0.012049431735737692,0.03562020155350419,176.0,0.04018264840182648
5,0.08137681685434983,0.3674398084709427,0.26063609129116905,1.4097809963719035,2.0087963890308584,3.5539438216191197,-0.10338931252535755,1.0437119595840967,0.5039134438305709,0.025244016934475377,110.56879417300215,0.09779750010090463,0.08674062068360439,0.011056879417300214,0.011056879417300242,0.1130589166992208,176.0,0.04018264840182648
6,-0.10173147683717709,-0.3489344347972755,0.27632682829463445,-1.2627598881756892,-1.7398178075794588,-1.7046216913434238,-0.20469904646248982,0.9626555202970929,0.487279394911758,0.020891685080385955,91.50558065209049,-0.08858496757539826,-0.0977355256406073,0.009150558065209048,0.009150558065209036,0.10329696240415324,176.0,0.04018264840182648
7,0.03457272283704871,0.1456292544036415,0.38274184523204613,0.38048950282755306,0.5251330544090278,0.6385154658260631,-0.22807474869107103,1.0158839441050933,0.4959926723150905,0.024052868104729435,105.35156229871492,0.06287548061645898,0.05234032438658748,0.010535156229871494,0.0105351562298715,0.1675558759405124,180.0,0.0410958904109589
8,0.13438851966465415,0.6559502715367711,0.37554604939835134,1.7466573608952753,2.472404888617637,5.10571441087733,-0.1284737489702361,1.0434199857541835,0.5008022003208801,0.021874390560386297,95.80983065449198,0.15329860893214536,0.1437176258666962,0.009580983065449198,0.009580983065449161,0.062498825867950525,181.0,0.04132420091324201
9,0.13868156340397908,0.681160416613118,0.39767369966547755,1.7128626237694597,2.5067888670095293,3.4375398297525575,-0.19815346158829805,1.0468879995240414,0.4993131868131868,0.02302078010092879,100.83101684206811,0.15970133914084914,0.14961823745664235,0.010083101684206813,0.010083101684206786,0.0631372394148429,181.0,0.04132420091324201
