asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,trade_id,signal_timestamp,entry_timestamp,exit_timestamp,raw_entry_price,raw_exit_price,position_size,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,risk_distance,risk_distance_source,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-12-16 14:00:00,2022-12-16 14:00:00,2022-12-17 02:00:00,long,,,1215.75,1163.9,,,position_exit,24,-0.0426485708410449,-0.04284050035286868,0.00019192951182378515,,,,-8.571900180573348,-8.6120980114105,0.3802385808161687,-9.952331550058146,,,,,,,,103,2022-12-16 14:00:00,2022-12-16 14:00:00,2022-12-17 02:00:00,1215.75,1163.9,1.0,0.0001,9.192951182378514e-05,0.0,0.00019192951182378515,1.0,1.0,0.0,2.0,-8.6120980114105,-8.571900180573348,0.04019783083715358,0.3802385808161687,-9.952331550058146,1,19,6.0488338533746,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-12-17 22:30:00,2022-12-17 22:30:00,2022-12-18 10:30:00,short,,,1186.0,1180.65,,,position_exit,24,0.004354943212364848,0.004154116268017205,0.00020082694434764292,,,,0.9346766765035933,0.8932364320799193,2.349794635322126,-1.851882760923023,,,,,,,,104,2022-12-17 22:30:00,2022-12-17 22:30:00,2022-12-18 10:30:00,1186.0,1180.65,1.0,0.0001,0.00010082694434764292,0.0,0.00020082694434764292,1.0,1.0,0.0,2.0,0.8932364320799193,0.9346766765035933,0.04144024442367404,2.349794635322126,-1.851882760923023,22,12,5.723904462891924,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-12-26 01:30:00,2022-12-26 01:30:00,2022-12-26 14:00:00,long,,,1221.0,1217.1999999999998,,,position_exit,25,-0.003112203112202616,-0.0033114478648645918,0.0001992447526619756,,,,-1.2019290752669305,-1.2791688332090805,0.8223725251825684,-2.530377000561838,,,,,,,,105,2022-12-26 01:30:00,2022-12-26 01:30:00,2022-12-26 14:00:00,1221.0,1217.1999999999998,1.0,0.0001,9.92447526619756e-05,0.0,0.0001992447526619756,1.0,1.0,0.0,2.0,-1.2791688332090805,-1.2019290752669305,0.07723975794215009,0.8223725251825684,-2.530377000561838,1,23,3.1615842217281074,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-12-29 08:00:00,2022-12-29 08:00:00,2022-12-29 21:00:00,long,,,1192.85,1195.3000000000002,,,position_exit,26,0.0020539045143981305,0.0018534199295798803,0.00020048458481825016,,,,0.645061738932024,0.5822485229903931,3.475434675062018,-0.7898715170595332,,,,,,,,106,2022-12-29 08:00:00,2022-12-29 08:00:00,2022-12-29 21:00:00,1192.85,1195.3000000000002,1.0,0.0001,0.00010048458481825015,0.0,0.00020048458481825016,1.0,1.0,0.0,2.0,0.5822485229903931,0.645061738932024,0.06281321594163095,3.475434675062018,-0.7898715170595332,14,1,3.798086062361314,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-12-30 09:00:00,2022-12-30 09:00:00,2022-12-30 21:30:00,long,,,1194.1,1198.5,,,position_exit,25,0.003684783518968393,0.003483935180889741,0.00020084833807865188,,,,1.1771836848195838,1.1132893649085367,1.872792225849299,-3.304140569891239,,,,,,,,107,2022-12-30 09:00:00,2022-12-30 09:00:00,2022-12-30 21:30:00,1194.1,1198.5,1.0,0.0001,0.00010084833807865187,0.0,0.00020084833807865188,1.0,1.0,0.0,2.0,1.1132893649085367,1.1771836848195838,0.06389431991104709,1.872792225849299,-3.304140569891239,24,11,3.737734439187746,atr_48,0.0,fractional_return,R,False
ETHUSD,2023-01-04 01:00:00,2023-01-04 01:00:00,2023-01-04 13:00:00,long,,,1225.55,1252.2,,,position_exit,24,0.021745338827465543,0.021541106041369273,0.00020423278609627005,,,,9.14453283644856,9.060427153764062,12.112645745839876,-0.8921495450193375,,,,,,,,108,2023-01-04 01:00:00,2023-01-04 01:00:00,2023-01-04 13:00:00,1225.55,1252.2,1.0,0.0001,0.00010423278609627004,0.0,0.00020423278609627005,1.0,1.0,0.0,2.0,9.060427153764062,9.14453283644856,0.08410568268449903,12.112645745839876,-0.8921495450193375,14,1,2.9143096182866444,atr_48,0.0,fractional_return,R,False
ETHUSD,2023-01-05 07:00:00,2023-01-05 07:00:00,2023-01-05 19:00:00,long,,,1248.4499999999998,1252.4,,,position_exit,24,0.0031639232648488225,0.002963364584885664,0.00020055867996315868,,,,1.1115036712143704,1.0412425695269028,2.082310675186297,-1.7164993403562254,,,,,,,,109,2023-01-05 07:00:00,2023-01-05 07:00:00,2023-01-05 19:00:00,1248.4499999999998,1252.4,1.0,0.0001,0.00010055867996315868,0.0,0.00020055867996315868,1.0,1.0,0.0,2.0,1.0412425695269028,1.1115036712143704,0.07026110168746759,2.082310675186297,-1.7164993403562254,10,15,3.5537444475416895,atr_48,0.0,fractional_return,R,False
ETHUSD,2023-01-06 09:00:00,2023-01-06 09:00:00,2023-01-06 21:00:00,short,,,1248.15,1266.8,,,position_exit,24,-0.014984748492688937,-0.01518181566476573,0.00019706717207679247,,,,-5.999090393114875,-6.079388137609957,3.7635044289246555,-8.974510561281864,,,,,,,,110,2023-01-06 09:00:00,2023-01-06 09:00:00,2023-01-06 21:00:00,1248.15,1266.8,1.0,0.0001,9.706717207679247e-05,0.0,0.00019706717207679247,1.0,1.0,0.0,2.0,-6.079388137609957,-5.999090393114875,0.0802977444950819,3.7635044289246555,-8.974510561281864,9,22,3.108804631682892,atr_48,0.0,fractional_return,R,False
ETHUSD,2023-01-09 08:00:00,2023-01-09 08:00:00,2023-01-09 20:00:00,short,,,1309.35,1325.0,,,position_exit,24,-0.012008441195154207,-0.012205630269243706,0.00019718907408949882,,,,-4.1847595358243845,-4.2547827294120095,0.26739677545203583,-9.479215689774682,,,,,,,,111,2023-01-09 08:00:00,2023-01-09 08:00:00,2023-01-09 20:00:00,1309.35,1325.0,1.0,0.0001,9.718907408949881e-05,0.0,0.00019718907408949882,1.0,1.0,0.0,2.0,-4.2547827294120095,-4.1847595358243845,0.07002319358762461,0.26739677545203583,-9.479215689774682,1,20,3.7397608789765475,atr_48,0.0,fractional_return,R,False
ETHUSD,2023-01-10 10:00:00,2023-01-10 10:00:00,2023-01-10 22:00:00,short,,,1333.3,1338.8000000000002,,,position_exit,24,-0.0041695616774262145,-0.004368706653054444,0.0001991449756282293,,,,-1.1343869603148848,-1.1893861651944402,2.0522091372968525,-2.763779139676122,,,,,,,,112,2023-01-10 10:00:00,2023-01-10 10:00:00,2023-01-10 22:00:00,1333.3,1338.8000000000002,1.0,0.0001,9.91449756282293e-05,0.0,0.0001991449756282293,1.0,1.0,0.0,2.0,-1.1893861651944402,-1.1343869603148848,0.0549992048795554,2.0522091372968525,-2.763779139676122,7,20,4.848433728886948,atr_48,0.0,fractional_return,R,False
