trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
0,ETHUSD,long,2022-03-18 00:00:00,2022-03-18 00:00:00,2022-03-18 12:00:00,2809.1,2804.1,2809.1,2804.1,24,1.0,-0.001779929514791334,-0.001979314381474806,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.3021536549755927,-0.27163199723794795,0.030521657737644783,0.3123767968236401,-2.156758058069297,17,1,position_exit,18.407257064122792,atr_48,True,False,False,False,False,False,False,False,False,True,0.6145304517992328,-0.9672730434782609,-0.9672730434782609,2.156758058069297,0.845870852470398,True
1,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,3049.5,3099.45,3049.5,3099.45,24,1.0,-0.01677584747175176,-0.016971814464463608,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.5205992372830193,-2.4901934517727846,0.030405785510234772,2.2608663270850045,-4.00574662362252,16,20,position_exit,20.058682575219244,atr_48,True,True,True,True,True,True,True,True,True,True,4.781465564368023,-1.1148820286659298,-1.1148820286659298,4.00574662362252,0.14372999966144562,True
2,ETHUSD,long,2022-03-28 13:30:00,2022-03-28 13:30:00,2022-03-29 01:30:00,3380.3,3390.8500000000004,3380.3,3390.8500000000004,24,1.0,0.003121024761115976,0.0029208542905958534,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5954139873923537,0.6361814601860376,0.04076747279368391,3.1477414428161588,-3.7899530590229387,12,20,position_exit,16.58331884886281,atr_48,True,True,False,True,False,True,False,True,False,False,2.552327455423805,0.18915593869732217,0.18915593869732217,3.7899530590229387,0.7723519206047058,True
3,ETHUSD,short,2022-03-30 11:00:00,2022-03-30 11:00:00,2022-03-30 23:00:00,3413.3,3391.65,3413.3,3391.65,24,1.0,0.005836750693178461,0.005635550367325326,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.9883816260852935,1.0205616069919503,0.0321799809066569,2.976834433327551,-1.6239421413797854,8,14,position_exit,21.213809976462162,atr_48,True,True,False,True,False,True,False,True,False,False,1.9884528072422576,0.33202438638163206,0.33202438638163206,1.6239421413797854,0.1708524376153946,True
4,ETHUSD,short,2022-04-04 03:30:00,2022-04-04 03:30:00,2022-04-04 15:30:00,3490.4,3425.2,3490.4,3425.2,24,1.0,0.018756796054102187,0.01855330936864119,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.0150714464569393,3.047702429772516,0.03263098331557652,3.2300036487312838,-1.004993899388172,23,8,position_exit,21.393164687953764,atr_48,True,True,False,True,False,True,False,True,False,False,0.2149322022743445,0.9334575976845203,0.9334575976845203,1.004993899388172,0.22265131771564484,True
5,ETHUSD,short,2022-04-07 19:00:00,2022-04-07 19:00:00,2022-04-08 07:00:00,3224.65,3250.65,3224.65,3250.65,24,1.0,-0.008281692376641114,-0.008479526347958122,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.0408841995078988,-1.015690008838656,0.025194190669242864,1.0098302587876604,-2.0118475175073383,4,15,position_exit,25.59836148209088,atr_48,True,True,True,True,True,False,False,False,False,True,2.050714458295559,-1.0307516441005835,-1.0307516441005835,2.0118475175073383,0.20694126188755035,True
6,ETHUSD,short,2022-04-11 18:00:00,2022-04-11 18:00:00,2022-04-12 06:00:00,3025.9,3015.8,3025.9,3015.8,24,1.0,0.002765569099012044,0.0025651503800907527,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.4622165292963629,0.49167724568693966,0.029460716390576718,3.6754091137984433,-0.6912689988865858,7,2,position_exit,20.541930887789697,atr_48,True,True,False,True,False,True,False,True,False,False,3.2131925845020803,0.12575920529801204,0.12575920529801204,0.6912689988865858,0.19107358157634735,True
7,ETHUSD,long,2022-04-12 18:00:00,2022-04-12 18:00:00,2022-04-13 06:00:00,3011.0,3056.7,3011.0,3056.7,24,1.0,0.015177681833277168,0.014974345951676904,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.0434484266243564,2.070735004739324,0.027286578114967746,2.6892368168770266,-1.961987433374474,23,5,position_exit,22.069458378501114,atr_48,True,True,False,True,False,True,False,True,False,False,0.6457883902526702,0.7598618365627556,0.7598618365627556,1.961987433374474,0.7714443802833557,True
8,ETHUSD,short,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,3140.2,3047.1,24,1.0,0.030203035897709896,0.029998484809878656,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,4.730865209002453,4.762995733605392,0.03213052460293806,4.929265724305879,-0.2148719879822123,24,1,position_exit,19.5465218125499,atr_48,True,True,False,True,False,True,False,True,False,False,0.19840051530342606,0.959750492994296,0.959750492994296,0.2148719879822123,0.25917837023735046,True
9,ETHUSD,short,2022-04-18 13:30:00,2022-04-18 13:30:00,2022-04-19 01:30:00,2923.5,3053.3,2923.5,3053.3,24,1.0,-0.04314788788287127,-0.04333890651582917,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-8.638127745073625,-8.599390736110575,0.03873700896304966,1.8351550338232743,-11.2759345399539,5,21,position_exit,15.094092591344156,atr_48,True,True,True,True,True,True,True,False,False,True,10.473282778896898,-4.707028880866464,-4.707028880866464,11.2759345399539,0.16835547983646393,True
10,ETHUSD,long,2022-04-20 07:00:00,2022-04-20 07:00:00,2022-04-20 19:00:00,3092.2,3071.75,3092.2,3071.75,24,1.0,-0.006613414397515616,-0.006811372001163218,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.3666582220823353,-1.3265415304400208,0.04011669164231461,4.852093226254996,-3.528795073639965,9,23,position_exit,15.416026962394797,atr_48,True,True,True,True,True,True,True,True,True,True,6.218751448337331,-0.2816636363636333,-0.2816636363636333,3.528795073639965,0.8835280537605286,True
11,ETHUSD,long,2022-04-21 07:00:00,2022-04-21 07:00:00,2022-04-21 19:00:00,3086.2,3062.75,3086.2,3062.75,24,1.0,-0.007598341001879505,-0.007796706112695451,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.5197480523715319,-1.4807718636666445,0.03897618870488728,5.8725707173133905,-2.393230432109412,11,24,position_exit,15.836335478399493,atr_48,True,True,True,True,True,True,True,True,True,True,7.392318769684922,-0.25878752688171847,-0.25878752688171847,2.393230432109412,0.8816987872123718,True
12,ETHUSD,long,2022-04-28 19:00:00,2022-04-28 19:00:00,2022-04-29 07:00:00,2967.3,2922.5,2967.3,2922.5,24,1.0,-0.015097900448219348,-0.015294822158022359,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.0280187473139795,-2.0015050599726543,0.02651368734132515,0.11839259841354428,-2.8458900071486184,1,16,position_exit,22.383156003918504,atr_48,True,False,False,False,False,False,False,False,False,True,2.1464113457275236,-17.12960754717223,-17.12960754717223,2.8458900071486184,0.750220537185669,True
13,ETHUSD,long,2022-05-06 08:00:00,2022-05-06 08:00:00,2022-05-06 20:00:00,2727.05,2676.75,2727.05,2676.75,24,1.0,-0.01844483966190613,-0.018641571703856052,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.7687096301161955,-2.7390101563709415,0.029699473745253877,0.560870867010335,-5.1131819817739705,3,11,position_exit,18.36429846125335,atr_48,True,True,True,False,False,False,False,False,False,True,3.3295804971265306,-4.936447572815683,-4.936447572815683,5.1131819817739705,0.757844865322113,True
14,ETHUSD,long,2022-05-07 21:00:00,2022-05-07 21:00:00,2022-05-08 09:00:00,2651.7,2552.6,2651.7,2552.6,24,1.0,-0.037372251763019726,-0.03756514853603332,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-6.1526298950054485,-6.1198789705529455,0.03275092445250305,0.5125630217516711,-8.250412012773701,1,12,position_exit,16.19313069373429,atr_48,True,True,True,False,False,False,False,False,False,True,6.665192916757119,-12.003655421686473,-12.003655421686473,8.250412012773701,0.7692250609397888,True
15,ETHUSD,long,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1908.9,2073.9,24,1.0,0.08643721515008651,0.08621969761904791,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.912186788779024,2.918940686811818,0.006753898032794038,4.051135862302463,-0.28393332135351645,16,2,position_exit,56.527356223952424,atr_48,True,True,False,True,False,True,False,True,False,False,1.1389490735234387,0.7188568558951965,0.7188568558951965,0.28393332135351645,0.9362171292304993,True
16,ETHUSD,short,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,2005.65,1981.8,2005.65,1981.8,24,1.0,0.011065712622663426,0.010863004675235377,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5945492501103102,0.6047199551676007,0.010170705057290496,0.9774404306797058,-1.5377889006672885,24,4,position_exit,39.439743630404934,atr_48,True,True,False,False,False,False,False,False,False,False,0.38289118056939553,0.60827159533074,0.60827159533074,1.5377889006672885,0.14171183109283447,True
17,ETHUSD,long,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,1953.3,1949.7,1953.3,1949.7,24,1.0,-0.0018430348640759986,-0.002042702346797598,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.2056784211888053,-0.18554382389872784,0.02013459729007746,0.9483350999268598,-2.7058474318565158,2,12,position_exit,19.402424313324676,atr_48,True,True,True,False,False,False,False,False,False,True,1.1540135211156652,-0.21688369565216792,-0.21688369565216792,2.7058474318565158,0.8426422476768494,True
18,ETHUSD,long,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,1965.5,1949.1,1965.5,1949.1,24,1.0,-0.008343932841516244,-0.00854268146781989,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.9111901142038749,-0.8898605899413181,0.021329524262556722,0.5751537959376731,-2.4091347678899018,16,6,position_exit,18.429853153831196,atr_48,True,True,True,False,False,False,False,False,False,True,1.486343910141548,-1.5842547169811543,-1.5842547169811543,2.4091347678899018,0.8649898171424866,True
19,ETHUSD,long,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,1968.2,1970.1,1968.2,1970.1,24,1.0,0.00096534904989376,0.0007651405883544182,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.10397082604831977,0.13114034460010307,0.027169518551783307,1.6012926288013765,-1.2147737184010514,13,22,position_exit,14.488295007868771,atr_48,True,True,False,True,False,True,False,False,False,False,1.4973218027530566,0.06492931034482159,0.06492931034482159,1.2147737184010514,0.8449788689613342,True
20,ETHUSD,long,2022-05-25 23:00:00,2022-05-25 23:00:00,2022-05-26 11:00:00,1950.9,1816.1,1950.9,1816.1,24,1.0,-0.06909631452150267,-0.06928316761802233,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-9.6263288671397,-9.598545776700877,0.02778309043882154,0.8971934479705491,-10.951456531577112,3,24,position_exit,14.043794042969328,atr_48,True,True,True,False,False,False,False,False,False,True,10.523522315110249,-10.729379365079458,-10.729379365079458,10.951456531577112,0.7668768763542175,True
21,ETHUSD,long,2022-05-31 06:00:00,2022-05-31 06:00:00,2022-05-31 18:00:00,1968.8,1960.0,1968.8,1960.0,24,1.0,-0.004469727752946406,-0.00466913873323882,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.6061284581321811,-0.5801685525359801,0.02595990559620099,1.9580688648089462,-2.650315433175744,20,16,position_exit,15.168005851979038,atr_48,True,True,True,True,True,True,True,False,False,True,2.5641973229411272,-0.3095542087542067,-0.3095542087542067,2.650315433175744,0.8362507224082947,True
22,ETHUSD,long,2022-06-07 00:00:00,2022-06-07 00:00:00,2022-06-07 12:30:00,1808.0,1749.6,1808.0,1749.6,25,1.0,-0.03230088495575256,-0.03249374039048647,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-4.470274966880197,-4.442766331512476,0.027508635367721045,0.03803738297527799,-6.321813050491195,1,4,position_exit,13.144963214871273,atr_48,True,False,False,False,False,False,False,False,False,True,4.508312349855475,-117.52320000000017,-117.52320000000017,6.321813050491195,0.7845475077629089,True
23,ETHUSD,long,2022-06-11 08:30:00,2022-06-11 08:30:00,2022-06-11 20:30:00,1577.5,1521.65,1577.5,1521.65,24,1.0,-0.03540412044373964,-0.035598031458319745,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-4.049531561909061,-4.026784017459491,0.022747544449569765,2.5126843869017566,-5.584143637461741,2,14,position_exit,13.869628904317503,atr_48,True,True,True,True,True,True,True,True,True,True,6.562215948810817,-1.6116355810616947,-1.6116355810616947,5.584143637461741,0.7418630719184875,True
24,ETHUSD,short,2022-06-15 01:30:00,2022-06-15 01:30:00,2022-06-15 13:30:00,1219.25,1137.95,1219.25,1137.95,24,1.0,0.06235429854855301,0.06214066964394371,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.8079399897219446,2.8163874198860186,0.008447430164073875,7.1414300935978225,-0.038106102852083226,15,1,reversal,28.866767201825603,atr_48,True,True,False,True,False,True,False,True,False,False,4.333490103875878,0.39319015280135805,0.39319015280135805,0.038106102852083226,0.09608111530542374,True
25,ETHUSD,long,2022-06-15 13:30:00,2022-06-15 13:30:00,2022-06-16 01:30:00,1137.95,1214.05,1137.95,1214.05,24,1.0,0.0668746429983742,0.06665876569840545,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.469839782669527,2.477248415611828,0.007408632942300875,3.854220925209467,-3.066449418536591,21,9,position_exit,30.71956753324023,atr_48,True,True,False,True,False,True,False,True,False,False,1.3843811425399402,0.6408142736486485,0.6408142736486485,3.066449418536591,0.8037004470825195,True
26,ETHUSD,long,2022-06-18 20:00:00,2022-06-18 20:00:00,2022-06-19 08:00:00,900.1500000000001,960.45,900.1500000000001,960.45,24,1.0,0.06698883519413346,0.06677614791034725,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.4813013619543125,3.49172616230256,0.010424800348247602,6.4043932595466515,-0.7875203284795245,5,1,position_exit,17.269395478663807,atr_48,True,True,False,True,False,True,False,True,False,False,2.923091897592339,0.5435801989150091,0.5435801989150091,0.7875203284795245,0.9852017760276794,True
27,ETHUSD,long,2022-06-19 23:00:00,2022-06-19 23:00:00,2022-06-20 11:00:00,1120.75,1150.75,1120.75,1150.75,24,1.0,0.026767789426723088,0.026561669948248934,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,1.4003939132411003,1.4109359563953006,0.010542043154200221,2.2198725713952747,-3.249855819563838,23,7,position_exit,21.262481733504657,atr_48,True,True,False,True,False,True,False,True,False,False,0.8194786581541744,0.6308442796610164,0.6308442796610164,3.249855819563838,0.8220350742340088,True
28,ETHUSD,long,2022-06-25 15:30:00,2022-06-25 15:30:00,2022-06-26 03:30:00,1183.05,1232.6,1183.05,1232.6,24,1.0,0.04188326782469032,0.04167480439330551,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.724381356595822,3.742251267238431,0.0178699106426092,5.4453343363853,-0.27566533048274017,12,1,position_exit,13.240692957681873,atr_48,True,True,False,True,False,True,False,True,False,False,1.720952979789478,0.6839582524271827,0.6839582524271827,0.27566533048274017,0.8800877332687378,True
29,ETHUSD,long,2022-07-01 23:30:00,2022-07-01 23:30:00,2022-07-02 11:30:00,1057.8,1042.4499999999998,1057.8,1042.4499999999998,24,1.0,-0.014511249763660583,-0.014708446364152139,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.1161464466358795,-1.1009723932472548,0.015174053388624572,0.6849697951473056,-2.2772556016677545,1,19,position_exit,13.942220617109383,atr_48,True,True,True,False,False,False,False,False,False,True,1.801116241783185,-1.629482722513111,-1.629482722513111,2.2772556016677545,0.8055175542831421,True
