name,upper,lower,net_pnl,profitable_fold_count,median_fold_return,worst_3_fold_average_return,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,total_turnover,total_cost,cost_to_gross_pnl,active_rows,long_rate,short_rate,flat_rate
sym_0.35,0.35,-0.35,0.18302944298837032,4.0,-0.009559228293845257,-0.2364538543260525,0.18302944298837032,0.06954293026868319,0.5058426306854664,0.13747937807148775,0.19555675509680476,0.13530180782886148,-0.5139837477755331,1.0123545119202695,0.49098509632860776,1753.0,0.1753,0.26425679053216844,30139.0,0.3424200913242009,0.3456849315068493,0.31189497716894976
sym_0.5,0.5,-0.5,0.5014011461053804,6.0,0.04210976480696105,-0.15743020303629796,0.5014011461053804,0.17651832838969383,0.48380832433570947,0.36485178015913927,0.5206402512941853,0.38593581952848827,-0.45737741732641624,1.0191589841355524,0.4926461936698435,1711.0,0.1711,0.19666630770053295,25129.0,0.2857990867579909,0.28792237442922375,0.4262785388127854
sym_0.75,0.75,-0.75,0.07651890877616019,5.0,-0.0006526175106145726,-0.2230572651441679,0.07651890877616019,0.02993226823805295,0.46502540298450123,0.06436695295773026,0.09218867382198684,0.04961335799036167,-0.60331066975688,1.0106036267282394,0.4874051457051771,1560.0,0.15600000000000003,0.3121378676730689,17964.0,0.2034703196347032,0.20666666666666667,0.5898630136986301
sym_1,1.0,-1.0,0.781812900968055,5.0,-0.011675181238310295,-0.0899217413307745,0.781812900968055,0.2599254239576092,0.42793417679604073,0.6073958053635272,0.8710365854006284,0.6218651425300041,-0.41797715642997013,1.029732934996205,0.48921208246763626,1356.0,0.13560000000000003,0.14393652591297268,12498.0,0.1413013698630137,0.14404109589041095,0.7146575342465753
sym_1.25,1.25,-1.25,2.985224665986834,7.0,0.15135567452006216,-0.04321677960147977,2.985224665986834,0.7385257351381356,0.3881015873264321,1.9029186152669917,2.807018145954872,1.971781869992093,-0.374547380913436,1.0742416990311332,0.49441473156861415,1104.0,0.11040000000000003,0.06568195238591018,8412.0,0.09388127853881278,0.09817351598173515,0.807945205479452
