rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,158345.99173259735,0.12858438289522675,gain,asset,0
2,vol_rolling_192,126929.44537115097,0.10307267159527947,gain,asset,0
3,bollinger_bandwidth,124605.8323059082,0.10118578864477142,gain,asset,0
4,ema_trend_48_192,101887.50585126877,0.08273744046987568,gain,asset,0
5,vol_rolling_96,80411.77937793732,0.06529814184548534,gain,asset,0
6,atr_over_price_48,74468.8476986885,0.06047220217878907,gain,asset,0
7,bollinger_bandwidth_rank_192,72725.9963722229,0.05905692503890316,gain,asset,0
8,vol_rolling_48,59186.89676332474,0.04806254021666463,gain,asset,0
9,atr_pct_rank_192,55749.037596702576,0.04527083709501367,gain,asset,0
10,mama_minus_fama_over_atr,43901.71454048157,0.03565025429733137,gain,asset,0
11,vol_rolling_24,42844.80716371536,0.03479199586380944,gain,asset,0
12,close_over_bb_upper_192,36651.94879865646,0.029763103989025638,gain,asset,0
13,ret_48,34806.30949354172,0.02826435818246223,gain,asset,0
14,close_over_bb_mid_192,33213.04102373123,0.026970549348178812,gain,asset,0
15,permutation_entropy_48,26228.75279188156,0.021298979247614615,gain,asset,0
16,bollinger_percent_b,25577.884151935577,0.02077044334027923,gain,asset,0
17,distance_from_ema96_atr,18697.488063812256,0.015183238540298547,gain,asset,0
18,atr_pct,18337.74485349655,0.014891110156162948,gain,asset,0
19,ret_24,15023.502333164215,0.012199789557649025,gain,asset,0
20,ret_16,11099.400999546051,0.009013234957304475,gain,asset,0
21,roofing_filter_over_atr,10880.084386348724,0.008835139565952402,gain,asset,0
22,rolling_return_48,8842.81244468689,0.007180779057410273,gain,asset,0
23,ema_alignment_score,7993.609832763672,0.006491186648961055,gain,asset,0
24,distance_from_ema24_atr,6775.311767101288,0.005501871395435777,gain,asset,0
25,close_minus_decycler_over_atr,5702.384479522705,0.00463060404186916,gain,asset,0
26,frama_slope_over_atr,4547.265511035919,0.0036925931828114145,gain,asset,0
27,instantaneous_trendline_slope_over_atr,3822.0085401535034,0.0031036504566901136,gain,asset,0
28,rolling_return_24,3374.2099466323853,0.002740016965376358,gain,asset,0
29,decycler_slope_over_atr,2850.2641925811768,0.002314548403033332,gain,asset,0
30,ret_4,1712.0178928375244,0.0013902389435146113,gain,asset,0
31,range_to_atr,1138.810308456421,0.0009247674610853237,gain,asset,0
32,lag_close_ret_16,1133.9761018753052,0.0009208418582758095,gain,asset,0
33,lag_close_ret_24,1078.4840250015259,0.0008757796853574122,gain,asset,0
34,ret_8,1074.9812049865723,0.0008729352309756653,gain,asset,0
35,upper_wick_ratio,1020.7456998825073,0.0008288934533562229,gain,asset,0
36,close_location,1008.9881687164307,0.000819345785790918,gain,asset,0
37,supersmoother_slope_over_atr,997.1432695388794,0.0008097271712965666,gain,asset,0
38,close_ret,966.7461943626404,0.0007850433184841946,gain,asset,0
39,lag_close_ret_8,838.697292804718,0.000681061595883713,gain,asset,0
40,lag_close_ret_1,828.6273264884949,0.0006728843102424452,gain,asset,0
41,lag_close_ret_4,785.9943895339966,0.0006382643629401937,gain,asset,0
42,lag_close_ret_2,782.9439301490784,0.0006357872466376917,gain,asset,0
43,body_ratio,646.196873664856,0.0005247422136793824,gain,asset,0
44,dominant_cycle_phase_normalized,617.5458059310913,0.00050147620092134,gain,asset,0
45,lower_wick_ratio,553.0189256668091,0.0004490773432795975,gain,asset,0
46,lag_close_ret_48,520.4646921157837,0.0004226417765438469,gain,asset,0
47,ret_1,268.59882736206055,0.0002181148640696671,gain,asset,0
1,atr_48,1130.0,0.10809259613545054,split,asset,0
2,vol_rolling_192,958.0,0.09163956380332887,split,asset,0
3,bollinger_bandwidth,819.0,0.07834321790702124,split,asset,0
4,ema_trend_48_192,747.0,0.07145590204706333,split,asset,0
5,vol_rolling_96,678.0,0.06485555768127033,split,asset,0
6,bollinger_bandwidth_rank_192,578.0,0.055289841209106565,split,asset,0
7,atr_over_price_48,536.0,0.05127224029079778,split,asset,0
8,vol_rolling_48,505.0,0.04830686818442701,split,asset,0
9,vol_rolling_24,444.0,0.042471781136407115,split,asset,0
10,atr_pct_rank_192,435.0,0.04161086665391238,split,asset,0
11,mama_minus_fama_over_atr,387.0,0.03701932274727377,split,asset,0
12,close_over_bb_upper_192,308.0,0.029462406734264396,split,asset,0
13,ret_48,281.0,0.02687966328678018,split,asset,0
14,permutation_entropy_48,255.0,0.0243925770040176,split,asset,0
