fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.1505470795798609,0.7523367842916611,0.30127458966447745,2.497179682924873,3.670409121406635,8.048625679979816,-0.09347394377688933,1.1060881691793691,0.5006226650062267,0.014611872146118721,64.0,0.1579734040851849,0.15157340408518488,0.0064,0.006400000000000017,0.04051314863449351,64.0,0.014611872146118721
1,0.48150376262743055,3.817381441693785,0.5250577657695334,7.270402783394636,11.606383063800113,25.863113630164836,-0.14759945365748506,1.1718375856275562,0.48336798336798337,0.017351598173515982,76.0,0.4349352032977506,0.4273352032977506,0.007600000000000001,0.007599999999999996,0.017473867239017546,76.0,0.017351598173515982
2,0.16586300183520608,0.8475239690837229,0.3424417943049055,2.474943138304839,4.153200321944044,11.880027004472591,-0.07134023927425814,1.140452875783315,0.4738955823293173,0.0136986301369863,60.0,0.17393302146922562,0.16793302146922562,0.006,0.006000000000000005,0.03449603732124894,59.0,0.013470319634703196
3,0.14875807893704218,0.7414632530940763,0.2529565172064786,2.9311885745519204,4.416482153414932,7.615252713477314,-0.09736554793274954,1.1329808800541543,0.49126413155190135,0.01780821917808219,78.0,0.15446954478182118,0.1466695447818212,0.0078000000000000005,0.007799999999999974,0.05049539060283388,78.0,0.01780821917808219
4,0.012068508628610086,0.04915498019120612,0.18920190007981363,0.2598017259365281,0.4058700303530744,0.6353476352305808,-0.07736706247968761,1.0205531418308804,0.48326639892904955,0.0136986301369863,60.0,0.022449144089011663,0.016449144089011648,0.006,0.006000000000000016,0.26727076881905987,58.0,0.013242009132420091
5,-0.07011147481761315,-0.25230658771785697,0.15819236214027094,-1.5949353325550186,-2.102234668761047,-2.308948948197562,-0.10927335050643516,0.8996653470414393,0.4685792349726776,0.013242009132420091,58.0,-0.0637559931172833,-0.0695559931172833,0.005800000000000001,0.0058,0.09097183992304102,58.0,0.013242009132420091
6,-0.04200351412528791,-0.1577215989635915,0.18731011745614917,-0.842034595384392,-1.1487715881383076,-1.451291544406768,-0.1086767159716775,0.9604632901031217,0.48329621380846327,0.01643835616438356,72.0,-0.031321776943657786,-0.038521776943657784,0.007200000000000001,0.007199999999999998,0.2298720156570778,72.0,0.01643835616438356
7,0.03186496809671491,0.13368258024633062,0.2169160490185389,0.6162871804607936,0.865522478801874,1.7241208085615973,-0.07753666656216485,1.0417784737616715,0.4947916666666667,0.010502283105022832,46.0,0.041852547285851194,0.037252547285851215,0.0046,0.004599999999999979,0.10990967810351392,46.0,0.010502283105022832
8,0.17905576676114965,0.9325795829056094,0.29731099148111806,3.1367141129218448,4.822086346336562,8.547754107026899,-0.10910229414987016,1.162589188342872,0.48327759197324416,0.010958904109589041,48.0,0.18051859992173436,0.17571859992173436,0.0048000000000000004,0.004799999999999999,0.02659005776734967,48.0,0.010958904109589041
9,0.32833669033221335,2.113383893081349,0.31028667348698796,6.8110688394420364,12.729610899465314,21.94478182747077,-0.09630462082953073,1.3170715520232588,0.5091743119266054,0.012100456621004566,53.0,0.301062058710188,0.295762058710188,0.0053,0.005299999999999971,0.017604343844276806,52.0,0.011872146118721462
