name,upper,lower,net_pnl,profitable_fold_count,median_fold_return,worst_3_fold_average_return,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,total_turnover,total_cost,cost_to_gross_pnl,active_rows,long_rate,short_rate,flat_rate
sym_0.35,0.35,-0.35,0.11391069834019474,4.0,0.0,-0.009941607308797415,0.11391069834019474,0.04409532220743073,0.036414472430504136,1.2109284925543067,2.444932874954502,0.833776618053933,-0.05288625424679205,1.4040390909711455,0.5,30.0,0.003,0.026661044935454906,63.0,0.00047945205479452054,0.0009589041095890411,0.9985616438356164
sym_0.5,0.5,-0.5,0.001835002011173703,1.0,0.0,0.0,0.001835002011173703,0.0007335971315609591,0.004447828569066895,0.16493376940443988,0.2420164193014081,0.1591756514967136,-0.004608727055067874,1.1415798359954943,0.48,2.0,0.0002,0.09717934623838921,1.0,2.2831050228310503e-05,0.0,0.9999771689497717
sym_0.75,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sym_1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sym_1.25,1.25,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
