probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.0248, 0.218]","(0.0248, 0.218]",87,0.14703350409265908,0.5172413793103449,1.1261517311335854,1.1261517311335854,0.26497625713899464,4.512723896393852,-2.159264680963359,3.3865721652602665,2.168393140502777,1.083037933919965,27.20689655172414
"(0.218, 0.308]","(0.218, 0.308]",86,0.26571625800326815,0.43023255813953487,-0.20790872743209807,-0.20790872743209807,-0.45175653161455437,3.382024213209132,-2.8203260086058006,3.589932940641231,0.8341521550382524,-0.24702695940954275,25.75581395348837
"(0.308, 0.379]","(0.308, 0.379]",87,0.34916339934557333,0.45977011494252873,-0.07103348362676477,-0.07103348362676477,-0.19971367543719767,3.1689812879096024,-2.6342423406396587,3.240014771536367,0.9439758176507691,-0.10877030452178477,26.54022988505747
"(0.379, 0.435]","(0.379, 0.435]",86,0.4096870571374893,0.5116279069767442,0.05187191490099948,0.05187191490099948,0.06404755953680953,2.942734216478829,-2.517307634950915,2.8908623015778296,1.048824586851301,0.014860976666677178,26.41860465116279
"(0.435, 0.486]","(0.435, 0.486]",87,0.46072029690632876,0.4367816091954023,-0.22244468964820632,-0.22244468964820632,-0.30431346330669184,3.247185188855151,-2.8603706839760195,3.469629878503358,0.8525174914363444,-0.2628495688755607,25.96551724137931
"(0.486, 0.549]","(0.486, 0.549]",86,0.519998143232146,0.4418604651162791,0.05963988730017491,0.05963988730017491,-0.17405999538374983,3.3631281739414236,-2.493832376684005,3.3034882866412487,1.0484928049837277,0.022718062168122857,26.662790697674417
"(0.549, 0.615]","(0.549, 0.615]",86,0.5827869599641755,0.5116279069767442,0.4853301685870032,0.4853301685870032,0.0635465319355845,3.7220882842585357,-2.569460362791875,3.236758115671532,1.4104438272354105,0.451632927712185,26.837209302325583
"(0.615, 0.686]","(0.615, 0.686]",87,0.652110741056245,0.45977011494252873,-0.058094305178904904,-0.058094305178904904,-0.05802743200872176,3.3077886358962396,-2.9141166022815064,3.365882941075144,0.9595566047444231,-0.09572649770724025,27.310344827586206
"(0.686, 0.758]","(0.686, 0.758]",86,0.7217956719010375,0.5116279069767442,0.15376798141227235,0.15376798141227235,0.02489713833408132,3.502028694472453,-2.604291266667594,3.34826071306018,1.1272069384023755,0.1157078822666383,26.58139534883721
"(0.758, 0.95]","(0.758, 0.95]",87,0.8317207474818175,0.5977011494252874,0.5612558134734743,0.5612558134734743,0.41432242863250823,3.9124497343788343,-2.0982290616069648,3.35119392090536,1.5724848685899144,0.5241502888906219,27.54022988505747
