timestamp,open,high,low,close,volume
2018-10-01 00:00:00,7662.23,7665.24,7658.13,7661.04,2.3959
2018-10-01 00:30:00,7661.04,7666.131,7661.03,7665.64,1.6422
2018-10-01 01:00:00,7665.64,7667.83,7661.73,7661.84,1.6912
2018-10-01 01:30:00,7661.84,7667.741,7661.03,7666.34,1.4261
2018-10-01 02:00:00,7666.34,7682.841,7665.741,7679.631,2.5286
2018-10-01 02:30:00,7679.631,7688.73,7678.13,7682.64,2.3157
2018-10-01 03:00:00,7682.73,7687.74,7682.63,7686.84,1.6457
2018-10-01 03:30:00,7686.84,7687.331,7682.33,7683.131,1.5721
2018-10-01 04:00:00,7683.131,7684.84,7681.631,7683.831,1.0192
2018-10-01 04:30:00,7683.831,7687.641,7679.63,7687.141,1.4831
2018-10-01 05:00:00,7686.84,7687.14,7680.63,7682.53,1.3499
2018-10-01 05:30:00,7682.531,7684.14,7679.83,7682.13,1.0631
2018-10-01 06:00:00,7682.13,7683.33,7677.84,7681.13,2.3611
2018-10-01 06:30:00,7681.13,7681.34,7676.231,7679.04,1.5724
2018-10-01 07:00:00,7679.04,7687.14,7673.64,7686.34,4.266
2018-10-01 07:30:00,7686.34,7692.13,7684.33,7688.63,2.639
2018-10-01 08:00:00,7687.74,7691.831,7687.54,7688.33,2.3664
2018-10-01 08:30:00,7688.33,7691.64,7686.84,7690.73,1.6149
2018-10-01 09:00:00,7690.73,7694.84,7689.13,7690.63,1.8694
2018-10-01 09:30:00,7690.63,7693.64,7689.13,7693.34,1.7244
2018-10-01 10:00:00,7693.34,7694.14,7688.33,7690.34,1.5315
2018-10-01 10:30:00,7690.14,7690.64,7686.24,7686.33,1.3313
2018-10-01 11:00:00,7686.141,7687.74,7684.641,7685.84,1.2134
2018-10-01 11:30:00,7683.534,7684.14,7678.831,7680.53,1.9673
2018-10-01 12:00:00,7680.53,7683.34,7676.13,7676.13,1.8528
2018-10-01 12:30:00,7676.13,7676.641,7669.13,7674.13,2.4281
2018-10-01 13:00:00,7674.13,7678.641,7672.33,7674.33,2.2214
2018-10-01 13:30:00,7674.33,7699.64,7665.73,7694.13,11.2239
2018-10-01 14:00:00,7694.03,7702.841,7687.14,7698.64,8.7874
2018-10-01 14:30:00,7698.64,7701.63,7685.54,7693.64,7.4179
2018-10-01 15:00:00,7693.64,7694.14,7685.641,7690.84,6.732
2018-10-01 15:30:00,7690.84,7693.34,7675.83,7682.63,6.0128
2018-10-01 16:00:00,7682.63,7684.641,7667.64,7671.64,5.5776
2018-10-01 16:30:00,7671.34,7672.14,7656.83,7659.841,5.9966
2018-10-01 17:00:00,7659.841,7669.34,7657.34,7667.14,4.0573
2018-10-01 17:30:00,7667.14,7670.53,7661.83,7664.54,4.595
2018-10-01 18:00:00,7664.541,7664.84,7650.13,7652.84,5.7525
2018-10-01 18:30:00,7653.041,7655.44,7638.53,7654.641,6.137
2018-10-01 19:00:00,7654.641,7656.641,7635.93,7639.54,6.4041
2018-10-01 19:30:00,7639.54,7649.83,7627.63,7646.14,8.2764
2018-10-01 20:00:00,7646.14,7651.63,7640.63,7649.84,2.0108
2018-10-01 22:00:00,7649.44,7651.841,7646.731,7649.24,0.8702
2018-10-01 22:30:00,7649.24,7651.53,7648.54,7650.33,0.8271
2018-10-01 23:00:00,7650.33,7651.041,7648.93,7649.34,0.274
2018-10-01 23:30:00,7649.34,7653.54,7648.93,7651.73,0.699
2018-10-02 00:00:00,7651.73,7652.44,7643.43,7646.93,1.5197
2018-10-02 00:30:00,7646.93,7652.04,7646.33,7649.531,1.3355
2018-10-02 01:00:00,7649.441,7649.441,7637.93,7640.23,3.0046
2018-10-02 01:30:00,7640.23,7642.031,7634.331,7638.53,3.2502
2018-10-02 02:00:00,7638.53,7638.73,7632.33,7632.44,2.0501
2018-10-02 02:30:00,7632.44,7638.341,7631.03,7636.83,2.0151
2018-10-02 03:00:00,7636.83,7643.541,7636.53,7642.531,1.0975
2018-10-02 03:30:00,7642.531,7643.84,7639.33,7641.73,1.2389
2018-10-02 04:00:00,7641.53,7643.33,7639.83,7640.041,0.9337
2018-10-02 04:30:00,7640.041,7643.341,7639.03,7640.74,1.0568
2018-10-02 05:00:00,7640.53,7641.24,7632.531,7636.33,1.8152
2018-10-02 05:30:00,7636.33,7638.34,7633.34,7635.33,1.7471
2018-10-02 06:00:00,7635.33,7635.941,7623.53,7629.73,2.9992
2018-10-02 06:30:00,7629.73,7629.84,7622.43,7623.84,2.1938
2018-10-02 07:00:00,7623.741,7629.34,7619.73,7624.34,5.7645
2018-10-02 07:30:00,7624.341,7634.54,7624.23,7634.34,4.7033
2018-10-02 08:00:00,7634.24,7634.941,7624.841,7625.04,3.5949
2018-10-02 08:30:00,7625.04,7626.031,7608.03,7612.44,4.0666
2018-10-02 09:00:00,7612.44,7615.031,7606.531,7612.541,4.1403
2018-10-02 09:30:00,7612.541,7616.031,7606.33,7614.73,2.7305
2018-10-02 10:00:00,7614.73,7621.34,7614.031,7615.23,3.2843
2018-10-02 10:30:00,7615.23,7625.54,7613.531,7622.73,2.6699
2018-10-02 11:00:00,7622.73,7630.94,7616.33,7618.731,3.4369
2018-10-02 11:30:00,7618.731,7626.84,7615.73,7624.53,2.7399
2018-10-02 12:00:00,7624.53,7637.03,7624.53,7634.731,2.4428
2018-10-02 12:30:00,7634.54,7634.84,7628.33,7630.84,2.3358
2018-10-02 13:00:00,7630.84,7639.33,7629.54,7638.03,1.8859
2018-10-02 13:30:00,7636.531,7656.941,7610.24,7654.241,14.4703
2018-10-02 14:00:00,7654.34,7657.34,7635.941,7657.34,11.8235
2018-10-02 14:30:00,7657.031,7671.54,7646.24,7662.341,10.2338
2018-10-02 15:00:00,7662.341,7673.84,7656.33,7669.83,4.0008
2018-10-02 15:30:00,7669.83,7683.54,7667.34,7681.841,2.4119
2018-10-02 16:00:00,7681.531,7687.53,7671.34,7673.84,1.9148
2018-10-02 16:30:00,7673.84,7679.541,7652.53,7658.33,1.9451
2018-10-02 17:00:00,7658.03,7665.341,7657.03,7663.03,1.9417
2018-10-02 17:30:00,7663.031,7669.73,7655.83,7658.23,1.6797
2018-10-02 18:00:00,7658.23,7664.04,7654.84,7660.53,1.7715
2018-10-02 18:30:00,7660.331,7661.84,7641.031,7643.53,2.225
2018-10-02 19:00:00,7643.43,7643.54,7612.04,7623.43,2.9287
2018-10-02 19:30:00,7624.53,7635.94,7623.83,7628.54,2.8659
2018-10-02 20:00:00,7629.831,7630.34,7624.73,7627.331,0.4827
2018-10-02 22:00:00,7630.231,7633.331,7629.13,7632.13,0.29
2018-10-02 22:30:00,7631.941,7633.23,7630.93,7631.23,0.1723
2018-10-02 23:00:00,7631.23,7632.93,7630.93,7631.64,0.1009
2018-10-02 23:30:00,7631.44,7632.23,7623.44,7627.13,0.2105
2018-10-03 00:00:00,7627.13,7628.33,7617.93,7621.13,0.7577
2018-10-03 00:30:00,7620.931,7624.931,7616.94,7624.34,0.5611
2018-10-03 01:00:00,7624.34,7627.94,7618.34,7621.23,0.9109
2018-10-03 01:30:00,7621.43,7634.94,7619.73,7633.731,1.4682
2018-10-03 02:00:00,7633.641,7650.841,7633.64,7646.63,1.7148
2018-10-03 02:30:00,7646.63,7648.23,7641.33,7646.74,0.8948
2018-10-03 03:00:00,7646.441,7647.93,7641.64,7642.44,0.7162
2018-10-03 03:30:00,7642.13,7642.13,7636.341,7637.73,0.8131
2018-10-03 04:00:00,7637.44,7639.631,7634.331,7637.83,0.4453
2018-10-03 04:30:00,7637.73,7641.44,7635.93,7638.23,0.5715
2018-10-03 05:00:00,7638.23,7644.74,7636.431,7644.34,0.6793
2018-10-03 05:30:00,7644.241,7644.241,7628.93,7631.23,0.8233
2018-10-03 06:00:00,7630.841,7642.24,7630.741,7640.63,0.8456
2018-10-03 06:30:00,7640.44,7648.741,7639.63,7643.83,0.8211
2018-10-03 07:00:00,7643.731,7646.23,7641.44,7642.73,0.8067
2018-10-03 07:30:00,7642.631,7645.74,7639.431,7644.13,0.6348
2018-10-03 08:00:00,7644.13,7651.73,7642.44,7648.24,0.5214
2018-10-03 08:30:00,7647.84,7651.74,7646.94,7648.74,0.5058
2018-10-03 09:00:00,7648.63,7648.64,7639.24,7641.43,0.6966
2018-10-03 09:30:00,7641.64,7649.94,7641.23,7648.74,0.7102
2018-10-03 10:00:00,7648.74,7651.631,7645.93,7647.73,0.5466
2018-10-03 10:30:00,7647.64,7649.431,7645.93,7647.24,0.4961
2018-10-03 11:00:00,7646.931,7657.74,7646.23,7655.23,0.6262
2018-10-03 11:30:00,7655.23,7657.94,7654.43,7656.33,0.4327
2018-10-03 12:00:00,7656.33,7662.441,7653.23,7653.73,0.6869
2018-10-03 12:30:00,7653.631,7665.64,7653.63,7664.74,0.6202
2018-10-03 13:00:00,7664.63,7665.741,7659.94,7660.34,0.638
2018-10-03 13:30:00,7660.34,7672.241,7650.93,7658.34,4.9539
2018-10-03 14:00:00,7659.831,7677.93,7657.64,7668.93,3.6146
2018-10-03 14:30:00,7668.741,7674.63,7647.24,7651.04,3.7297
2018-10-03 15:00:00,7650.74,7661.74,7638.741,7660.74,4.3232
2018-10-03 15:30:00,7660.741,7666.54,7644.13,7666.54,3.0352
2018-10-03 16:00:00,7666.64,7671.04,7659.73,7666.73,5.8318
2018-10-03 16:30:00,7666.73,7667.23,7650.23,7662.04,4.4742
2018-10-03 17:00:00,7661.74,7673.04,7660.73,7666.04,2.2069
2018-10-03 17:30:00,7666.04,7668.94,7656.03,7661.23,1.9394
2018-10-03 18:00:00,7661.131,7668.63,7657.231,7659.541,2.1045
2018-10-03 18:30:00,7659.44,7660.24,7633.54,7643.13,5.0986
2018-10-03 19:00:00,7643.54,7647.531,7624.93,7633.04,9.467
2018-10-03 19:30:00,7633.04,7642.53,7630.53,7637.54,8.3394
2018-10-03 20:00:00,7637.54,7641.44,7631.53,7640.431,2.3216
