fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,-0.03556799127107979,-0.13485985833605518,0.31283299846623586,-0.43109217696742,-0.6017113115412941,-1.1903851630963598,-0.11329094356759761,0.9847374082883878,0.47880870561282934,0.01598173515981735,70.0,-0.01697188454780163,-0.023971884547801622,0.007000000000000001,0.006999999999999992,0.41244683112734887,69.0,0.015753424657534248
1,0.46291171556678123,3.5800737549338164,0.5174118506247906,6.9191955124544755,11.390400643915134,25.41625616910054,-0.140857635802642,1.173847081791473,0.48580441640378547,0.017351598173515982,76.0,0.4212470942723775,0.4136470942723775,0.007600000000000001,0.007599999999999996,0.01804166747577814,75.0,0.017123287671232876
2,0.29923801796644245,1.8494095870413738,0.3509933493339547,5.269073019619361,9.05646241265553,26.898957287346416,-0.0687539508422268,1.2410305032253213,0.47360912981455067,0.013013698630136987,57.0,0.28268852392074995,0.2769885239207499,0.0057,0.005700000000000038,0.020163535190406107,57.0,0.013013698630136987
3,0.20834657823000202,1.1318962534035863,0.2604647522972153,4.345679188529832,7.023252387098707,8.030424966405628,-0.14095097807883716,1.1791967910524674,0.511400651465798,0.016894977168949773,74.0,0.2051035777993806,0.19770357779938066,0.0074,0.007399999999999934,0.036079331620622504,73.0,0.016666666666666666
4,0.03721397423187467,0.15737324162495536,0.22031841453507714,0.7142990837014207,1.027633165549872,2.2415012569665884,-0.07020885718258651,1.0475065309153562,0.4935064935064935,0.014155251141552512,62.0,0.04879931899172951,0.04259931899172953,0.006200000000000001,0.006199999999999983,0.12705095333504088,62.0,0.014155251141552512
5,-0.10257611501165842,-0.35137976012456074,0.1595985465139929,-2.2016476202291306,-2.7336356052099005,-2.4910225359722715,-0.14105844288856006,0.854010735546043,0.4736147757255937,0.0136986301369863,60.0,-0.09903026868181275,-0.10503026868181274,0.006,0.0059999999999999915,0.06058753631456037,60.0,0.0136986301369863
6,-0.10889830047679372,-0.3694651607640034,0.19220264593337164,-1.9222688583178038,-2.4599021760454303,-2.6596873208796596,-0.13891300600019674,0.8909921647657701,0.4723203769140165,0.015525114155251141,68.0,-0.10386459166193485,-0.11066459166193483,0.0068000000000000005,0.006799999999999987,0.06546985735170537,68.0,0.015525114155251141
7,0.058937973044001835,0.2574249943933413,0.20885365857547267,1.2325615751677943,1.800281164472305,2.4942133056109963,-0.10320889308634373,1.0721954400680611,0.47920133111480867,0.010958904109589041,48.0,0.06751649405063498,0.062716494050635,0.0048000000000000004,0.004799999999999985,0.07109373890771299,48.0,0.010958904109589041
8,0.25698710592441176,1.496452407169366,0.2916696119724498,5.130642157232054,8.15659540598396,15.79766155617023,-0.09472619740893762,1.2295642691736446,0.49614791987673346,0.011872146118721462,52.0,0.24450332188654855,0.23930332188654857,0.0052,0.005199999999999982,0.021267604709325136,52.0,0.011872146118721462
9,0.37937615681724357,2.620185786385963,0.2930978668543724,8.939627621677026,17.902771972227058,33.42057738624807,-0.07840037459867821,1.4007332514128807,0.5192604006163328,0.011872146118721462,52.0,0.3373704041052884,0.3321704041052884,0.005200000000000001,0.005199999999999982,0.015413325937082365,50.0,0.01141552511415525
