rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,152581.13607358932,0.12502788129542727,gain,asset,0
2,bollinger_bandwidth,125309.01584482193,0.10268058792495172,gain,asset,0
3,vol_rolling_192,122797.63157129288,0.10062271194553474,gain,asset,0
4,ema_trend_48_192,103282.07930278778,0.0846312977037076,gain,asset,0
5,vol_rolling_96,84181.65963840485,0.06898005100346315,gain,asset,0
6,atr_over_price_48,80670.44030237198,0.06610289118118998,gain,asset,0
7,bollinger_bandwidth_rank_192,76743.82092475891,0.06288534467400082,gain,asset,0
8,atr_pct_rank_192,62502.24837112427,0.051215529593863565,gain,asset,0
9,vol_rolling_48,58959.71431541443,0.04831270989543976,gain,asset,0
10,vol_rolling_24,43511.99123620987,0.03565455216288811,gain,asset,0
11,mama_minus_fama_over_atr,40283.14476299286,0.03300877402829725,gain,asset,0
12,ret_48,35126.01637125015,0.028782925060459524,gain,asset,0
13,close_over_bb_upper_192,32671.50708580017,0.026771653526658938,gain,asset,0
14,close_over_bb_mid_192,29667.912137508392,0.0243104507704188,gain,asset,0
15,bollinger_percent_b,22829.8701171875,0.018707229245069252,gain,asset,0
16,distance_from_ema96_atr,22017.650238990784,0.01804168084812988,gain,asset,0
17,atr_pct,21197.63358259201,0.01736974362302591,gain,asset,0
18,close_over_vwap_48,11879.418721199036,0.009734221358899928,gain,asset,0
19,ret_16,11651.266525745392,0.009547269116017743,gain,asset,0
20,rolling_return_48,11259.22348022461,0.00922602159735705,gain,asset,0
21,ret_24,11169.848534584045,0.009152786069152931,gain,asset,0
22,roofing_filter_over_atr,10712.214281082153,0.008777791868716776,gain,asset,0
23,distance_from_ema24_atr,6101.786538600922,0.004999919797885706,gain,asset,0
24,ema_alignment_score,5888.954299926758,0.0048255210186030585,gain,asset,0
25,close_minus_decycler_over_atr,5162.2957372665405,0.00423008318891768,gain,asset,0
26,rolling_return_24,5035.220580101013,0.0041259553912453215,gain,asset,0
27,frama_slope_over_atr,4110.876275539398,0.0033685301094523255,gain,asset,0
28,decycler_slope_over_atr,3072.9842252731323,0.0025180616479016597,gain,asset,0
29,instantaneous_trendline_slope_over_atr,2864.3052821159363,0.002347066157860678,gain,asset,0
30,ret_4,1688.1460270881653,0.0013832989222359064,gain,asset,0
31,range_to_atr,1410.2504229545593,0.0011555859853668278,gain,asset,0
32,lag_close_ret_24,1283.9701795578003,0.0010521095551366,gain,asset,0
33,lag_close_ret_16,1266.3461713790894,0.0010376681080532936,gain,asset,0
34,upper_wick_ratio,1149.6963119506836,0.0009420829973833288,gain,asset,0
35,close_ret,1120.2212443351746,0.0009179305670774672,gain,asset,0
36,supersmoother_slope_over_atr,1039.8697128295898,0.000852088995822284,gain,asset,0
37,lag_close_ret_2,1012.5895500183105,0.0008297351122069232,gain,asset,0
38,close_location,951.6872825622559,0.0007798306373677429,gain,asset,0
39,lag_close_ret_1,921.2231040000916,0.0007548677107632643,gain,asset,0
40,ret_8,897.2642021179199,0.0007352353314431352,gain,asset,0
41,lag_close_ret_4,806.928204536438,0.000661212299022704,gain,asset,0
42,dominant_cycle_phase_normalized,763.0284090042114,0.0006252399726530171,gain,asset,0
43,lag_close_ret_48,755.4987258911133,0.0006190700072779882,gain,asset,0
44,lag_close_ret_8,710.7724285125732,0.0005824204295953901,gain,asset,0
45,body_ratio,639.1706714630127,0.0005237485897382084,gain,asset,0
46,lower_wick_ratio,483.3188405036926,0.0003960406389240336,gain,asset,0
47,ret_1,235.0352339744568,0.0001925923353947805,gain,asset,0
1,atr_48,1110.0,0.10682321239534212,split,asset,0
2,vol_rolling_192,949.0,0.09132903474160331,split,asset,0
3,bollinger_bandwidth,836.0,0.08045423924550091,split,asset,0
4,ema_trend_48_192,738.0,0.0710230006736599,split,asset,0
5,vol_rolling_96,689.0,0.0663073813877394,split,asset,0
6,bollinger_bandwidth_rank_192,584.0,0.05620248291790973,split,asset,0
7,atr_over_price_48,573.0,0.05514387450678472,split,asset,0
8,vol_rolling_48,478.0,0.04600134731979598,split,asset,0
9,atr_pct_rank_192,459.0,0.04417284188239823,split,asset,0
10,vol_rolling_24,449.0,0.04321047059955731,split,asset,0
11,mama_minus_fama_over_atr,387.0,0.03724376864594361,split,asset,0
12,close_over_bb_upper_192,290.0,0.02790876720238668,split,asset,0
13,ret_48,268.0,0.025791550380136658,split,asset,0
14,close_over_bb_mid_192,259.0,0.024925416225579828,split,asset,0
15,bollinger_percent_b,190.0,0.01828505437397748,split,asset,0
16,distance_from_ema96_atr,189.0,0.01818881724569339,split,asset,0
17,roofing_filter_over_atr,161.0,0.015494177653738813,split,asset,0
18,atr_pct,160.0,0.01539794052545472,split,asset,0
19,ret_16,144.0,0.013858146472909248,split,asset,0
20,close_over_vwap_48,143.0,0.013761909344625156,split,asset,0
21,ret_24,130.0,0.012510826676931961,split,asset,0
22,frama_slope_over_atr,85.0,0.00818015590414782,split,asset,0
23,close_minus_decycler_over_atr,84.0,0.008083918775863728,split,asset,0
24,rolling_return_48,79.0,0.0076027331344432686,split,asset,0
25,distance_from_ema24_atr,72.0,0.006929073236454624,split,asset,0
26,ret_4,69.0,0.0066403618516023485,split,asset,0
27,lag_close_ret_16,53.0,0.0051005677990568765,split,asset,0
28,lag_close_ret_1,52.0,0.005004330670772784,split,asset,0
29,range_to_atr,51.0,0.0049080935424886925,split,asset,0
30,upper_wick_ratio,51.0,0.0049080935424886925,split,asset,0
31,close_ret,50.0,0.0048118564142046,split,asset,0
32,instantaneous_trendline_slope_over_atr,48.0,0.004619382157636416,split,asset,0
33,lag_close_ret_2,48.0,0.004619382157636416,split,asset,0
34,rolling_return_24,48.0,0.004619382157636416,split,asset,0
35,lag_close_ret_4,44.0,0.004234433644500048,split,asset,0
36,close_location,43.0,0.0041381965162159565,split,asset,0
37,lag_close_ret_24,42.0,0.004041959387931864,split,asset,0
38,supersmoother_slope_over_atr,38.0,0.003657010874795496,split,asset,0
39,lag_close_ret_48,37.0,0.003560773746511404,split,asset,0
40,ema_alignment_score,35.0,0.00336829948994322,split,asset,0
41,decycler_slope_over_atr,34.0,0.003272062361659128,split,asset,0
42,lag_close_ret_8,32.0,0.003079588105090944,split,asset,0
43,dominant_cycle_phase_normalized,28.0,0.002694639591954576,split,asset,0
44,ret_8,24.0,0.002309691078818208,split,asset,0
45,body_ratio,24.0,0.002309691078818208,split,asset,0
46,lower_wick_ratio,24.0,0.002309691078818208,split,asset,0
47,ret_1,10.0,0.00096237128284092,split,asset,0
1,atr_48,162497.60676527023,0.1206767914826595,gain,asset,1
2,vol_rolling_192,145897.63529109955,0.10834903271695483,gain,asset,1
3,bollinger_bandwidth,132223.29816627502,0.09819395928095194,gain,asset,1
4,ema_trend_48_192,113990.22180747986,0.08465339583735547,gain,asset,1
5,vol_rolling_96,105523.96715545654,0.07836603894872668,gain,asset,1
6,bollinger_bandwidth_rank_192,82583.23106527328,0.06132939157451166,gain,asset,1
7,atr_over_price_48,78839.94989204407,0.05854949117723828,gain,asset,1
8,atr_pct_rank_192,65610.68393468857,0.048724944211998675,gain,asset,1
9,vol_rolling_48,63635.33397626877,0.04725797556068895,gain,asset,1
10,mama_minus_fama_over_atr,49250.554136276245,0.03657530083193258,gain,asset,1
11,vol_rolling_24,46811.83313417435,0.03476421553834946,gain,asset,1
12,close_over_bb_upper_192,41330.13873958588,0.030693304559438986,gain,asset,1
13,ret_48,35441.52361536026,0.026320199049680262,gain,asset,1
14,close_over_bb_mid_192,33663.48466491699,0.024999760921747494,gain,asset,1
15,bollinger_percent_b,26625.938542366028,0.01977341634420882,gain,asset,1
16,atr_pct,24654.899638175964,0.018309649242772404,gain,asset,1
17,distance_from_ema96_atr,19610.776175498962,0.014563694779593447,gain,asset,1
18,ret_24,16240.486912727356,0.012060792104926731,gain,asset,1
19,close_over_vwap_48,15589.31800031662,0.011577209751763266,gain,asset,1
20,roofing_filter_over_atr,11510.109558105469,0.008547837218873578,gain,asset,1
21,rolling_return_48,10975.937266349792,0.008151140925609823,gain,asset,1
22,ret_16,8971.085285663605,0.006662262970771091,gain,asset,1
23,ema_alignment_score,8439.214934825897,0.006267276184802198,gain,asset,1
24,close_minus_decycler_over_atr,7967.439269542694,0.005916917956645561,gain,asset,1
25,distance_from_ema24_atr,5076.142860412598,0.0037697332637462804,gain,asset,1
26,frama_slope_over_atr,4571.273506164551,0.0033947984262345816,gain,asset,1
27,instantaneous_trendline_slope_over_atr,4376.964701652527,0.00325049745127183,gain,asset,1
28,rolling_return_24,4294.534212112427,0.0031892814912582563,gain,asset,1
29,decycler_slope_over_atr,4246.020095825195,0.0031532530966763184,gain,asset,1
30,ret_4,1662.1048731803894,0.001234341152438255,gain,asset,1
31,supersmoother_slope_over_atr,1590.3356008529663,0.0011810426104847764,gain,asset,1
32,ret_8,1201.7781066894531,0.0008924853040997787,gain,asset,1
33,lag_close_ret_16,1124.672278881073,0.0008352236367450665,gain,asset,1
34,lag_close_ret_24,1077.0700016021729,0.0007998724078646095,gain,asset,1
35,lag_close_ret_2,1048.001636981964,0.0007782851546992011,gain,asset,1
36,range_to_atr,986.8307752609253,0.0007328573882743845,gain,asset,1
37,upper_wick_ratio,975.9472346305847,0.0007247748645413558,gain,asset,1
38,lag_close_ret_4,931.0399680137634,0.000691425051227474,gain,asset,1
39,lag_close_ret_8,845.1616134643555,0.0006276485778926818,gain,asset,1
40,lag_close_ret_48,807.4704999923706,0.0005996577494014151,gain,asset,1
41,close_ret,743.4511713981628,0.0005521146050966324,gain,asset,1
42,lag_close_ret_1,694.6614661216736,0.0005158815478390183,gain,asset,1
43,dominant_cycle_phase_normalized,655.8227005004883,0.0004870384300010922,gain,asset,1
44,close_location,588.026469707489,0.00043669041706982973,gain,asset,1
45,body_ratio,488.53715229034424,0.0003628059343891476,gain,asset,1
46,lower_wick_ratio,438.9124975204468,0.0003259528124553803,gain,asset,1
47,ret_1,242.83650016784668,0.00018033945409094598,gain,asset,1
1,atr_48,1121.0,0.10422089996281145,split,asset,1
2,vol_rolling_192,1063.0,0.0988285608032726,split,asset,1
3,bollinger_bandwidth,905.0,0.08413908516177017,split,asset,1
4,ema_trend_48_192,759.0,0.07056526589810339,split,asset,1
5,vol_rolling_96,739.0,0.06870583860171067,split,asset,1
6,bollinger_bandwidth_rank_192,588.0,0.054667162513945704,split,asset,1
7,atr_over_price_48,566.0,0.052621792487913724,split,asset,1
8,atr_pct_rank_192,522.0,0.04853105243584976,split,asset,1
9,vol_rolling_48,486.0,0.04518408330234288,split,asset,1
10,vol_rolling_24,438.0,0.04072145779100037,split,asset,1
11,mama_minus_fama_over_atr,401.0,0.03728151729267386,split,asset,1
12,close_over_bb_upper_192,337.0,0.03133134994421718,split,asset,1
13,ret_48,293.0,0.02724060989215322,split,asset,1
14,close_over_bb_mid_192,244.0,0.022685013015991073,split,asset,1
15,bollinger_percent_b,192.0,0.017850502045370024,split,asset,1
16,close_over_vwap_48,170.0,0.015805132019338045,split,asset,1
17,distance_from_ema96_atr,170.0,0.015805132019338045,split,asset,1
18,ret_24,164.0,0.015247303830420231,split,asset,1
19,roofing_filter_over_atr,162.0,0.015061361100780959,split,asset,1
20,atr_pct,157.0,0.014596504276682782,split,asset,1
21,ret_16,130.0,0.012086277426552623,split,asset,1
22,close_minus_decycler_over_atr,99.0,0.00920416511714392,split,asset,1
23,frama_slope_over_atr,99.0,0.00920416511714392,split,asset,1
24,rolling_return_48,90.0,0.0083674228337672,split,asset,1
25,ema_alignment_score,65.0,0.006043138713276311,split,asset,1
26,ret_4,59.0,0.005485310524358498,split,asset,1
27,distance_from_ema24_atr,53.0,0.004927482335440684,split,asset,1
28,lag_close_ret_16,49.0,0.004555596876162142,split,asset,1
29,lag_close_ret_2,48.0,0.004462625511342506,split,asset,1
30,rolling_return_24,46.0,0.0042766827817032355,split,asset,1
31,instantaneous_trendline_slope_over_atr,45.0,0.0041837114168836,split,asset,1
32,supersmoother_slope_over_atr,43.0,0.003997768687244329,split,asset,1
33,lag_close_ret_24,40.0,0.003718854592785422,split,asset,1
34,lag_close_ret_1,38.0,0.003532911863146151,split,asset,1
35,upper_wick_ratio,38.0,0.003532911863146151,split,asset,1
36,lag_close_ret_4,37.0,0.0034399404983265153,split,asset,1
37,lag_close_ret_48,37.0,0.0034399404983265153,split,asset,1
38,close_ret,36.0,0.00334696913350688,split,asset,1
39,lag_close_ret_8,35.0,0.0032539977686872443,split,asset,1
40,range_to_atr,32.0,0.0029750836742283376,split,asset,1
41,decycler_slope_over_atr,31.0,0.0028821123094087023,split,asset,1
42,ret_8,29.0,0.002696169579769431,split,asset,1
43,close_location,26.0,0.0024172554853105245,split,asset,1
44,dominant_cycle_phase_normalized,23.0,0.0021383413908516178,split,asset,1
45,body_ratio,21.0,0.0019523986612123465,split,asset,1
46,lower_wick_ratio,20.0,0.001859427296392711,split,asset,1
47,ret_1,10.0,0.0009297136481963555,split,asset,1
1,atr_48,176363.958878994,0.12222188406259195,gain,asset,2
2,vol_rolling_192,156303.4612994194,0.10831977035980922,gain,asset,2
3,bollinger_bandwidth,148145.73587799072,0.10266638983348293,gain,asset,2
4,vol_rolling_96,111718.93507957458,0.07742227390268872,gain,asset,2
5,ema_trend_48_192,110864.57124471664,0.07683019172084722,gain,asset,2
6,atr_over_price_48,91398.77314424515,0.06334021035649137,gain,asset,2
7,bollinger_bandwidth_rank_192,88443.57997322083,0.06129223366427323,gain,asset,2
8,vol_rolling_48,74602.3520026207,0.051700132358204816,gain,asset,2
9,atr_pct_rank_192,70322.36665916443,0.04873406221687613,gain,asset,2
10,vol_rolling_24,53976.74618244171,0.03740639332389188,gain,asset,2
11,mama_minus_fama_over_atr,44801.05945634842,0.031047556028791837,gain,asset,2
12,close_over_bb_mid_192,43805.59680604935,0.030357691039330063,gain,asset,2
13,close_over_bb_upper_192,37657.99054670334,0.0260973420186564,gain,asset,2
14,ret_48,36495.79607009888,0.025291930303697138,gain,asset,2
15,bollinger_percent_b,34868.56108522415,0.02416424113790556,gain,asset,2
16,atr_pct,23272.53392791748,0.016128085135196264,gain,asset,2
17,distance_from_ema96_atr,19763.417054653168,0.013696234101842761,gain,asset,2
18,ret_24,17146.559665203094,0.011882727291864941,gain,asset,2
19,close_over_vwap_48,15268.445428848267,0.010581176442637528,gain,asset,2
20,roofing_filter_over_atr,12872.843645572662,0.008921001850976539,gain,asset,2
21,ret_16,10952.785871505737,0.0075903837351941695,gain,asset,2
22,rolling_return_48,8419.540015220642,0.005834820504946248,gain,asset,2
23,distance_from_ema24_atr,7773.774528503418,0.005387298942429449,gain,asset,2
24,ema_alignment_score,7607.375413894653,0.005271982789270377,gain,asset,2
25,close_minus_decycler_over_atr,7285.2189865112305,0.005048725351821431,gain,asset,2
26,frama_slope_over_atr,5356.596824169159,0.003712172034326165,gain,asset,2
27,instantaneous_trendline_slope_over_atr,5037.1677713394165,0.003490804693122585,gain,asset,2
28,rolling_return_24,3625.2150268554688,0.0025123081469173624,gain,asset,2
29,decycler_slope_over_atr,2700.383668899536,0.0018713913080801582,gain,asset,2
30,ret_4,2396.0624113082886,0.0016604938112246951,gain,asset,2
31,supersmoother_slope_over_atr,1576.700098991394,0.0010926680140618912,gain,asset,2
32,ret_8,1372.773491859436,0.0009513449552431626,gain,asset,2
33,lag_close_ret_24,1176.1279020309448,0.0008150677099703445,gain,asset,2
34,upper_wick_ratio,994.6054763793945,0.0006892709598646928,gain,asset,2
35,lag_close_ret_1,938.8506517410278,0.0006506323414293009,gain,asset,2
36,lag_close_ret_4,899.9144082069397,0.0006236491580549626,gain,asset,2
37,range_to_atr,894.7234802246094,0.00062005179608789,gain,asset,2
38,lag_close_ret_16,849.078625202179,0.0005884194817870242,gain,asset,2
39,lag_close_ret_48,842.7070078849792,0.000584003890994076,gain,asset,2
40,lag_close_ret_8,802.0405526161194,0.000555821654596687,gain,asset,2
41,close_ret,752.5716742277145,0.0005215392560980095,gain,asset,2
42,body_ratio,601.467604637146,0.0004168227131474419,gain,asset,2
43,lag_close_ret_2,590.468165397644,0.00040919999818896037,gain,asset,2
