rank,feature,mean_abs_shap,asset,fold
1,bollinger_bandwidth,0.33745683846353375,asset,0
2,atr_over_price_48,0.2693916984392186,asset,0
3,vol_rolling_192,0.2511495988367525,asset,0
4,ema_trend_48_192,0.24599195329043447,asset,0
5,vol_rolling_96,0.18870696034086007,asset,0
6,atr_48,0.16428343820472474,asset,0
7,bollinger_bandwidth_rank_192,0.13394929366984665,asset,0
8,atr_pct_rank_192,0.11693395191830527,asset,0
9,bollinger_percent_b,0.11689547989996457,asset,0
10,ret_48,0.11616167372619174,asset,0
11,mama_minus_fama_over_atr,0.11044952637789099,asset,0
12,vol_rolling_48,0.09645067948287915,asset,0
13,vol_rolling_24,0.08979196555001455,asset,0
14,close_over_bb_mid_192,0.08387407266507621,asset,0
15,close_over_bb_upper_192,0.07834143812201777,asset,0
16,atr_pct,0.07531577869053005,asset,0
17,frama_slope_over_atr,0.07283039578950973,asset,0
18,ret_16,0.0634387323487971,asset,0
19,close_minus_ema48_atr,0.04419863447897938,asset,0
20,distance_from_ema96_atr,0.04037368053128937,asset,0
21,close_minus_decycler_over_atr,0.03940425354360287,asset,0
22,roofing_filter_over_atr,0.03298213856455801,asset,0
23,rolling_return_48,0.032626465737743665,asset,0
24,ret_24,0.030924994888111065,asset,0
25,instantaneous_trendline_slope_over_atr,0.027998721277799912,asset,0
26,close_location,0.02046646208824465,asset,0
27,close_ret,0.018560001198363887,asset,0
28,ema_alignment_score,0.01711859634583654,asset,0
29,lag_close_ret_1,0.016604184520113655,asset,0
30,range_to_atr,0.015255911889131337,asset,0
31,supersmoother_slope_over_atr,0.015142715729880844,asset,0
32,ret_4,0.013665350042841222,asset,0
33,lag_close_ret_4,0.012688598096509105,asset,0
34,rolling_return_24,0.012653322924563462,asset,0
35,lag_close_ret_2,0.011726497589270315,asset,0
36,distance_from_ema24_atr,0.010807820806535487,asset,0
37,decycler_slope_over_atr,0.008598320120592444,asset,0
38,upper_wick_ratio,0.008279012295135904,asset,0
39,lag_close_ret_24,0.007997196408678993,asset,0
40,lower_wick_ratio,0.006919975349986488,asset,0
41,lag_close_ret_16,0.006491204212942887,asset,0
42,lag_close_ret_48,0.006163496519480466,asset,0
43,ret_8,0.005830355375945158,asset,0
44,ret_1,0.004936361137586747,asset,0
45,lag_close_ret_8,0.0043622997498366615,asset,0
46,body_ratio,0.0032299619162930032,asset,0
47,dominant_cycle_phase_normalized,0.002432713473118418,asset,0
1,bollinger_bandwidth,0.30520815811012225,asset,1
2,ema_trend_48_192,0.20447257209682543,asset,1
3,vol_rolling_192,0.1885729620867574,asset,1
4,atr_over_price_48,0.17486973473493084,asset,1
5,atr_48,0.160711282856756,asset,1
6,vol_rolling_96,0.12801726669991742,asset,1
7,bollinger_bandwidth_rank_192,0.12586293517460392,asset,1
8,ret_48,0.1227869403006603,asset,1
9,vol_rolling_48,0.10766616304112793,asset,1
10,close_over_bb_mid_192,0.10585547395100692,asset,1
11,atr_pct_rank_192,0.10385831718647351,asset,1
12,mama_minus_fama_over_atr,0.09348268417303082,asset,1
13,close_over_bb_upper_192,0.07900667403826475,asset,1
