fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.050306769809010055,0.216927370244421,0.3059123946259289,0.7091159889408234,1.028614033190868,1.5591282468290986,-0.13913375675516138,1.0389524251853672,0.4876325088339223,0.015525114155251141,68.0,0.06756637272609567,0.06076637272609568,0.0068000000000000005,0.006799999999999987,0.10064177971438869,67.0,0.015296803652968037
1,0.42947575578037256,3.17548738673273,0.4970430835288073,6.3887568139728215,10.346480759207353,21.040375609649438,-0.1509235122816155,1.1713815291758265,0.48834628190899,0.01643835616438356,72.0,0.39519663097353774,0.38799663097353776,0.0072,0.007199999999999984,0.0182187787944025,72.0,0.01643835616438356
2,0.3563760690519475,2.3847022892804155,0.3496568342371688,6.820122061915413,12.120562343067178,34.68458554116719,-0.06875395084222669,1.2694702072888882,0.49375,0.014611872146118721,64.0,0.3262897145164345,0.3198897145164345,0.0064,0.006400000000000017,0.01961447056179776,63.0,0.014383561643835616
3,0.19031689464094237,1.0074761348238108,0.2553374393969022,3.94566553656774,6.094690534413444,10.769235994886097,-0.09355130998171302,1.1627107683422908,0.4952581664910432,0.017351598173515982,76.0,0.18995848375380242,0.18235848375380243,0.0076,0.007599999999999996,0.04000874217257943,76.0,0.017351598173515982
4,0.11494589941054723,0.5453084464011317,0.2210763639759946,2.4666067262637976,3.9608084057575876,9.296693706108893,-0.05865616999329637,1.159493511765282,0.5092592592592593,0.011872146118721462,52.0,0.12008500957579604,0.11488500957579602,0.0052,0.005200000000000024,0.04330265716236488,52.0,0.011872146118721462
5,-0.09930130649473812,-0.34186023599161364,0.1593020522036916,-2.145987645874731,-2.7587076038059033,-2.583999856699362,-0.13229886027481608,0.864900427784871,0.4617283950617284,0.014611872146118721,64.0,-0.09500383274923907,-0.10140383274923906,0.0064,0.006399999999999989,0.06736570320160332,64.0,0.014611872146118721
6,-0.04296154110933903,-0.16108576920113937,0.20154900678803164,-0.7992387150314896,-1.0788528883206194,-1.6665998660551942,-0.09665533550199179,0.9636706984690424,0.48060344827586204,0.016894977168949773,74.0,-0.03142721553192296,-0.038827215531922935,0.0074,0.007399999999999976,0.2354647039119094,73.0,0.016666666666666666
7,-0.016534054486450622,-0.06451397345115684,0.23042423088361774,-0.27997912026770067,-0.3813322746099286,-0.5874415710543482,-0.10982194081935037,0.9897912500249827,0.4858569051580699,0.010958904109589041,48.0,-0.0052266032450293265,-0.010026603245029304,0.0048000000000000004,0.004799999999999978,0.9183784907654814,48.0,0.010958904109589041
8,0.10967647202487396,0.5163013160830918,0.29440489034276096,1.7537117521451084,2.6556380229670657,5.450459642692064,-0.09472619740893684,1.1031416465463273,0.4869029275808937,0.011872146118721462,52.0,0.12005823037312535,0.11485823037312537,0.005200000000000001,0.005199999999999982,0.04331231589736978,52.0,0.011872146118721462
9,0.4574795348708405,3.512423594530862,0.3016327074197535,11.644703999699066,23.426573194118678,73.77514088883659,-0.04760985275274954,1.459887385743472,0.5339506172839507,0.011872146118721462,52.0,0.3930818715761859,0.38788187157618587,0.0052,0.005200000000000038,0.013228796278874315,51.0,0.011643835616438357
