feature,bucket,row_count,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
atr_pct_rank_192,low,13584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atr_pct_rank_192,medium,21669.0,0.19805178444904237,0.15731008225674814,0.2917681865972286,0.5391611885154116,0.7989803682026813,0.6260795790149118,-0.2512621199117586,1.0351835236833657,0.48124428179322964,0.016152106696201946,350.0,0.26818992590135116,0.23318992590135124,0.035,0.03499999999999992,0.13050452914056931,348.0,0.01605980894365222
atr_pct_rank_192,high,8547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bollinger_bandwidth_rank_192,low,22514.0,0.38563098408387564,0.2889250599698481,0.1633050131878917,1.7692357039732967,3.0238060272106915,3.1604760411969566,-0.0914182092202871,1.1826694458120328,0.4792691496837667,0.0050635160344674425,114.0,0.3545619082706364,0.3431619082706364,0.0114,0.011399999999999966,0.03215235402923882,114.0,0.0050635160344674425
bollinger_bandwidth_rank_192,high,21286.0,0.501936693240643,0.3976478164392827,0.2990604919779474,1.3296567988947372,2.0386508665129788,1.886704181370868,-0.21076320303183627,1.078379031655273,0.48104956268221577,0.014187729023771493,302.0,0.4910034712292649,0.460803471229265,0.0302,0.030199999999999894,0.06150669347487907,300.0,0.01409377055341539
ema_trend_48_192,negative,21826.0,0.6863996510472572,0.5211918916556568,0.23817597653336312,2.188263901513382,3.5007361830959227,4.6393090194023445,-0.11234256857561065,1.1550716236345668,0.4865731462925852,0.009163383121048292,200.0,0.5777075800764209,0.5577075800764209,0.019999999999999997,0.020000000000000018,0.0346195907579304,200.0,0.009163383121048292
ema_trend_48_192,positive,21974.0,0.2787439966964349,0.21657587853111604,0.22837657878673037,0.9483278875692659,1.4229330126199224,1.367706857672413,-0.15834963268348934,1.0684404127720626,0.47487065779748705,0.009875307181214162,217.0,0.3001953388589589,0.27849533885895894,0.021700000000000004,0.02169999999999994,0.07228626561119038,215.0,0.009784290525166106
range_to_atr,calm,21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
range_to_atr,shock,21900.0,0.43335382264582156,0.33377547407456154,0.35167225658326745,0.9491094842607569,1.4276982932545204,0.972716267253145,-0.34313754720799583,1.0531779828165797,0.48447361777328957,0.014429223744292237,316.0,0.4686178373952421,0.4370178373952422,0.0316,0.031599999999999906,0.06743234567349152,312.0,0.014246575342465753
