fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.14122804576050774,0.6962495432926787,0.24224665988181876,2.8741347502266805,4.156007069590931,10.814336016231369,-0.06438208894634578,1.1518544626102767,0.49142857142857144,0.009589041095890411,42.0,0.14364272716037219,0.1394427271603722,0.004200000000000001,0.0041999999999999815,0.0292392109439056,42.0,0.009589041095890411
1,0.28395680132785084,1.71770084015902,0.4428919184349778,3.878374765176936,6.423632639277454,16.14816654840235,-0.1063712610970664,1.158090213173917,0.4911242603550296,0.012328767123287671,54.0,0.2796321789794254,0.27423217897942537,0.0054,0.005400000000000016,0.019311082221325174,54.0,0.012328767123287671
2,0.11055271543473544,0.5210963121982295,0.26084160118216965,1.9977500131748542,3.0615755182625497,7.637342620276021,-0.06823005567601426,1.1532901559278397,0.48846960167714887,0.008675799086757991,38.0,0.11712163360495353,0.11332163360495351,0.0038,0.0038000000000000256,0.032444902645545774,38.0,0.008675799086757991
3,0.03738395417029028,0.15813211531199323,0.2379745128294824,0.6644918123030292,0.9931081198517872,0.9157967904871083,-0.1726716198993048,1.052420947490345,0.4756302521008403,0.010958904109589041,48.0,0.048563243933371636,0.043763243933371665,0.0048000000000000004,0.004799999999999971,0.09884018469988455,48.0,0.010958904109589041
4,0.018459704668050803,0.07590866033591981,0.11071365216446055,0.6856305329279594,1.0569829066795713,1.6934654960141664,-0.04482445052147954,1.0553919747722749,0.49142857142857144,0.006392694063926941,28.0,0.02262007187746773,0.01982007187746774,0.0028000000000000004,0.00279999999999999,0.12378386837882385,28.0,0.006392694063926941
5,-0.14126400646132398,-0.4562006725113926,0.1500447624761475,-3.0404305020904308,-3.9542114598059794,-3.061849175347788,-0.14899514848231343,0.7441176732729092,0.4266666666666667,0.009589041095890411,42.0,-0.14527618371786866,-0.14947618371786867,0.004200000000000001,0.004200000000000009,0.02891045106303553,42.0,0.009589041095890411
6,-0.01048070521741784,-0.04126834273246316,0.14559126189778024,-0.28345343116428035,-0.39566615496261737,-0.6470707695629769,-0.06377717040183295,0.9862791884515918,0.4772727272727273,0.009589041095890411,42.0,-0.003684563543148056,-0.007884563543148048,0.004200000000000001,0.004199999999999992,1.1398907769715272,42.0,0.009589041095890411
7,0.07871415423478378,0.35402134060585877,0.17282048620932047,2.048491752170327,3.293516154049908,3.744782516353389,-0.09453722320584834,1.16645694548461,0.48923076923076925,0.005936073059360731,26.0,0.08209166358604059,0.07949166358604058,0.0026000000000000003,0.002600000000000005,0.03167191266960902,26.0,0.005936073059360731
8,0.19108145615626193,1.0126388554977956,0.1928120971329136,5.25194669087459,8.250264146440879,21.66114793838953,-0.04674908543065348,1.3149678305533203,0.49528301886792453,0.007762557077625571,34.0,0.18290399974636506,0.17950399974636508,0.0034000000000000002,0.0033999999999999864,0.018588986597968423,34.0,0.007762557077625571
9,0.08283791188648637,0.3748452287565218,0.21300825135287307,1.7597685834974857,2.8359598890858235,5.284327602569744,-0.07093527444707182,1.1133690725290282,0.48091603053435117,0.009589041095890411,42.0,0.08943685294100312,0.08523685294100314,0.004200000000000001,0.0041999999999999815,0.04696050746296411,41.0,0.009360730593607305
