probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.0661, 0.186]","(0.0661, 0.186]",32,0.13929083244875073,0.625,0.39723840498884155,0.39723840498884155,0.7499612961907638,4.0491164216571285,-2.80466777001423,3.6518780166682863,1.2938765211928205,0.36127174713178745,24.03125
"(0.186, 0.222]","(0.186, 0.222]",31,0.20379273737630538,0.6129032258064516,0.8741315448068002,0.8741315448068002,0.23640431883608976,3.9557765425383873,-2.2154787239836033,3.0816449977315865,2.035635853362361,0.8320270415503109,24.06451612903226
"(0.222, 0.26]","(0.222, 0.26]",31,0.24063475333875226,0.6451612903225806,0.8334927394260477,0.8334927394260477,1.5413020206121548,3.730096896605209,-2.4818073454533778,2.8966041571791608,1.7572192310320491,0.7944932430402808,24.322580645161292
"(0.26, 0.298]","(0.26, 0.298]",31,0.27893215513998465,0.5806451612903226,-0.9272882343855691,-0.9272882343855691,0.42417425275418175,2.3628383543581233,-3.7436968182468835,3.2901265887436923,0.5366656730364804,-0.9689513360106669,24.032258064516128
"(0.298, 0.687]","(0.298, 0.687]",32,0.5678859315812588,0.46875,0.653833958112547,0.653833958112547,-0.5362469162532848,3.7987259923098717,-3.121340375842129,3.1448920341973254,1.4845272164940049,0.6153820593738372,24.125
"(0.687, 0.714]","(0.687, 0.714]",31,0.703145282883798,0.5806451612903226,-0.40487440080735915,-0.40487440080735915,0.6621097370603739,2.4620848066157923,-3.2511459718883953,2.8669592074231525,0.7465254996814119,-0.4424823129586163,24.161290322580644
"(0.714, 0.734]","(0.714, 0.734]",31,0.7231253000997728,0.5161290322580645,1.0141344983623575,1.0141344983623575,0.4925411772344336,3.80488487418551,-2.401344628473845,2.7907503758231527,1.9604242316224811,0.975268274548385,24.096774193548388
"(0.734, 0.77]","(0.734, 0.77]",31,0.7499332351069297,0.7096774193548387,1.5877528384156283,1.5877528384156283,1.6635191772660576,3.413235942572606,-2.2918068898290853,1.825483104156978,3.2902797804006183,1.5467115875479394,24.29032258064516
"(0.77, 0.81]","(0.77, 0.81]",31,0.7875499417704921,0.5806451612903226,1.1846599788818053,1.1846599788818053,0.377164770897996,3.258231876432841,-2.5621483889623313,2.0735718975510355,2.4853536681576456,1.146320716891898,24.129032258064516
"(0.81, 0.953]","(0.81, 0.953]",32,0.8611098807305098,0.40625,0.19448345570730524,0.19448345570730524,-0.2900327427937699,3.4058330480405936,-2.94870456853167,3.2113495923332884,1.1688268667851227,0.15151339324015178,24.25
