trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
0,ETHUSD,short,2022-03-16 01:00:00,2022-03-16 01:00:00,2022-03-16 13:00:00,2626.2,2674.9,2626.2,2674.9,24,1.0,-0.019132872235749332,-0.01932914609681824,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.759866432337856,-2.7304182824675634,0.029448149870292713,1.0400258550261248,-5.987857752926789,6,2,position_exit,17.836095045477272,atr_48,True,True,True,True,True,False,False,False,False,True,3.7998922873639804,-2.6536517520216165,-2.6536517520216165,5.987857752926789,0.26310884952545166,True
1,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2773.0,2821.3,2773.0,2821.3,24,1.0,0.017417958889289542,0.017214665763794157,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.420108841612632,2.4482202903293326,0.02811144871670068,3.236415435559567,-0.36495209296833714,7,2,position_exit,19.728616820467124,atr_48,True,True,False,True,False,True,False,True,False,False,0.8163065939469352,0.7477744714173883,0.7477744714173883,0.36495209296833714,0.7063952684402466,True
2,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,3049.5,3099.45,3049.5,3099.45,24,1.0,-0.01677584747175176,-0.016971814464463608,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.5205992372830193,-2.4901934517727846,0.030405785510234772,2.2608663270850045,-4.00574662362252,16,20,position_exit,20.058682575219244,atr_48,True,True,True,True,True,True,True,True,True,True,4.781465564368023,-1.1148820286659298,-1.1148820286659298,4.00574662362252,0.18641632795333862,True
3,ETHUSD,short,2022-03-25 17:00:00,2022-03-25 17:00:00,2022-03-26 06:00:00,3095.7,3129.05,3095.7,3129.05,24,1.0,-0.011019043688344499,-0.01121688377379415,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.712027900041869,-1.6808235494450652,0.03120435059680379,0.6173939574423335,-1.8874615270380048,5,24,position_exit,19.841464031730805,atr_48,True,True,True,False,False,False,False,False,False,True,2.3294218574842027,-2.772991020408193,-2.772991020408193,1.8874615270380048,0.24232685565948486,True
4,ETHUSD,long,2022-03-28 13:30:00,2022-03-28 13:30:00,2022-03-29 01:30:00,3380.3,3390.8500000000004,3380.3,3390.8500000000004,24,1.0,0.003121024761115976,0.0029208542905958534,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5954139873923537,0.6361814601860376,0.04076747279368391,3.1477414428161588,-3.7899530590229387,12,20,position_exit,16.58331884886281,atr_48,True,True,False,True,False,True,False,True,False,False,2.552327455423805,0.18915593869732217,0.18915593869732217,3.7899530590229387,0.8779548406600952,True
5,ETHUSD,short,2022-03-30 11:00:00,2022-03-30 11:00:00,2022-03-30 23:00:00,3413.3,3391.65,3413.3,3391.65,24,1.0,0.005836750693178461,0.005635550367325326,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.9883816260852935,1.0205616069919503,0.0321799809066569,2.976834433327551,-1.6239421413797854,8,14,position_exit,21.213809976462162,atr_48,True,True,False,True,False,True,False,True,False,False,1.9884528072422576,0.33202438638163206,0.33202438638163206,1.6239421413797854,0.1645197570323944,True
6,ETHUSD,short,2022-04-02 13:30:00,2022-04-02 13:30:00,2022-04-03 01:30:00,3505.15,3441.1,3505.15,3441.1,24,1.0,0.018075744278278183,0.017871496748207205,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.810488407956623,2.8415897295507992,0.031101321594176286,4.041667827667085,-0.2661910753677556,24,1,position_exit,22.540199710718007,atr_48,True,True,False,True,False,True,False,True,False,False,1.2311794197104624,0.6953783754116383,0.6953783754116383,0.2661910753677556,0.2792584002017975,True
7,ETHUSD,short,2022-04-04 01:00:00,2022-04-04 01:00:00,2022-04-04 13:00:00,3487.8,3462.7,3487.8,3462.7,24,1.0,0.007040216481759787,0.006838951920592473,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,1.1060689210700168,1.137686637846765,0.03161771677674812,1.7359919613358832,-1.0923604769763557,19,13,position_exit,22.062314142588257,atr_48,True,True,False,True,False,True,False,False,False,False,0.6299230402658664,0.6371394255874738,0.6371394255874738,1.0923604769763557,0.2578037679195404,True
8,ETHUSD,short,2022-04-07 19:00:00,2022-04-07 19:00:00,2022-04-08 07:00:00,3224.65,3250.65,3224.65,3250.65,24,1.0,-0.008281692376641114,-0.008479526347958122,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.0408841995078988,-1.015690008838656,0.025194190669242864,1.0098302587876604,-2.0118475175073383,4,15,position_exit,25.59836148209088,atr_48,True,True,True,True,True,False,False,False,False,True,2.050714458295559,-1.0307516441005835,-1.0307516441005835,2.0118475175073383,0.27901989221572876,True
9,ETHUSD,short,2022-04-11 18:00:00,2022-04-11 18:00:00,2022-04-12 06:00:00,3025.9,3015.8,3025.9,3015.8,24,1.0,0.002765569099012044,0.0025651503800907527,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.4622165292963629,0.49167724568693966,0.029460716390576718,3.6754091137984433,-0.6912689988865858,7,2,position_exit,20.541930887789697,atr_48,True,True,False,True,False,True,False,True,False,False,3.2131925845020803,0.12575920529801204,0.12575920529801204,0.6912689988865858,0.20237572491168976,True
10,ETHUSD,long,2022-04-12 18:00:00,2022-04-12 18:00:00,2022-04-13 06:00:00,3011.0,3056.7,3011.0,3056.7,24,1.0,0.015177681833277168,0.014974345951676904,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.0434484266243564,2.070735004739324,0.027286578114967746,2.6892368168770266,-1.961987433374474,23,5,position_exit,22.069458378501114,atr_48,True,True,False,True,False,True,False,True,False,False,0.6457883902526702,0.7598618365627556,0.7598618365627556,1.961987433374474,0.7437865734100342,True
11,ETHUSD,short,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,3140.2,3047.1,24,1.0,0.030203035897709896,0.029998484809878656,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,4.730865209002453,4.762995733605392,0.03213052460293806,4.929265724305879,-0.2148719879822123,24,1,position_exit,19.5465218125499,atr_48,True,True,False,True,False,True,False,True,False,False,0.19840051530342606,0.959750492994296,0.959750492994296,0.2148719879822123,0.2564238905906677,True
12,ETHUSD,short,2022-04-18 10:00:00,2022-04-18 10:00:00,2022-04-18 22:00:00,2918.6,3039.7,2918.6,3039.7,24,1.0,-0.04044367698213791,-0.040635474714625364,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-8.45009594099719,-8.40956060888638,0.04053533211081058,1.5833029057193007,-9.22898930570604,12,23,position_exit,14.400276736460354,atr_48,True,True,True,True,True,True,True,False,False,True,10.03339884671649,-5.3370052631579545,-5.3370052631579545,9.22898930570604,0.22641927003860474,True
13,ETHUSD,long,2022-04-19 10:00:00,2022-04-19 10:00:00,2022-04-19 22:00:00,3050.3500000000004,3103.1,3050.3500000000004,3103.1,24,1.0,0.017293097513400024,0.01708976707426979,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.233003699690283,3.2708318779611414,0.03782817827085822,4.9884061532128054,-0.6324641735583852,10,3,position_exit,16.127395710989898,atr_48,True,True,False,True,False,True,False,True,False,False,1.7554024535225223,0.6481035425730226,0.6481035425730226,0.6324641735583852,0.7066316604614258,True
14,ETHUSD,long,2022-04-20 10:00:00,2022-04-20 10:00:00,2022-04-20 22:30:00,3119.3,3086.3,3119.3,3086.3,25,1.0,-0.010579296637065805,-0.010777286282499299,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.2057124535123065,-2.1647874743086044,0.040924979203702,3.129101894682425,-5.346369065337917,3,17,position_exit,15.243990641871036,atr_48,True,True,True,True,True,True,True,True,True,True,5.334814348194731,-0.7049027253668791,-0.7049027253668791,5.346369065337917,0.912739098072052,True
15,ETHUSD,long,2022-04-21 10:30:00,2022-04-21 10:30:00,2022-04-21 22:30:00,3129.8,2983.75,3129.8,2983.75,24,1.0,-0.04666432359895223,-0.046854894942008785,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-8.91845777201605,-8.880397016681835,0.03806075533421537,3.003708405505504,-11.303428999665538,4,24,position_exit,16.446336771390413,atr_48,True,True,True,True,True,True,True,True,True,True,11.922166177521554,-2.9691489878542763,-2.9691489878542763,11.303428999665538,0.8367561101913452,True
16,ETHUSD,long,2022-04-25 11:00:00,2022-04-25 11:00:00,2022-04-25 23:00:00,2840.1,3013.4,2840.1,3013.4,24,1.0,0.061018978204993024,0.06080689944068851,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,11.140196313213433,11.176830260846243,0.036633947632809444,12.002354942547505,-0.048370586818405024,18,1,position_exit,15.50529049430862,atr_48,True,True,False,True,False,True,False,True,False,False,0.862158629334072,0.9281675443310062,0.9281675443310062,0.048370586818405024,0.7181149125099182,True
17,ETHUSD,short,2022-04-28 01:00:00,2022-04-28 01:00:00,2022-04-28 13:00:00,2894.95,2908.2,2894.95,2908.2,24,1.0,-0.0048019900273083005,-0.0050008050402198245,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-0.6491183300867377,-0.6219411449172553,0.027177185169482386,1.1382696425844105,-2.4525603639189875,1,16,position_exit,21.30426666298596,atr_48,True,True,True,True,True,False,False,False,False,True,1.7873879726711484,-0.5702676288659795,-0.5702676288659795,2.4525603639189875,0.2650758624076843,True
18,ETHUSD,long,2022-04-29 16:30:00,2022-04-29 16:30:00,2022-04-30 04:30:00,2814.9,2821.8,2814.9,2821.8,24,1.0,0.0024512416071620358,0.002250988722156455,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.3037083186988812,0.33068972466905233,0.026981405970171107,1.109487989288187,-1.8499454162645248,19,6,position_exit,20.865480495063682,atr_48,True,True,False,True,False,False,False,False,False,False,0.8057796705893059,0.273737365010802,0.273737365010802,1.8499454162645248,0.7823050618171692,True
19,ETHUSD,long,2022-05-02 12:30:00,2022-05-02 12:30:00,2022-05-03 00:30:00,2795.05,2836.8,2795.05,2836.8,24,1.0,0.014937120981735719,0.014733750193377304,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.434526959796833,2.4675663433075483,0.03303938351071504,5.150860043574896,-0.9722506909558974,19,2,position_exit,16.919504560934286,atr_48,True,True,False,True,False,True,False,True,False,False,2.7163330837780633,0.4726447504302946,0.4726447504302946,0.9722506909558974,0.6851083040237427,True
20,ETHUSD,long,2022-05-06 07:30:00,2022-05-06 07:30:00,2022-05-06 19:30:00,2730.0,2688.5,2730.0,2688.5,24,1.0,-0.015201465201465258,-0.015398167832417542,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.3090419740799386,-2.2790572688083874,0.029984705271551317,0.7688385967064439,-5.318715577929931,1,12,position_exit,18.209283534897047,atr_48,True,True,True,False,False,False,False,False,False,True,3.0778805707863826,-3.003285714285714,-3.003285714285714,5.318715577929931,0.6969603300094604,True
21,ETHUSD,long,2022-05-07 13:00:00,2022-05-07 13:00:00,2022-05-08 03:00:00,2673.3500000000004,2538.25,2673.3500000000004,2538.25,28,1.0,-0.050535844539622565,-0.050726139303683304,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-7.619276124341731,-7.589241042858495,0.030035081483235686,1.6992934237340147,-8.721167075527621,4,28,position_exit,17.801516546523448,atr_48,True,True,True,True,True,True,True,False,False,True,9.318569548075745,-4.483790743801733,-4.483790743801733,8.721167075527621,0.6878014206886292,True
22,ETHUSD,short,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,2532.3,2420.5,2532.3,2420.5,24,1.0,0.04519292221625992,0.044984922622411494,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,5.759571596509571,5.785781497198939,0.026209900689368248,6.217903818322468,-0.5537375851523032,24,1,position_exit,19.323232316001864,atr_48,True,True,False,True,False,True,False,True,False,False,0.45833222181289734,0.9262883062838126,0.9262883062838126,0.5537375851523032,0.2587829530239105,True
