rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,161460.2448644638,0.13077271415701555,gain,asset,0
2,vol_rolling_192,125876.50066280365,0.10195210377687958,gain,asset,0
3,bollinger_bandwidth,117058.17615270615,0.09480981168218577,gain,asset,0
4,ema_trend_48_192,101835.84964847565,0.08248067794147121,gain,asset,0
5,vol_rolling_96,93348.78947162628,0.07560668926721777,gain,asset,0
6,bollinger_bandwidth_rank_192,85528.78734445572,0.0692729759513351,gain,asset,0
7,atr_over_price_48,79148.06931972504,0.06410499286630342,gain,asset,0
8,vol_rolling_48,62633.12412118912,0.05072891871517193,gain,asset,0
9,atr_pct_rank_192,61547.43339920044,0.049849577038409754,gain,asset,0
10,vol_rolling_24,44084.24323225021,0.0357054836865805,gain,asset,0
11,mama_minus_fama_over_atr,39409.4475941658,0.03191919118940972,gain,asset,0
12,ret_48,35410.16154575348,0.028680019270153744,gain,asset,0
13,close_over_bb_upper_192,34025.2548494339,0.02755833134205747,gain,asset,0
14,close_over_bb_mid_192,27764.454125404358,0.02248747378102233,gain,asset,0
15,bollinger_percent_b,25457.570877075195,0.020619042428892294,gain,asset,0
16,distance_from_ema96_atr,19712.878305912018,0.01596620023755732,gain,asset,0
17,atr_pct,18096.869545936584,0.014657334071641995,gain,asset,0
18,mfi_14,14374.427204608917,0.011642388264536048,gain,asset,0
19,ret_24,13698.058065891266,0.011094571505578453,gain,asset,0
20,roofing_filter_over_atr,9670.91907453537,0.007832840442125408,gain,asset,0
21,rolling_return_48,9369.512310504913,0.007588719787962936,gain,asset,0
22,ret_16,8816.179341316223,0.007140554641959919,gain,asset,0
23,ema_alignment_score,6466.507154464722,0.0052374669220586,gain,asset,0
24,distance_from_ema24_atr,5088.3997530937195,0.004121285998212978,gain,asset,0
25,close_minus_decycler_over_atr,4371.275295257568,0.003540459976189199,gain,asset,0
26,frama_slope_over_atr,4246.683033466339,0.0034395480256896958,gain,asset,0
27,rolling_return_24,4235.61536026001,0.0034305839016366847,gain,asset,0
28,instantaneous_trendline_slope_over_atr,2712.8700795173645,0.002197255329023265,gain,asset,0
29,decycler_slope_over_atr,1707.1767826080322,0.0013827065702452048,gain,asset,0
30,ret_8,1595.6864957809448,0.0012924064011679108,gain,asset,0
31,supersmoother_slope_over_atr,1513.1686906814575,0.00122557213278068,gain,asset,0
32,lag_close_ret_24,1427.3726015090942,0.0011560826590433794,gain,asset,0
33,range_to_atr,1310.3459944725037,0.0010612984163735622,gain,asset,0
34,ret_4,1296.2849049568176,0.001049909812067192,gain,asset,0
35,close_ret,1200.7971625328064,0.0009725707044992814,gain,asset,0
36,lag_close_ret_16,1182.8373022079468,0.0009580243393396451,gain,asset,0
37,lag_close_ret_2,1048.5970797538757,0.0008492981432775943,gain,asset,0
38,lag_close_ret_1,961.028263092041,0.0007783728709915331,gain,asset,0
39,lag_close_ret_8,928.2966666221619,0.0007518623221400097,gain,asset,0
40,lag_close_ret_48,820.0557532310486,0.0006641939426025417,gain,asset,0
41,lag_close_ret_4,802.9398403167725,0.0006503311221357828,gain,asset,0
42,upper_wick_ratio,802.1629800796509,0.0006497019138634038,gain,asset,0
43,close_location,761.7424974441528,0.0006169638474358582,gain,asset,0
44,lower_wick_ratio,609.7236533164978,0.0004938380782022383,gain,asset,0
45,dominant_cycle_phase_normalized,555.9139051437378,0.0004502555429313154,gain,asset,0
