asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,trade_id,signal_timestamp,entry_timestamp,exit_timestamp,raw_entry_price,raw_exit_price,position_size,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,risk_distance,risk_distance_source,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-04-12 18:00:00,2022-04-12 18:00:00,2022-04-13 06:00:00,long,,,3011.0,3056.7,,,position_exit,24,0.015177681833277168,0.014974345951676904,0.00020333588160026395,,,,2.070735004739319,2.0434484266243516,2.689236816877021,-1.9619874333744696,,,,,,,,10,2022-04-12 18:00:00,2022-04-12 18:00:00,2022-04-13 06:00:00,3011.0,3056.7,1.0,0.0001,0.00010333588160026394,0.0,0.00020333588160026395,1.0,1.0,0.0,2.0,2.0434484266243516,2.070735004739319,0.027286578114967684,2.689236816877021,-1.9619874333744696,23,5,22.069458378501164,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,short,,,3140.2,3047.1,,,position_exit,24,0.030203035897709896,0.029998484809878656,0.00020455108783123954,,,,4.76299573360538,4.730865209002442,4.929265724305868,-0.2148719879822118,,,,,,,,11,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,1.0,0.0001,0.00010455108783123954,0.0,0.00020455108783123954,1.0,1.0,0.0,2.0,4.730865209002442,4.76299573360538,0.032130524602937985,4.929265724305868,-0.2148719879822118,24,1,19.546521812549948,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-18 13:30:00,2022-04-18 13:30:00,2022-04-19 01:30:00,short,,,2923.5,3053.3,,,position_exit,24,-0.04314788788287127,-0.04333890651582917,0.00019101863295789556,,,,-8.599390736110557,-8.638127745073607,1.8351550338232707,-11.275934539953877,,,,,,,,12,2022-04-18 13:30:00,2022-04-18 13:30:00,2022-04-19 01:30:00,2923.5,3053.3,1.0,0.0001,9.101863295789556e-05,0.0,0.00019101863295789556,1.0,1.0,0.0,2.0,-8.638127745073607,-8.599390736110557,0.03873700896304958,1.8351550338232707,-11.275934539953877,5,21,15.094092591344186,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-20 00:00:00,2022-04-20 00:00:00,2022-04-20 12:00:00,long,,,3068.15,3148.8,,,position_exit,24,0.026286198523540527,0.026080757638154095,0.00020544088538643202,,,,4.872594820982593,4.835521412923082,5.972176045308474,-0.0030208275393678327,,,,,,,,13,2022-04-20 00:00:00,2022-04-20 00:00:00,2022-04-20 12:00:00,3068.15,3148.8,1.0,0.0001,0.00010544088538643201,0.0,0.00020544088538643202,1.0,1.0,0.0,2.0,4.835521412923082,4.872594820982593,0.037073408059510794,5.972176045308474,-0.0030208275393678327,23,1,16.551755884298306,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-21 04:30:00,2022-04-21 04:30:00,2022-04-21 16:30:00,long,,,3084.8500000000004,3079.7,,,position_exit,24,-0.0016694490818037755,-0.0018694390651085024,0.00019998998330472695,,,,-0.31766429394503076,-0.35572047635964144,5.819733229846661,-1.0547688206717605,,,,,,,,14,2022-04-21 04:30:00,2022-04-21 04:30:00,2022-04-21 16:30:00,3084.8500000000004,3079.7,1.0,0.0001,9.998998330472694e-05,0.0,0.00019998998330472695,1.0,1.0,0.0,2.0,-0.35572047635964144,-0.31766429394503076,0.03805618241461066,5.819733229846661,-1.0547688206717605,16,3,16.212083316142895,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-25 11:30:00,2022-04-25 11:30:00,2022-04-25 23:30:00,long,,,2862.9,3007.3,,,position_exit,24,0.05043836669111723,0.05022807647280736,0.00021029021830987205,,,,9.193808703969639,9.157353087711197,10.397153472009961,-1.282931062222915,,,,,,,,15,2022-04-25 11:30:00,2022-04-25 11:30:00,2022-04-25 23:30:00,2862.9,3007.3,1.0,0.0001,0.00011029021830987204,0.0,0.00021029021830987205,1.0,1.0,0.0,2.0,9.157353087711197,9.193808703969639,0.03645561625844137,10.397153472009961,-1.282931062222915,17,4,15.70622194234388,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-28 01:00:00,2022-04-28 01:00:00,2022-04-28 13:00:00,short,,,2894.95,2908.2,,,position_exit,24,-0.0048019900273083005,-0.0050008050402198245,0.00019881501291152404,,,,-0.621941144917254,-0.6491183300867364,1.1382696425844083,-2.452560363918983,,,,,,,,16,2022-04-28 01:00:00,2022-04-28 01:00:00,2022-04-28 13:00:00,2894.95,2908.2,1.0,0.0001,9.881501291152403e-05,0.0,0.00019881501291152404,1.0,1.0,0.0,2.0,-0.6491183300867364,-0.621941144917254,0.027177185169482334,1.1382696425844083,-2.452560363918983,1,16,21.304266662986,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-04-29 16:30:00,2022-04-29 16:30:00,2022-04-30 04:30:00,long,,,2814.9,2821.8,,,position_exit,24,0.0024512416071620358,0.002250988722156455,0.0002002528850055807,,,,0.33068972466905194,0.3037083186988809,1.1094879892881857,-1.8499454162645228,,,,,,,,17,2022-04-29 16:30:00,2022-04-29 16:30:00,2022-04-30 04:30:00,2814.9,2821.8,1.0,0.0001,0.00010025288500558069,0.0,0.0002002528850055807,1.0,1.0,0.0,2.0,0.3037083186988809,0.33068972466905194,0.026981405970171075,1.1094879892881857,-1.8499454162645228,19,6,20.865480495063707,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-01 22:30:00,2022-05-01 22:30:00,2022-05-02 10:30:00,short,,,2807.55,2806.0,,,position_exit,24,0.00011064857811238227,-8.901320350496178e-05,0.00019966178161734405,,,,0.0864333234807405,0.05512159737256959,0.2871816876940446,-3.7389382834728684,,,,,,,,18,2022-05-01 22:30:00,2022-05-01 22:30:00,2022-05-02 10:30:00,2807.55,2806.0,1.0,0.0001,9.966178161734404e-05,0.0,0.00019966178161734405,1.0,1.0,0.0,2.0,0.05512159737256959,0.0864333234807405,0.03131172610817091,0.2871816876940446,-3.7389382834728684,24,15,17.93289830334432,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-05 14:30:00,2022-05-05 14:30:00,2022-05-06 02:30:00,long,,,2830.2,2745.8,,,position_exit,24,-0.029821214048477374,-0.030015609298813195,0.0001943952503358215,,,,-5.123157881994531,-5.157517032320647,0.0,-8.598285710717139,,,,,,,,19,2022-05-05 14:30:00,2022-05-05 14:30:00,2022-05-06 02:30:00,2830.2,2745.8,1.0,0.0001,9.43952503358215e-05,0.0,0.0001943952503358215,1.0,1.0,0.0,2.0,-5.157517032320647,-5.123157881994531,0.03435915032611608,0.0,-8.598285710717139,1,9,16.474214135899576,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-07 15:00:00,2022-05-07 15:00:00,2022-05-08 03:00:00,short,,,2694.95,2538.25,,,position_exit,24,0.06077262078940171,0.06056093258362294,0.00021168820577877057,,,,8.99890515556158,8.967952252627336,10.156071325852372,-0.2900093875914976,,,,,,,,20,2022-05-07 15:00:00,2022-05-07 15:00:00,2022-05-08 03:00:00,2694.95,2538.25,1.0,0.0001,0.00011168820577877056,0.0,0.00021168820577877057,1.0,1.0,0.0,2.0,8.967952252627336,8.99890515556158,0.030952902934244683,10.156071325852372,-0.2900093875914976,24,6,17.413229419709435,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,short,,,2532.3,2420.5,,,position_exit,24,0.04519292221625992,0.044984922622411494,0.00020799959384842914,,,,5.785781497198931,5.759571596509563,6.21790381832246,-0.5537375851523024,,,,,,,,21,2022-05-08 22:00:00,2022-05-08 22:00:00,2022-05-09 10:00:00,2532.3,2420.5,1.0,0.0001,0.00010799959384842914,0.0,0.00020799959384842914,1.0,1.0,0.0,2.0,5.759571596509563,5.785781497198931,0.026209900689368213,6.21790381832246,-0.5537375851523024,24,1,19.32323231600189,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,long,,,1908.9,2073.9,,,position_exit,24,0.08643721515008651,0.08621969761904791,0.00021751753103860239,,,,2.9189406868118115,2.9121867887790174,4.051135862302454,-0.2839333213535158,,,,,,,,22,2022-05-12 21:30:00,2022-05-12 21:30:00,2022-05-13 09:30:00,1908.9,2073.9,1.0,0.0001,0.00011751753103860238,0.0,0.00021751753103860239,1.0,1.0,0.0,2.0,2.9121867887790174,2.9189406868118115,0.006753898032794022,4.051135862302454,-0.2839333213535158,16,2,56.52735622395255,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,short,,,2005.65,1981.8,,,position_exit,24,0.011065712622663426,0.010863004675235377,0.0002027079474280491,,,,0.6047199551675995,0.594549250110309,0.9774404306797039,-1.5377889006672854,,,,,,,,23,2022-05-13 23:30:00,2022-05-13 23:30:00,2022-05-14 11:30:00,2005.65,1981.8,1.0,0.0001,0.00010270794742804909,0.0,0.0002027079474280491,1.0,1.0,0.0,2.0,0.594549250110309,0.6047199551675995,0.010170705057290475,0.9774404306797039,-1.5377889006672854,24,4,39.43974363040501,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,long,,,1953.3,1949.7,,,position_exit,24,-0.0018430348640759986,-0.002042702346797598,0.0001996674827215994,,,,-0.18554382389872767,-0.2056784211888051,0.9483350999268589,-2.7058474318565136,,,,,,,,24,2022-05-18 20:00:00,2022-05-18 20:00:00,2022-05-19 08:00:00,1953.3,1949.7,1.0,0.0001,9.96674827215994e-05,0.0,0.0001996674827215994,1.0,1.0,0.0,2.0,-0.2056784211888051,-0.18554382389872767,0.02013459729007744,0.9483350999268589,-2.7058474318565136,2,12,19.402424313324694,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,long,,,1965.5,1949.1,,,position_exit,24,-0.008343932841516244,-0.00854268146781989,0.00019874862630364643,,,,-0.8898605899413162,-0.9111901142038729,0.5751537959376719,-2.4091347678898964,,,,,,,,25,2022-05-20 15:00:00,2022-05-20 15:00:00,2022-05-21 03:00:00,1965.5,1949.1,1.0,0.0001,9.874862630364642e-05,0.0,0.00019874862630364643,1.0,1.0,0.0,2.0,-0.9111901142038729,-0.8898605899413162,0.021329524262556677,0.5751537959376719,-2.4091347678898964,16,6,18.429853153831235,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,long,,,1968.2,1970.1,,,position_exit,24,0.00096534904989376,0.0007651405883544182,0.0002002084615393418,,,,0.13114034460010288,0.10397082604831961,1.6012926288013742,-1.2147737184010496,,,,,,,,26,2022-05-23 22:00:00,2022-05-23 22:00:00,2022-05-24 10:00:00,1968.2,1970.1,1.0,0.0001,0.00010020846153934179,0.0,0.0002002084615393418,1.0,1.0,0.0,2.0,0.10397082604831961,0.13114034460010288,0.027169518551783265,1.6012926288013742,-1.2147737184010496,13,22,14.488295007868793,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-26 03:00:00,2022-05-26 03:00:00,2022-05-26 15:00:00,long,,,1935.9,1850.1,,,position_exit,24,-0.04432047109871384,-0.04451170591352849,0.00019123481481464477,,,,-6.23423102997676,-6.262363542449795,0.9155164449616136,-14.444815020505576,,,,,,,,27,2022-05-26 03:00:00,2022-05-26 03:00:00,2022-05-26 15:00:00,1935.9,1850.1,1.0,0.0001,9.123481481464477e-05,0.0,0.00019123481481464477,1.0,1.0,0.0,2.0,-6.262363542449795,-6.23423102997676,0.02813251247303493,0.9155164449616136,-14.444815020505576,2,20,13.762723836739177,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-05-31 06:00:00,2022-05-31 06:00:00,2022-05-31 18:00:00,long,,,1968.8,1960.0,,,position_exit,24,-0.004469727752946406,-0.00466913873323882,0.00019941098029241378,,,,-0.5801685525359793,-0.6061284581321803,1.9580688648089433,-2.6503154331757406,,,,,,,,28,2022-05-31 06:00:00,2022-05-31 06:00:00,2022-05-31 18:00:00,1968.8,1960.0,1.0,0.0001,9.941098029241377e-05,0.0,0.00019941098029241378,1.0,1.0,0.0,2.0,-0.6061284581321803,-0.5801685525359793,0.025959905596200955,1.9580688648089433,-2.6503154331757406,20,16,15.168005851979059,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-01 14:00:00,2022-06-01 14:00:00,2022-06-02 02:00:00,short,,,1921.0,1827.6,,,position_exit,24,0.04935009608009522,0.049140003004343846,0.00021009307575137193,,,,6.135310454887701,6.110072914451215,10.424772689407668,-0.3153050340841612,,,,,,,,29,2022-06-01 14:00:00,2022-06-01 14:00:00,2022-06-02 02:00:00,1921.0,1827.6,1.0,0.0001,0.00011009307575137192,0.0,0.00021009307575137193,1.0,1.0,0.0,2.0,6.110072914451215,6.135310454887701,0.025237540436486645,10.424772689407668,-0.3153050340841612,13,1,15.223353518417783,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-03 21:30:00,2022-06-03 21:30:00,2022-06-04 09:30:00,short,,,1787.35,1772.15,,,position_exit,24,0.008372319702697473,0.008170746191005218,0.00020157351169225457,,,,1.0163647716472255,0.992462145665598,2.724793713462167,-0.42794306174621144,,,,,,,,30,2022-06-03 21:30:00,2022-06-03 21:30:00,2022-06-04 09:30:00,1787.35,1772.15,1.0,0.0001,0.00010157351169225457,0.0,0.00020157351169225457,1.0,1.0,0.0,2.0,0.992462145665598,1.0163647716472255,0.023902625981627505,2.724793713462167,-0.42794306174621144,10,1,14.955260575752867,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-07 00:00:00,2022-06-07 00:00:00,2022-06-07 12:30:00,long,,,1808.0,1749.6,,,position_exit,25,-0.03230088495575256,-0.03249374039048647,0.00019285543473390732,,,,-4.442766331512472,-4.4702749668801935,0.03803738297527796,-6.32181305049119,,,,,,,,31,2022-06-07 00:00:00,2022-06-07 00:00:00,2022-06-07 12:30:00,1808.0,1749.6,1.0,0.0001,9.285543473390731e-05,0.0,0.00019285543473390732,1.0,1.0,0.0,2.0,-4.4702749668801935,-4.442766331512472,0.02750863536772102,0.03803738297527796,-6.32181305049119,1,4,13.144963214871284,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-11 08:30:00,2022-06-11 08:30:00,2022-06-11 20:30:00,long,,,1577.5,1521.65,,,position_exit,24,-0.03540412044373964,-0.035598031458319745,0.00019391101458010596,,,,-4.026784017459481,-4.049531561909051,2.5126843869017508,-5.584143637461728,,,,,,,,32,2022-06-11 08:30:00,2022-06-11 08:30:00,2022-06-11 20:30:00,1577.5,1521.65,1.0,0.0001,9.391101458010595e-05,0.0,0.00019391101458010596,1.0,1.0,0.0,2.0,-4.049531561909051,-4.026784017459481,0.02274754444956971,2.5126843869017508,-5.584143637461728,2,14,13.869628904317537,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-15 01:30:00,2022-06-15 01:30:00,2022-06-15 13:30:00,short,,,1219.25,1137.95,,,position_exit,24,0.06235429854855301,0.06214066964394371,0.00021362890460929762,,,,2.8163874198860133,2.8079399897219393,7.14143009359781,-0.03810610285208315,,,,,,,,33,2022-06-15 01:30:00,2022-06-15 01:30:00,2022-06-15 13:30:00,1219.25,1137.95,1.0,0.0001,0.00011362890460929762,0.0,0.00021362890460929762,1.0,1.0,0.0,2.0,2.8079399897219393,2.8163874198860133,0.00844743016407386,7.14143009359781,-0.03810610285208315,15,1,28.866767201825656,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-18 20:00:00,2022-06-18 20:00:00,2022-06-19 08:00:00,long,,,900.1500000000001,960.45,,,position_exit,24,0.06698883519413346,0.06677614791034725,0.00021268728378620594,,,,3.49172616230255,3.4813013619543023,6.404393259546634,-0.7875203284795222,,,,,,,,34,2022-06-18 20:00:00,2022-06-18 20:00:00,2022-06-19 08:00:00,900.1500000000001,960.45,1.0,0.0001,0.00011268728378620593,0.0,0.00021268728378620594,1.0,1.0,0.0,2.0,3.4813013619543023,3.49172616230255,0.010424800348247573,6.404393259546634,-0.7875203284795222,5,1,17.269395478663856,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-19 20:00:00,2022-06-19 20:00:00,2022-06-20 08:00:00,long,,,1124.1,1114.45,,,position_exit,24,-0.008584645494173149,-0.00877969861889527,0.0001950531247221221,,,,-0.44939713475336585,-0.4598669237518377,1.5251560790852787,-3.3739712344955164,,,,,,,,35,2022-06-19 20:00:00,2022-06-19 20:00:00,2022-06-20 08:00:00,1124.1,1114.45,1.0,0.0001,9.50531247221221e-05,0.0,0.0001950531247221221,1.0,1.0,0.0,2.0,-0.4598669237518377,-0.44939713475336585,0.010469788998471827,1.5251560790852787,-3.3739712344955164,1,13,21.47321211848823,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-20 20:00:00,2022-06-20 20:00:00,2022-06-21 08:00:00,long,,,1116.85,1156.05,,,position_exit,24,0.03509871513632157,0.03489247569011056,0.00020623944621100954,,,,1.8791237500617795,1.8684161002645525,2.3680794197207136,-1.3038817857571428,,,,,,,,36,2022-06-20 20:00:00,2022-06-20 20:00:00,2022-06-21 08:00:00,1116.85,1156.05,1.0,0.0001,0.00010623944621100953,0.0,0.00020623944621100954,1.0,1.0,0.0,2.0,1.8684161002645525,1.8791237500617795,0.010707649797227018,2.3680794197207136,-1.3038817857571428,24,4,20.860786842117918,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-06-25 15:30:00,2022-06-25 15:30:00,2022-06-26 03:30:00,long,,,1183.05,1232.6,,,position_exit,24,0.04188326782469032,0.04167480439330551,0.00020846343138480883,,,,3.7422512672384243,3.7243813565958153,5.44533433638529,-0.27566533048273967,,,,,,,,37,2022-06-25 15:30:00,2022-06-25 15:30:00,2022-06-26 03:30:00,1183.05,1232.6,1.0,0.0001,0.00010846343138480882,0.0,0.00020846343138480883,1.0,1.0,0.0,2.0,3.7243813565958153,3.7422512672384243,0.01786991064260917,5.44533433638529,-0.27566533048273967,12,1,13.240692957681896,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-07-02 00:00:00,2022-07-02 00:00:00,2022-07-02 12:00:00,long,,,1061.6,1045.25,,,position_exit,24,-0.01540128108515415,-0.015597927256499666,0.00019664617134551587,,,,-1.169712025879465,-1.184901827551314,0.13950693886637852,-2.5433188085636185,,,,,,,,38,2022-07-02 00:00:00,2022-07-02 00:00:00,2022-07-02 12:00:00,1061.6,1045.25,1.0,0.0001,9.664617134551587e-05,0.0,0.00019664617134551587,1.0,1.0,0.0,2.0,-1.184901827551314,-1.169712025879465,0.015189801671848892,0.13950693886637852,-2.5433188085636185,1,18,13.97779935425296,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-07-05 02:00:00,2022-07-05 02:00:00,2022-07-05 14:00:00,long,,,1145.15,1100.05,,,position_exit,24,-0.03938348687944759,-0.039575076679473575,0.00019158980002598192,,,,-4.546625949901147,-4.56971494638243,2.706805027823614,-5.968076634903487,,,,,,,,39,2022-07-05 02:00:00,2022-07-05 02:00:00,2022-07-05 14:00:00,1145.15,1100.05,1.0,0.0001,9.158980002598191e-05,0.0,0.00019158980002598192,1.0,1.0,0.0,2.0,-4.56971494638243,-4.546625949901147,0.023088996481282854,2.706805027823614,-5.968076634903487,8,23,9.919443670306924,atr_48,0.0,fractional_return,R,False
ETHUSD,2022-07-06 13:00:00,2022-07-06 13:00:00,2022-07-07 01:00:00,long,,,1141.55,1184.45,,,position_exit,24,0.03758048267706182,0.03737306454776457,0.00020741812929725434,,,,3.5042077811168033,3.4855586977017268,5.011262176492212,-1.2252474759149636,,,,,,,,40,2022-07-06 13:00:00,2022-07-06 13:00:00,2022-07-07 01:00:00,1141.55,1184.45,1.0,0.0001,0.00010741812929725433,0.0,0.00020741812929725434,1.0,1.0,0.0,2.0,3.4855586977017268,3.5042077811168033,0.018649083415076356,5.011262176492212,-1.2252474759149636,20,1,12.242424730398753,atr_48,0.0,fractional_return,R,False
