probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.046, 0.183]","(0.046, 0.183]",31,0.1321982414491715,0.5483870967741935,0.047832540869763504,0.047832540869763504,0.17278783458233796,3.2663034456550832,-2.868597550247896,3.2184709047853186,1.0327132366480754,0.014278890341504084,24.0
"(0.183, 0.228]","(0.183, 0.228]",31,0.20908581297243795,0.6451612903225806,0.6629486467028175,0.6629486467028175,0.5491602615469624,3.36546767763191,-2.1109099004844425,2.702519030929092,1.688975027899551,0.6219080916536817,24.161290322580644
"(0.228, 0.264]","(0.228, 0.264]",31,0.24436347138497136,0.6774193548387096,1.096227760745239,1.096227760745239,1.278532638214987,4.502691862856778,-2.7225512821219477,3.4064641021115394,1.866620444721385,1.0590627884767991,24.0
"(0.264, 0.308]","(0.264, 0.308]",31,0.2830290986645606,0.5806451612903226,-0.6402829179331837,-0.6402829179331837,0.7255781777001683,3.11782924342596,-4.458129330216759,3.758112161359144,0.7218364801985134,-0.6878345128170997,24.129032258064516
"(0.308, 0.69]","(0.308, 0.69]",31,0.5912739913309774,0.6774193548387096,0.587681571568807,0.587681571568807,1.50908236801548,3.0535741705621944,-2.645998635755505,2.4658925989933866,1.566174063969394,0.5493248483052752,24.161290322580644
"(0.69, 0.718]","(0.69, 0.718]",31,0.7031809399204869,0.5161290322580645,0.27976034309919406,0.27976034309919406,0.17769335052232915,2.93505823686036,-3.0906404545324913,2.655297893761166,1.1991103667710432,0.23745528251674405,24.032258064516128
"(0.718, 0.74]","(0.718, 0.74]",31,0.7282878602704694,0.5806451612903226,1.5136857582795042,1.5136857582795042,1.0167650937470118,3.5753612490009035,-2.2935453655167373,2.061675490721399,2.784397101905739,1.478039573713659,24.032258064516128
"(0.74, 0.763]","(0.74, 0.763]",31,0.750405196220644,0.6451612903225806,1.1620874849028826,1.1620874849028826,0.6621097370603739,4.273018556337378,-3.115645859454187,3.110931071434495,1.9012205754469027,1.118492850347462,24.0
"(0.763, 0.827]","(0.763, 0.827]",31,0.7901990721302647,0.5161290322580645,0.47632702711504565,0.47632702711504565,0.10397082604831977,2.87040209043444,-2.782601947508581,2.394075063319394,1.4572897607554198,0.4396819877342765,24.06451612903226
"(0.827, 0.968]","(0.827, 0.968]",31,0.8693445344125071,0.5161290322580645,0.6267736581721575,0.6267736581721575,0.049803994307836066,3.284706941437332,-2.376815496879401,2.6579332832651756,1.6856558830711654,0.5833523431562934,24.451612903225808
