name,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,annualization_mode,metric_scope,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,gross_return_sum,net_return_sum,cost_return_sum,conventional_sharpe,return_over_vol_sharpe,sharpe_legacy_alias,bar_return_profit_factor,profit_factor_scope,bankrupt,bankruptcy_time,drawdown_guard_trigger_count,liquidate_at_end,terminal_open_exposure,terminal_liquidation_turnover,trade_count,trade_rate,active_rows,long_rate,short_rate,flat_rate
model_strategy,-0.24319747057350816,-0.10547387266928077,0.06456787650037295,-1.633534791386109,-2.5013727379355095,-0.4066876332062611,-0.25934861072057047,0.7738061984156778,0.2962507682851875,fixed_periods,bar_returns,0.0136986301369863,600.0,0.03705447303375875,-0.24319747057350816,0.31499999999999995,0.2802519436072669,7.563241915542593,0.04154568414088833,-0.2734543158591117,0.31499999999999995,-1.694057978552429,-1.633534791386109,return_over_vol_sharpe,0.7738061984156778,bar_returns,False,,0.0,False,0.0,0.0,1200.0,0.0273972602739726,1797.0,0.023493150684931508,0.017534246575342465,0.9589726027397261
buy_and_hold,0.0879268658743324,0.03428417690520069,0.3327428008330022,0.10303506738349337,0.3753396544822443,0.07070537604377966,-0.48488783772216226,1.0067831883318779,0.507216116375651,fixed_periods,bar_returns,1.1415525114155251e-05,0.5,0.08821252166128346,0.0879268658743324,0.0002625,0.00028565578695105565,0.003238268009704003,0.22299021411080194,0.22272771411080194,0.0002625,0.2677475979083137,0.10303506738349337,return_over_vol_sharpe,1.0067831883318779,bar_returns,False,,0.0,False,0.5,0.0,1.0,2.2831050228310503e-05,43800.0,1.0,0.0,0.0
random_sign_same_rate,-0.46111621667176617,-0.2190952836259481,0.05058726639479626,-4.331036231846789,-5.839360341099235,-0.4734103635245545,-0.4628020434423469,0.4964334731783697,0.21232546942705827,fixed_periods,bar_returns,0.023493150684931508,1029.0,-0.07498125720069071,-0.46111621667176617,0.540225,0.38613495947107546,5.149753070124816,-0.07481714515665672,-0.6150421451566567,0.540225,-4.863217081996145,-4.331036231846789,return_over_vol_sharpe,0.4964334731783697,bar_returns,False,,0.0,False,0.0,0.0,2058.0,0.046986301369863016,1781.0,0.023926940639269405,0.0167351598173516,0.959337899543379
volatility_regime_only,-0.3705481463696596,-0.16903064725207884,0.19952194342346513,-0.8471782318866472,-1.1605854872588044,-0.39747509530247,-0.4252609767247182,0.9682754559374338,0.48120514865018793,fixed_periods,bar_returns,0.017077625570776255,748.0,-0.06763870938968775,-0.3705481463696596,0.3927,0.30290943697997186,4.478344423084952,-0.02044876987967359,-0.41314876987967336,0.3927,-0.8282773569477657,-0.8471782318866472,return_over_vol_sharpe,0.9682754559374338,bar_returns,False,,0.0,False,0.0,0.0,1496.0,0.03415525114155251,16875.0,0.3852739726027397,0.0,0.6147260273972602
simple_trend,-0.48519875547658553,-0.2332463796446922,0.2153337673547819,-1.0831853383236343,-1.5990276250964655,-0.43080411998819995,-0.5414209586739351,0.9630605033649966,0.47089262613195343,fixed_periods,bar_returns,0.023858447488584476,1045.0,-0.10839938237467661,-0.48519875547658553,0.5486249999999999,0.3767993731019089,3.476028782152303,-0.05738855051707803,-0.6060135505170778,0.5486249999999999,-1.125719496689278,-1.0831853383236343,return_over_vol_sharpe,0.9630605033649966,bar_returns,False,,0.0,False,0.0,0.0,2090.0,0.04771689497716895,43800.0,0.5080593607305937,0.4919406392694064,0.0
