fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.07217150443822962,0.3214691912790477,0.3239078275682805,0.9924712029729547,1.4306967171041944,3.281378673618762,-0.09796772127019582,1.0524113326102,0.4800469483568075,0.015525114155251141,68.0,0.08959909774607078,0.08279909774607079,0.0068000000000000005,0.006799999999999987,0.07589362137631797,68.0,0.015525114155251141
1,0.33875203411546684,2.2121851857658554,0.5321537367099078,4.157041533604377,6.465906317612939,13.642586733193617,-0.1621529134488413,1.128899906838109,0.492827868852459,0.01780821917808219,78.0,0.33473700303005205,0.326937003030052,0.0078000000000000005,0.007800000000000029,0.02330187559007252,76.0,0.017351598173515982
2,0.312025818343457,1.9632584061517888,0.3516261382947554,5.583368789569508,9.330697292944645,28.554844952212,-0.06875395084222669,1.232238570714364,0.4937655860349127,0.014611872146118721,64.0,0.2932526837185033,0.28685268371850337,0.0064,0.006399999999999961,0.021824182199619475,64.0,0.014611872146118721
3,0.06711360762462815,0.29670931881213924,0.2524125381898253,1.1754935826088038,1.8181529374874814,2.9724273214924084,-0.09982054621378134,1.0687607109738715,0.4845360824742268,0.01598173515981735,70.0,0.07988945668829128,0.07288945668829128,0.007,0.007000000000000006,0.08762107404625685,70.0,0.01598173515981735
4,-0.0002023029548409161,-0.0008089662935669706,0.16386780943850254,-0.004936700480337873,-0.00687239475020215,-0.01017104823846327,-0.07953617705869775,1.004239416869346,0.49722991689750695,0.013242009132420091,58.0,0.008954374352567185,0.003154374352567199,0.0058000000000000005,0.005799999999999986,0.6477281127226006,58.0,0.013242009132420091
5,-0.05018717649316706,-0.18613548209349517,0.16570044365474054,-1.1233251884426685,-1.4860564507844094,-1.5715408554340053,-0.11844138919448643,0.9331481852469931,0.4766355140186916,0.0136986301369863,60.0,-0.042051798771880256,-0.04805179877188025,0.006000000000000001,0.0059999999999999915,0.14268117358185778,60.0,0.0136986301369863
6,-0.06883975035913381,-0.24820797864390054,0.1858082260245983,-1.3358287948513186,-1.7249792291472406,-2.323745549773992,-0.10681375104431778,0.9315417306533654,0.47719298245614034,0.015525114155251141,68.0,-0.06019635191279804,-0.06699635191279801,0.0068000000000000005,0.006799999999999973,0.11296365616724835,67.0,0.015296803652968037
7,0.13647734079383156,0.6681808237939246,0.25635200558573296,2.6064973522138564,3.8166335052552633,7.268333088324145,-0.09193040765664562,1.123698401345019,0.4864091559370529,0.012785388127853882,56.0,0.1417493251973191,0.1361493251973191,0.005600000000000001,0.005599999999999994,0.03950636091004061,55.0,0.012557077625570776
8,0.13687043321250392,0.670490027900839,0.23937561038604493,2.80099558522077,4.00870477031822,8.49738766158028,-0.078905430069098,1.1446149318833987,0.48717948717948717,0.01141552511415525,50.0,0.14044665950149648,0.1354466595014965,0.005000000000000001,0.004999999999999977,0.03560070433677154,49.0,0.011187214611872146
9,0.49390493806305646,3.980716828680312,0.2988240933199942,13.321271335432723,26.60733709628994,82.0606878141128,-0.04850942558143789,1.4721602032971146,0.5170370370370371,0.012328767123287671,54.0,0.4177668577430421,0.4123668577430421,0.0054,0.005400000000000016,0.012925869776202794,53.0,0.012100456621004566
