probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.215, 0.335]","(0.215, 0.335]",79,0.30020353763918334,0.5822784810126582,0.13660492455162862,0.13660492455162862,0.4946034488517896,3.9982122183484656,-3.751649099589177,3.8616072937968373,1.073741536185852,0.09249426981028568,35.91139240506329
"(0.335, 0.362]","(0.335, 0.362]",79,0.35054448775098296,0.6075949367088608,0.6456168251105516,0.6456168251105516,1.117133424735569,4.6230093504660745,-3.4675373435781607,3.9773925253555236,1.3687429063358039,0.6031796272493144,34.265822784810126
"(0.362, 0.379]","(0.362, 0.379]",78,0.3705571847848403,0.4358974358974359,-1.5585101257994,-1.5585101257994,-0.32277334823307635,3.3441857422121983,-4.345404405408559,4.902695868011597,0.4670184867043279,-1.5988016195181494,32.62820512820513
"(0.379, 0.393]","(0.379, 0.393]",79,0.38635051175008844,0.5063291139240507,-0.42229245828820117,-0.42229245828820117,0.10453463366639112,3.2615214093868845,-3.6484166626151584,3.683813867675086,0.7877340620406418,-0.4622925877091124,32.56962025316456
"(0.393, 0.403]","(0.393, 0.403]",78,0.3987595431315593,0.46153846153846156,-0.8878172295628244,-0.8878172295628244,-0.444325238571245,3.190743494247308,-3.899061702441006,4.078560723810132,0.633691600218069,-0.9267426463560727,31.615384615384617
"(0.403, 0.413]","(0.403, 0.413]",79,0.40757562314407736,0.4936708860759494,-0.20447451885804335,-0.20447451885804335,-0.1107653276661345,2.98842025622392,-2.9477857120766817,3.192894775081964,0.8716194220775475,-0.24304722702678205,31.60759493670886
"(0.413, 0.422]","(0.413, 0.422]",78,0.4170005329144307,0.48717948717948717,0.037648587935155166,0.037648587935155166,-0.13078613211458276,2.8223729077305126,-2.6009509407044655,2.784724319795358,1.035005258722463,-0.004902492214949405,31.243589743589745
"(0.422, 0.431]","(0.422, 0.431]",79,0.42707814031009433,0.5063291139240507,0.024131484662960348,0.024131484662960348,0.045286097266178174,4.434088247819664,-3.1831279390892604,4.409956763156706,1.0122240591007463,-0.014168397969442801,33.55696202531646
"(0.431, 0.438]","(0.431, 0.438]",78,0.4350826193888982,0.5128205128205128,0.26371603052467935,0.26371603052467935,0.15804805096058747,3.547236053453441,-2.849659166797743,3.2835200229287604,1.1830687821565353,0.21976733050228803,33.08974358974359
"(0.438, 0.679]","(0.438, 0.679]",79,0.551307622767702,0.5569620253164557,0.36863433142588675,0.36863433142588675,0.3018512927694834,3.6582896749624774,-2.978277113440485,3.28965534353659,1.2376041137669647,0.3270365386438034,26.772151898734176
