probability_bucket,decile,trade_count,avg_pred_prob,actual_win_rate,avg_realized_r,avg_trade_r,median_trade_r,avg_mfe_r,avg_mae_r,avg_giveback_r,profit_factor,expected_r_after_cost,avg_bars_held
"(0.0896, 0.181]","(0.0896, 0.181]",31,0.14425402014486252,0.6129032258064516,0.8050515645041655,0.8050515645041655,0.5945492501103102,3.820281816992637,-2.728927700194364,3.015230252488471,1.7284527976865947,0.7674263833558352,24.0
"(0.181, 0.221]","(0.181, 0.221]",31,0.20353923209251895,0.4838709677419355,0.2640648389073928,0.2640648389073928,-0.09826203503089656,3.6024861269796866,-2.609869525417433,3.3384212880722934,1.245173374692829,0.22589645117993432,24.129032258064516
"(0.221, 0.251]","(0.221, 0.251]",31,0.23644481214784807,0.5806451612903226,0.29266103705535207,0.29266103705535207,1.078332155673431,4.223297852152197,-3.53452575596894,3.9306368150968454,1.1490327061647643,0.2452784641007415,24.258064516129032
"(0.251, 0.29]","(0.251, 0.29]",30,0.26910476287206014,0.6666666666666666,0.3241367362444611,0.3241367362444611,1.1439862811781012,3.376996713606945,-2.999598256008246,3.0528599773624836,1.222722026819658,0.2781050170701858,24.0
"(0.29, 0.67]","(0.29, 0.67]",31,0.4531716069867534,0.5483870967741935,-0.4760078517683109,-0.4760078517683109,0.11943887454474966,2.3375119102984234,-3.2251193698027594,2.813519762066735,0.7043682083998749,-0.5156981724587096,24.129032258064516
"(0.67, 0.701]","(0.67, 0.701]",31,0.6886703775775048,0.5161290322580645,-0.11689187177308853,-0.11689187177308853,0.183832165748501,2.752174197676066,-2.833651457882516,2.8690660694491537,0.9184665228404639,-0.15078111394088733,24.096774193548388
"(0.701, 0.729]","(0.701, 0.729]",30,0.715092823902766,0.4,-1.1041718248980272,-1.1041718248980272,-0.5705997123125843,2.116811514508915,-3.73526794749705,3.220983339406941,0.42660741445094136,-1.1414800151975881,24.4
"(0.729, 0.757]","(0.729, 0.757]",31,0.7401463850851981,0.6774193548387096,1.4598318360879923,1.4598318360879923,0.48818860263366526,3.6884927131413514,-2.2378847624508618,2.2286608770533585,3.362587573682233,1.4244113435203942,24.032258064516128
"(0.757, 0.806]","(0.757, 0.806]",31,0.7787190252734769,0.4838709677419355,0.6291226665875823,0.6291226665875823,-0.037452172947640756,2.5867706522326466,-2.635962734572725,1.9576479856450648,1.7998246930580142,0.589046817543335,24.29032258064516
"(0.806, 0.951]","(0.806, 0.951]",31,0.8532273654014834,0.5483870967741935,1.7270860768770349,1.7270860768770349,0.717998298855147,4.799075664268792,-2.3032964902187962,3.071989587391757,3.142096472259817,1.681079553352996,24.129032258064516
