trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
0,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2773.0,2821.3,2773.0,2821.3,24,1.0,0.017417958889289542,0.017214665763794157,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.420108841612632,2.4482202903293326,0.02811144871670068,3.236415435559567,-0.36495209296833714,7,2,position_exit,19.728616820467124,atr_48,True,True,False,True,False,True,False,True,False,False,0.8163065939469352,0.7477744714173883,0.7477744714173883,0.36495209296833714,0.755243182182312,True
1,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,3049.5,3099.45,3049.5,3099.45,24,1.0,-0.01677584747175176,-0.016971814464463608,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.5205992372830193,-2.4901934517727846,0.030405785510234772,2.2608663270850045,-4.00574662362252,16,20,position_exit,20.058682575219244,atr_48,True,True,True,True,True,True,True,True,True,True,4.781465564368023,-1.1148820286659298,-1.1148820286659298,4.00574662362252,0.09939734637737274,True
2,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,3125.0,3120.15,3125.0,3120.15,24,1.0,0.001236421651939823,0.001036251670329058,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.21152568091455873,0.2428164621149379,0.03129078120037918,2.080211134201217,-0.4080317868529491,3,22,position_exit,19.973934047783576,atr_48,True,True,False,True,False,True,False,True,False,False,1.8686854532866584,0.10168471720818029,0.10168471720818029,0.4080317868529491,0.28599464893341064,True
3,ETHUSD,long,2022-03-28 13:30:00,2022-03-28 13:30:00,2022-03-29 01:30:00,3380.3,3390.8500000000004,3380.3,3390.8500000000004,24,1.0,0.003121024761115976,0.0029208542905958534,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5954139873923537,0.6361814601860376,0.04076747279368391,3.1477414428161588,-3.7899530590229387,12,20,position_exit,16.58331884886281,atr_48,True,True,False,True,False,True,False,True,False,False,2.552327455423805,0.18915593869732217,0.18915593869732217,3.7899530590229387,0.7839332818984985,True
4,ETHUSD,short,2022-03-30 11:00:00,2022-03-30 11:00:00,2022-03-30 23:00:00,3413.3,3391.65,3413.3,3391.65,24,1.0,0.005836750693178461,0.005635550367325326,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.9883816260852935,1.0205616069919503,0.0321799809066569,2.976834433327551,-1.6239421413797854,8,14,position_exit,21.213809976462162,atr_48,True,True,False,True,False,True,False,True,False,False,1.9884528072422576,0.33202438638163206,0.33202438638163206,1.6239421413797854,0.14130936563014984,True
5,ETHUSD,short,2022-04-02 13:30:00,2022-04-02 13:30:00,2022-04-03 01:30:00,3505.15,3441.1,3505.15,3441.1,24,1.0,0.018075744278278183,0.017871496748207205,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.810488407956623,2.8415897295507992,0.031101321594176286,4.041667827667085,-0.2661910753677556,24,1,position_exit,22.540199710718007,atr_48,True,True,False,True,False,True,False,True,False,False,1.2311794197104624,0.6953783754116383,0.6953783754116383,0.2661910753677556,0.2942747473716736,True
6,ETHUSD,short,2022-04-04 00:00:00,2022-04-04 00:00:00,2022-04-04 12:00:00,3490.7,3487.4,3490.7,3487.4,24,1.0,0.000739340999930338,0.0005389783281821714,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.11943887454474966,0.1514871230572293,0.03204824851247964,1.8912937787752535,-0.9731900026707783,21,15,position_exit,21.78402978022787,atr_48,True,True,False,True,False,True,False,False,False,False,1.7718549042305038,0.06315194174756646,0.06315194174756646,0.9731900026707783,0.2918648421764374,True
7,ETHUSD,short,2022-04-07 11:00:00,2022-04-07 11:00:00,2022-04-07 23:30:00,3229.0,3228.0,3229.0,3228.0,25,1.0,-0.0003524660134355262,-0.0005520349995077334,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.014047214325983794,0.03965899019193618,0.025611775865952386,2.7483680203011844,-1.552649466014305,9,2,position_exit,25.21496374870707,atr_48,True,True,False,True,False,True,False,True,False,False,2.7343208059752007,0.0051111111111110975,0.0051111111111110975,1.552649466014305,0.29566171765327454,True
8,ETHUSD,short,2022-04-11 14:00:00,2022-04-11 14:00:00,2022-04-12 02:00:00,3026.6,2956.6,3026.6,2956.6,24,1.0,0.022935586803065178,0.02273156427770129,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.6051773123944533,3.6366247652934165,0.03144745289896301,3.958725815933681,-0.701349061878016,15,10,position_exit,19.248617747988124,atr_48,True,True,False,True,False,True,False,True,False,False,0.3535485035392276,0.9106913385826794,0.9106913385826794,0.701349061878016,0.2836698293685913,True
9,ETHUSD,long,2022-04-12 19:00:00,2022-04-12 19:00:00,2022-04-13 07:00:00,2976.4,3058.3,2976.4,3058.3,24,1.0,0.027516462841015388,0.027311275531514134,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,3.6717907479310306,3.698674102260624,0.026883354329593427,4.242862416451603,-0.3928994467602979,21,3,position_exit,22.143070120707023,atr_48,True,True,False,True,False,True,False,True,False,False,0.5710716685205721,0.8654041511442241,0.8654041511442241,0.3928994467602979,0.7547519207000732,True
10,ETHUSD,short,2022-04-14 01:30:00,2022-04-14 01:30:00,2022-04-14 13:30:00,3140.2,3047.1,3140.2,3047.1,24,1.0,0.030203035897709896,0.029998484809878656,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,4.730865209002453,4.762995733605392,0.03213052460293806,4.929265724305879,-0.2148719879822123,24,1,position_exit,19.5465218125499,atr_48,True,True,False,True,False,True,False,True,False,False,0.19840051530342606,0.959750492994296,0.959750492994296,0.2148719879822123,0.2177882343530655,True
11,ETHUSD,short,2022-04-18 10:00:00,2022-04-18 10:00:00,2022-04-18 22:00:00,2918.6,3039.7,2918.6,3039.7,24,1.0,-0.04044367698213791,-0.040635474714625364,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-8.45009594099719,-8.40956060888638,0.04053533211081058,1.5833029057193007,-9.22898930570604,12,23,position_exit,14.400276736460354,atr_48,True,True,True,True,True,True,True,False,False,True,10.03339884671649,-5.3370052631579545,-5.3370052631579545,9.22898930570604,0.23315344750881195,True
