fold,cumulative_return,annualized_return,annualized_vol,sharpe,sortino,calmar,max_drawdown,profit_factor,hit_rate,avg_turnover,total_turnover,gross_pnl,net_pnl,total_cost,cost_drag,cost_to_gross_pnl,trade_count,trade_rate
0,0.07933345190015606,0.3571334334548055,0.4023232594630359,0.8876778189047699,1.1580452518852509,3.255925533648173,-0.10968722403630882,1.0544461500718543,0.5026910656620022,0.016894977168949773,74.0,0.10431248762302281,0.09691248762302282,0.0074,0.00739999999999999,0.0709406914610552,73.0,0.016666666666666666
1,0.19020661438054032,1.0067322850891989,0.5354129000413009,1.8802914255736853,2.922247644768772,7.421131044450466,-0.1356575270075624,1.0818530898649463,0.4742489270386266,0.016894977168949773,74.0,0.21716253505766558,0.20976253505766557,0.0073999999999999995,0.007400000000000018,0.034075859346710036,73.0,0.016666666666666666
2,0.43770617980116877,3.272485111719522,0.3691662194457892,8.864530228774292,15.756013901582856,47.59704819333315,-0.06875395084222669,1.297807928597993,0.49454545454545457,0.015296803652968037,67.0,0.3865696491653009,0.3798696491653009,0.0067,0.006699999999999984,0.01733193491642955,66.0,0.015068493150684932
3,0.08228852801513709,0.37205720976185863,0.24170677920168554,1.539291578791035,2.2860751752350215,3.2082820013770825,-0.11596773899618595,1.084569211085902,0.4988558352402746,0.01598173515981735,70.0,0.09337036790210795,0.08637036790210795,0.007,0.007000000000000006,0.074970251882685,70.0,0.01598173515981735
4,0.08104251458878542,0.3657496435643357,0.21193566073313794,1.7257579130341592,2.596008070012319,5.231839598130081,-0.06990842068152447,1.1068542750501076,0.4854771784232365,0.013242009132420091,58.0,0.08932980864258266,0.08352980864258269,0.0058000000000000005,0.005799999999999972,0.06492793489804025,58.0,0.013242009132420091
5,-0.05782872175586573,-0.2120122914885273,0.14475686233265703,-1.4646096086368232,-1.8923807450663281,-2.3348568172682658,-0.09080312330953866,0.9139718879205619,0.4732824427480916,0.014155251141552512,62.0,-0.0507413518896036,-0.05694135188960359,0.006200000000000001,0.00619999999999999,0.12218830931996352,62.0,0.014155251141552512
6,-0.03209742779501856,-0.12233945339068097,0.19233564050694724,-0.6360727167789895,-0.8608986447429887,-1.5837044499581583,-0.07724891686318947,0.9714968566168949,0.48109965635738833,0.01598173515981735,70.0,-0.020993913144831455,-0.02799391314483144,0.007000000000000001,0.006999999999999985,0.3334299780945483,70.0,0.01598173515981735
7,0.05788377509541176,0.25242528058671465,0.22030972988384312,1.14577454531765,1.6354251179791195,2.721284393755963,-0.09275961055959792,1.0650322777765022,0.4899536321483771,0.011872146118721462,52.0,0.06753793407420816,0.062337934074208165,0.005200000000000001,0.005199999999999996,0.07699376759565128,51.0,0.011643835616438357
8,0.17850891630945376,0.9289967260772818,0.28039436908181264,3.3131789668936675,5.100263136944412,12.090865801416788,-0.07683459078409616,1.179138406618133,0.5141903171953256,0.010958904109589041,48.0,0.17883300765344579,0.17403300765344581,0.0048000000000000004,0.004799999999999971,0.026840682617728782,48.0,0.010958904109589041
9,0.5214874170966737,4.358872942357663,0.2921408211876631,14.920451461172709,31.71250491215793,93.82951423288722,-0.04645524361917541,1.6069003851210697,0.5347222222222222,0.010502283105022832,46.0,0.43476106071149245,0.43016106071149246,0.0046,0.004599999999999993,0.01058052437463474,46.0,0.010502283105022832
