rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,154750.92482233047,0.12708315243095092,gain,asset,0
2,vol_rolling_192,136240.5791196823,0.1118822540377428,gain,asset,0
3,bollinger_bandwidth,125608.01604604721,0.10315067692200146,gain,asset,0
4,ema_trend_48_192,107122.94900608063,0.08797053764313467,gain,asset,0
5,vol_rolling_96,84830.90202665329,0.06966406478982548,gain,asset,0
6,atr_over_price_48,76889.07178640366,0.06314214691333378,gain,asset,0
7,bollinger_bandwidth_rank_192,72629.70427560806,0.059644307716215345,gain,asset,0
8,atr_pct_rank_192,58487.36434459686,0.048030463448425376,gain,asset,0
9,vol_rolling_48,56921.17870759964,0.04674429466933602,gain,asset,0
10,vol_rolling_24,42316.04932308197,0.03475040263943463,gain,asset,0
11,mama_minus_fama_over_atr,39936.079218387604,0.03279594515271377,gain,asset,0
12,close_over_bb_upper_192,37721.97018432617,0.030977694591707936,gain,asset,0
13,close_over_bb_mid_192,31737.132950782776,0.026062880781722385,gain,asset,0
14,ret_48,31517.71593284607,0.025882693126182302,gain,asset,0
15,bollinger_percent_b,26173.099053382874,0.021493635274943895,gain,asset,0
16,distance_from_ema96_atr,22297.833855628967,0.018311225099354077,gain,asset,0
17,atr_pct,18798.035225868225,0.015437152176984454,gain,asset,0
18,ret_24,13580.045643806458,0.011152082047667967,gain,asset,0
19,ret_16,11374.738816261292,0.009341059954948957,gain,asset,0
20,roofing_filter_over_atr,10858.123871803284,0.008916810110820138,gain,asset,0
21,rolling_return_48,10228.879389762878,0.00840006765826753,gain,asset,0
22,close_minus_decycler_over_atr,6541.197853088379,0.005371703237311359,gain,asset,0
23,distance_from_ema24_atr,6203.376079559326,0.005094280301137139,gain,asset,0
24,ema_alignment_score,5175.333795547485,0.004250040730778931,gain,asset,0
25,frama_slope_over_atr,3367.0900712013245,0.002765091202256088,gain,asset,0
26,decycler_slope_over_atr,3291.2359046936035,0.002702798930879417,gain,asset,0
27,rolling_return_24,2667.7386903762817,0.0021907761974558054,gain,asset,0
28,instantaneous_trendline_slope_over_atr,2315.0246210098267,0.0019011235450189902,gain,asset,0
29,ret_4,1706.6166100502014,0.001401492230467798,gain,asset,0
30,supersmoother_slope_over_atr,1615.6425757408142,0.0013267833582418522,gain,asset,0
31,lag_close_ret_24,1307.8980207443237,0.0010740601629697377,gain,asset,0
32,upper_wick_ratio,1263.351957321167,0.0010374784483550864,gain,asset,0
33,close_ret_robust_z_192,1207.149661064148,0.000991324507818703,gain,asset,0
34,lag_close_ret_2,1177.1398153305054,0.0009666800941961259,gain,asset,0
35,lag_close_ret_16,1144.4717321395874,0.0009398527068926586,gain,asset,0
36,range_to_atr,1140.3572354316711,0.0009364738371837435,gain,asset,0
37,lag_close_ret_1,896.4793677330017,0.0007361986642187478,gain,asset,0
38,close_ret,876.6508326530457,0.0007199152542879731,gain,asset,0
39,lag_close_ret_8,842.6435985565186,0.0006919881416105801,gain,asset,0
40,lag_close_ret_4,758.9724674224854,0.0006232764933656058,gain,asset,0
41,close_location,741.7305088043213,0.000609117208322263,gain,asset,0
42,ret_8,722.7338943481445,0.0005935169807089031,gain,asset,0
43,lag_close_ret_48,703.4849238395691,0.0005777095155445515,gain,asset,0
44,body_ratio,631.2621936798096,0.0005183994194245461,gain,asset,0
45,lower_wick_ratio,601.7386293411255,0.0004941543454034015,gain,asset,0
46,dominant_cycle_phase_normalized,568.2854909896851,0.00046668226221365167,gain,asset,0
47,ret_1,225.9286003112793,0.0001855350382224443,gain,asset,0
1,atr_48,1121.0,0.10802736821817481,split,asset,0
2,vol_rolling_192,1025.0,0.09877613953936591,split,asset,0
3,bollinger_bandwidth,844.0,0.08133371880119496,split,asset,0
4,ema_trend_48_192,764.0,0.0736243615688542,split,asset,0
5,vol_rolling_96,691.0,0.06658957309434325,split,asset,0
6,bollinger_bandwidth_rank_192,573.0,0.055218271176640646,split,asset,0
7,atr_over_price_48,554.0,0.05338729883395972,split,asset,0
8,vol_rolling_48,488.0,0.047027079117278596,split,asset,0
9,atr_pct_rank_192,444.0,0.04278693263949118,split,asset,0
10,vol_rolling_24,434.0,0.04182326298544859,split,asset,0
11,mama_minus_fama_over_atr,384.0,0.03700491471523562,split,asset,0
12,close_over_bb_upper_192,312.0,0.03006649320612894,split,asset,0
13,ret_48,266.0,0.025633612797533005,split,asset,0
14,close_over_bb_mid_192,258.0,0.02486267707429893,split,asset,0
15,distance_from_ema96_atr,208.0,0.020044328804085958,split,asset,0
16,bollinger_percent_b,207.0,0.0199479618386817,split,asset,0
17,ret_24,173.0,0.01667148501493688,split,asset,0
