metric,value
counterfactual.baseline.avg_r,0.6881473358149142
counterfactual.baseline.median_r,0.21627368563318944
counterfactual.baseline.profit_factor,1.5731661505466246
counterfactual.baseline.trade_count,323
counterfactual.baseline.win_rate,0.5170278637770898
counterfactual.best_policy_by_avg_r,baseline
counterfactual.best_policy_by_profit_factor,exit_at_first_0_5r
counterfactual.breakeven_after_0_5r.avg_r,-0.14388831670752913
counterfactual.breakeven_after_0_5r.median_r,0.0
counterfactual.breakeven_after_0_5r.profit_factor,0.16641785589949606
counterfactual.breakeven_after_0_5r.trade_count,323
counterfactual.breakeven_after_0_5r.win_rate,0.009287925696594427
counterfactual.breakeven_after_1_0r.avg_r,-0.031219619458802913
counterfactual.breakeven_after_1_0r.median_r,0.0
counterfactual.breakeven_after_1_0r.profit_factor,0.9425985993195343
counterfactual.breakeven_after_1_0r.trade_count,323
counterfactual.breakeven_after_1_0r.win_rate,0.13003095975232198
counterfactual.exit_at_first_0_5r.avg_r,0.3026177560914816
counterfactual.exit_at_first_0_5r.median_r,0.5
counterfactual.exit_at_first_0_5r.profit_factor,2.7531427411049902
counterfactual.exit_at_first_0_5r.trade_count,323
counterfactual.exit_at_first_0_5r.win_rate,0.9504643962848297
counterfactual.exit_at_first_1_0r.avg_r,0.29185254423150664
counterfactual.exit_at_first_1_0r.median_r,1.0
counterfactual.exit_at_first_1_0r.profit_factor,1.5366095141919596
counterfactual.exit_at_first_1_0r.trade_count,323
counterfactual.exit_at_first_1_0r.win_rate,0.8390092879256966
counterfactual.partial_50pct_at_1r.avg_r,0.48999994002321035
counterfactual.partial_50pct_at_1r.median_r,0.5945492501103102
counterfactual.partial_50pct_at_1r.profit_factor,1.6525434993591723
counterfactual.partial_50pct_at_1r.trade_count,323
counterfactual.partial_50pct_at_1r.win_rate,0.6625386996904025
counterfactual.time_exit_after_4_bars_if_mfe_lt_0_3r.avg_r,0.6644946475347085
counterfactual.time_exit_after_4_bars_if_mfe_lt_0_3r.median_r,0.08394482980187906
counterfactual.time_exit_after_4_bars_if_mfe_lt_0_3r.profit_factor,1.5566487988800506
counterfactual.time_exit_after_4_bars_if_mfe_lt_0_3r.trade_count,323
counterfactual.time_exit_after_4_bars_if_mfe_lt_0_3r.win_rate,0.5077399380804953
counterfactual.trail_0_5r_after_1_0r.avg_r,0.48856445999294157
counterfactual.trail_0_5r_after_1_0r.median_r,0.863382400341218
counterfactual.trail_0_5r_after_1_0r.profit_factor,1.8982903959895212
counterfactual.trail_0_5r_after_1_0r.trade_count,323
counterfactual.trail_0_5r_after_1_0r.win_rate,0.8390092879256966
