trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
0,ETHUSD,short,2022-03-16 01:00:00,2022-03-16 01:00:00,2022-03-16 13:00:00,2626.2,2674.9,2626.2,2674.9,24,1.0,-0.019132872235749332,-0.01932914609681824,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.759866432337856,-2.7304182824675634,0.029448149870292713,1.0400258550261248,-5.987857752926789,6,2,position_exit,17.836095045477272,atr_48,True,True,True,True,True,False,False,False,False,True,3.7998922873639804,-2.6536517520216165,-2.6536517520216165,5.987857752926789,0.2062034159898758,True
1,ETHUSD,long,2022-03-17 10:30:00,2022-03-17 10:30:00,2022-03-17 22:30:00,2773.0,2821.3,2773.0,2821.3,24,1.0,0.017417958889289542,0.017214665763794157,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.420108841612632,2.4482202903293326,0.02811144871670068,3.236415435559567,-0.36495209296833714,7,2,position_exit,19.728616820467124,atr_48,True,True,False,True,False,True,False,True,False,False,0.8163065939469352,0.7477744714173883,0.7477744714173883,0.36495209296833714,0.6723458766937256,True
2,ETHUSD,long,2022-03-18 15:30:00,2022-03-18 15:30:00,2022-03-19 04:30:00,2899.0,2947.55,2899.0,2947.55,24,1.0,0.016747154191099956,0.016543787334770688,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,2.58412425299575,2.6153577113070963,0.031233458311346007,4.678554422801676,-0.7487841851116115,9,1,position_exit,18.5634262533579,atr_48,True,True,False,True,False,True,False,True,False,False,2.0944301698059262,0.552333909038572,0.552333909038572,0.7487841851116115,0.7168419361114502,True
3,ETHUSD,short,2022-03-24 05:30:00,2022-03-24 05:30:00,2022-03-24 17:30:00,3049.5,3099.45,3049.5,3099.45,24,1.0,-0.01677584747175176,-0.016971814464463608,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-2.5205992372830193,-2.4901934517727846,0.030405785510234772,2.2608663270850045,-4.00574662362252,16,20,position_exit,20.058682575219244,atr_48,True,True,True,True,True,True,True,True,True,True,4.781465564368023,-1.1148820286659298,-1.1148820286659298,4.00574662362252,0.1293039172887802,True
4,ETHUSD,short,2022-03-25 18:00:00,2022-03-25 18:00:00,2022-03-26 07:00:00,3125.0,3120.15,3125.0,3120.15,24,1.0,0.001236421651939823,0.001036251670329058,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.21152568091455873,0.2428164621149379,0.03129078120037918,2.080211134201217,-0.4080317868529491,3,22,position_exit,19.973934047783576,atr_48,True,True,False,True,False,True,False,True,False,False,1.8686854532866584,0.10168471720818029,0.10168471720818029,0.4080317868529491,0.2691335380077362,True
5,ETHUSD,long,2022-03-28 13:30:00,2022-03-28 13:30:00,2022-03-29 01:30:00,3380.3,3390.8500000000004,3380.3,3390.8500000000004,24,1.0,0.003121024761115976,0.0029208542905958534,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.5954139873923537,0.6361814601860376,0.04076747279368391,3.1477414428161588,-3.7899530590229387,12,20,position_exit,16.58331884886281,atr_48,True,True,False,True,False,True,False,True,False,False,2.552327455423805,0.18915593869732217,0.18915593869732217,3.7899530590229387,0.880048394203186,True
6,ETHUSD,short,2022-03-30 11:00:00,2022-03-30 11:00:00,2022-03-30 23:00:00,3413.3,3391.65,3413.3,3391.65,24,1.0,0.005836750693178461,0.005635550367325326,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.9883816260852935,1.0205616069919503,0.0321799809066569,2.976834433327551,-1.6239421413797854,8,14,position_exit,21.213809976462162,atr_48,True,True,False,True,False,True,False,True,False,False,1.9884528072422576,0.33202438638163206,0.33202438638163206,1.6239421413797854,0.15814925730228424,True
7,ETHUSD,long,2022-04-02 12:30:00,2022-04-02 12:30:00,2022-04-03 00:30:00,3508.8,3467.65,3508.8,3467.65,24,1.0,-0.0117276561787506,-0.011925055691262232,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,-1.8628172078441518,-1.8315819478747573,0.03123525996939458,0.7989525143220289,-3.3070847807313366,1,11,position_exit,22.466917217516663,atr_48,True,True,True,False,False,False,False,False,False,True,2.6617697221661807,-2.3315743732590817,-2.3315743732590817,3.3070847807313366,0.669916570186615,True
8,ETHUSD,short,2022-04-04 00:00:00,2022-04-04 00:00:00,2022-04-04 12:00:00,3490.7,3487.4,3490.7,3487.4,24,1.0,0.000739340999930338,0.0005389783281821714,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.11943887454474966,0.1514871230572293,0.03204824851247964,1.8912937787752535,-0.9731900026707783,21,15,position_exit,21.78402978022787,atr_48,True,True,False,True,False,True,False,False,False,False,1.7718549042305038,0.06315194174756646,0.06315194174756646,0.9731900026707783,0.29443007707595825,True
9,ETHUSD,short,2022-04-07 12:30:00,2022-04-07 12:30:00,2022-04-08 00:30:00,3231.05,3219.0,3231.05,3219.0,24,1.0,0.003175146101996207,0.0029748400226268235,0.0001,0.0001,0.0,0.0002,1.0,1.0,0.0,2.0,0.4511543361130199,0.47671955991489545,0.025565223801875515,2.8227336597450168,-1.1235548134093487,6,21,position_exit,25.27691543042908,atr_48,True,True,False,True,False,True,False,True,False,False,2.371579323631997,0.15982887175893654,0.15982887175893654,1.1235548134093487,0.3299277722835541,True
